problem,algorithm,seed,engine,pop_size,max_evaluations,runtime_seconds,n_solutions,hypervolume,igd_plus
zcat11,nsgaii,6,numba,100,25000,1.518870700005209,100,0.98880328853309,0.005271696200524675
zcat11,nsgaii,7,numba,100,25000,1.534934900002554,100,0.988511605849847,0.005370765345196464
zcat11,nsgaii,8,numba,100,25000,1.4026942999917082,100,0.9890222752788675,0.005150086489366782
zcat11,nsgaii,9,numba,100,25000,1.5199650000140537,100,0.9874892498709286,0.006057292483832691
zcat11,nsgaii,10,numba,100,25000,1.4868636000028346,100,0.9884181339937358,0.005450311969932333
zcat11,nsgaii,11,numba,100,25000,1.5185993999766652,100,0.9887316657575449,0.0052352425650764685
zcat11,nsgaii,12,numba,100,25000,1.4254993999784347,100,0.9881566596242533,0.0055053489982676606
zcat11,nsgaii,13,numba,100,25000,1.6066725999990012,100,0.9885429401168463,0.0055625952431359905
zcat11,nsgaii,14,numba,100,25000,1.5037635999906342,100,0.9875533059005208,0.006053546814405715
zcat11,nsgaii,15,numba,100,25000,1.5555740999989212,100,0.9883752766347328,0.0056694256744233415
zcat11,nsgaii,16,numba,100,25000,1.46084049998899,100,0.989646874649795,0.004895206938587059
zcat11,nsgaii,17,numba,100,25000,1.6328416999895126,100,0.9881307729496659,0.005538824855493126
zcat11,nsgaii,18,numba,100,25000,1.4986294999835081,100,0.9874121300317579,0.006012129039865206
zcat11,nsgaii,19,numba,100,25000,1.5602915000054054,100,0.9887191167719778,0.005319893366145258
zcat11,nsgaii,20,numba,100,25000,1.7039171000069473,100,0.9885981636369692,0.005750905092386711
zcat11,gces,0,numba,100,25000,4.922077499999432,100,0.9909497985942707,0.004199944945138668
zcat11,gces,1,numba,100,25000,4.707253999979002,100,0.9904636498263745,0.004407204481064285
zcat11,gces,2,numba,100,25000,4.283715900004609,100,0.9900339837479583,0.004354973126856905
zcat11,gces,3,numba,100,25000,4.874960399989504,100,0.9904446283443096,0.004333884248654468
zcat11,gces,4,numba,100,25000,4.510581899987301,100,0.9901727135366936,0.004504054442647546
zcat11,gces,5,numba,100,25000,4.814764699985972,100,0.9912117703331282,0.004166361024533454
zcat11,gces,6,numba,100,25000,4.4979646999854594,100,0.9910702162473809,0.004094863698166735
zcat11,gces,7,numba,100,25000,4.7118580999958795,100,0.9911778547994098,0.004131461655654149
zcat11,gces,8,numba,100,25000,4.4062167999800295,100,0.9899453194425947,0.00485722858514963
zcat11,gces,9,numba,100,25000,4.78794460001518,100,0.9905492905857812,0.004448274539426578
zcat11,gces,10,numba,100,25000,4.773794300010195,100,0.9921382558950523,0.003757878458364419
zcat11,gces,11,numba,100,25000,4.535720199986827,100,0.9908213117951509,0.0042760472399796445
zcat11,gces,12,numba,100,25000,4.834170799993444,100,0.9906740717758313,0.0044207876345084005
zcat11,gces,13,numba,100,25000,4.774497199978214,100,0.9892040933242943,0.004620926977898317
zcat11,gces,14,numba,100,25000,4.506772999971872,100,0.9903400038548914,0.004422597378989853
zcat11,gces,15,numba,100,25000,4.5395242999948096,100,0.9907858079687699,0.004253305037490939
zcat11,gces,16,numba,100,25000,4.555786799988709,100,0.9913863345110047,0.003969316846905995
zcat11,gces,17,numba,100,25000,4.648894299985841,100,0.9907058035932036,0.004100885413787172
zcat11,gces,18,numba,100,25000,4.355070199992042,100,0.9900427600856198,0.004606301732386415
zcat11,gces,19,numba,100,25000,4.303387099993415,100,0.990655150758268,0.004300339855621755
zcat11,gces,20,numba,100,25000,4.4523093000170775,100,0.9912747015078065,0.004039143381849113
zcat12,nsgaii,0,numba,100,25000,1.4404906000127085,100,0.9890426190656235,0.005113239283039784
zcat12,nsgaii,1,numba,100,25000,1.3972576000087429,100,0.9881105956977513,0.005621539444866397
zcat12,nsgaii,2,numba,100,25000,1.4946259999996983,100,0.9892717744785067,0.004947532751580975
zcat12,nsgaii,3,numba,100,25000,1.3244437999965157,100,0.9887714797028755,0.005202822119157566
zcat12,nsgaii,4,numba,100,25000,1.3853816000046209,100,0.9883171092508696,0.005428431045150538
zcat12,nsgaii,5,numba,100,25000,1.1933982000045944,100,0.9883107549012377,0.005462150038463618
zcat12,nsgaii,6,numba,100,25000,1.3914488999871537,100,0.9869010144210756,0.006071157183290758
zcat12,nsgaii,7,numba,100,25000,1.3650450000131968,100,0.9884343534761988,0.005474538003932775
zcat12,nsgaii,8,numba,100,25000,1.4435006999992765,100,0.9892239246459065,0.005084981819882155
zcat12,nsgaii,9,numba,100,25000,1.437769300013315,100,0.9879916985522097,0.005624369658544911
zcat12,nsgaii,10,numba,100,25000,1.3184003999922425,100,0.9900368446171364,0.004727760964607601
zcat12,nsgaii,11,numba,100,25000,1.3198876999958884,100,0.9876861834798575,0.005837889483269041
zcat12,nsgaii,12,numba,100,25000,1.3869627000240143,100,0.9890362146737376,0.005144021710445536
zcat12,nsgaii,13,numba,100,25000,1.347502099990379,100,0.9351264302447924,0.20116948206865923
zcat12,nsgaii,14,numba,100,25000,1.5933499000093434,100,0.9885826072449655,0.005426515201638107
zcat12,nsgaii,15,numba,100,25000,1.3221062000084203,100,0.9878312795692181,0.005709421689334
zcat12,nsgaii,16,numba,100,25000,1.3327276000054553,100,0.9887375313711155,0.005200164870432066
zcat12,nsgaii,17,numba,100,25000,1.2922201000037603,100,0.9877402940005813,0.005775123196089067
zcat12,nsgaii,18,numba,100,25000,1.3606641000078525,100,0.9893532211817524,0.004920055703062844
zcat12,nsgaii,19,numba,100,25000,1.4152476000017487,100,0.9893262416447889,0.005034984475576741
zcat12,nsgaii,20,numba,100,25000,1.333040900004562,100,0.9887917432109542,0.0052397835063490664
zcat12,gces,0,numba,100,25000,4.799208100012038,100,0.9897644699424301,0.004835980209696188
zcat12,gces,1,numba,100,25000,4.7550672000215854,100,0.9907323705263715,0.004348103893976593
zcat12,gces,2,numba,100,25000,4.695007000002079,100,0.9903576781908989,0.004566707890328041
zcat12,gces,3,numba,100,25000,4.558195399993565,100,0.9904156261345434,0.0044788664486343265
zcat12,gces,4,numba,100,25000,4.8326201000018045,100,0.9906484581225578,0.004381483501316691
