variant,problem,obj_group,engine,n_evals,seed,evals,runtime_seconds,hypervolume
baseline,re21,2-obj,numba,50000,26,5000,0.3912967999931425,0.9888533772565096
baseline,re21,2-obj,numba,50000,26,10000,0.8291174999903888,0.9891813915352948
baseline,re21,2-obj,numba,50000,26,20000,2.015556500002276,0.9904169051336338
baseline,re21,2-obj,numba,50000,26,50000,5.3818488999968395,0.9907410523987964
baseline,re21,2-obj,numba,50000,27,5000,0.7019030000083148,0.9892112030405181
baseline,re21,2-obj,numba,50000,27,10000,1.2690718999947421,0.9897737660726308
baseline,re21,2-obj,numba,50000,27,20000,2.120737699966412,0.98970316248642
baseline,re21,2-obj,numba,50000,27,50000,5.803266700007953,0.990967741785031
baseline,re21,2-obj,numba,50000,28,5000,0.3074701000005007,0.9900437574206102
baseline,re21,2-obj,numba,50000,28,10000,0.634919100033585,0.990665195593602
baseline,re21,2-obj,numba,50000,28,20000,1.352210599987302,0.9891566766404345
baseline,re21,2-obj,numba,50000,28,50000,3.2678751000203192,0.9903401338438068
baseline,re21,2-obj,numba,50000,29,5000,0.39770259999204427,0.990446167094917
baseline,re21,2-obj,numba,50000,29,10000,0.7261213000165299,0.9898888053503105
baseline,re21,2-obj,numba,50000,29,20000,1.2459918999811634,0.9902143924999947
baseline,re21,2-obj,numba,50000,29,50000,3.010945999994874,0.9906755260212342
baseline,re24,2-obj,numba,50000,0,5000,0.7144293999881484,0.9921085483867949
baseline,re24,2-obj,numba,50000,0,10000,1.49244160001399,0.9919340614986535
baseline,re24,2-obj,numba,50000,0,20000,2.230963799986057,0.9921467860341555
baseline,re24,2-obj,numba,50000,0,50000,5.271645000029821,0.991597651735976
baseline,re24,2-obj,numba,50000,1,5000,0.19751710002310574,0.99246258564987
baseline,re24,2-obj,numba,50000,1,10000,0.6186814000247978,0.9925796225512015
baseline,re24,2-obj,numba,50000,1,20000,1.2044143000384793,0.9930024764869029
baseline,re24,2-obj,numba,50000,1,50000,2.611615300003905,0.9927256692070794
baseline,re24,2-obj,numba,50000,2,5000,0.3905570000060834,0.9920732175394508
baseline,re24,2-obj,numba,50000,2,10000,0.9582094000070356,0.993111009200579
baseline,re24,2-obj,numba,50000,2,20000,1.8538797000073828,0.992996689527786
baseline,re24,2-obj,numba,50000,2,50000,4.3609786000452,0.9918705628391158
baseline,re24,2-obj,numba,50000,3,5000,0.37680520000867546,0.9923497967131442
baseline,re24,2-obj,numba,50000,3,10000,0.7058622000040486,0.9925290072946555
baseline,re24,2-obj,numba,50000,3,20000,1.3433652999810874,0.992877532733484
baseline,re24,2-obj,numba,50000,3,50000,3.762008399993647,0.9927072907079729
baseline,re24,2-obj,numba,50000,4,5000,0.23026989999925718,0.9927862897214309
baseline,re24,2-obj,numba,50000,4,10000,0.4986682999879122,0.9923730025947004
baseline,re24,2-obj,numba,50000,4,20000,1.240100099996198,0.99254620801039
baseline,re24,2-obj,numba,50000,4,50000,3.172203800000716,0.9925600581763351
baseline,re24,2-obj,numba,50000,5,5000,0.33932739996816963,0.9931053410103485
baseline,re24,2-obj,numba,50000,5,10000,0.6943507999530993,0.9920530891137149
baseline,re24,2-obj,numba,50000,5,20000,1.338566799997352,0.9923639288329974
baseline,re24,2-obj,numba,50000,5,50000,3.2698791999719106,0.9922758117821204
baseline,re24,2-obj,numba,50000,6,5000,0.3286126999882981,0.9923546889529745
baseline,re24,2-obj,numba,50000,6,10000,0.7068674000329338,0.9928931228378988
baseline,re24,2-obj,numba,50000,6,20000,1.573938800022006,0.9925605088494066
baseline,re24,2-obj,numba,50000,6,50000,3.902047300012782,0.9930243462370877
baseline,re24,2-obj,numba,50000,7,5000,0.3866536999703385,0.9931662176435173
baseline,re24,2-obj,numba,50000,7,10000,1.0301409999956377,0.9919282405512724
baseline,re24,2-obj,numba,50000,7,20000,1.7453700000187382,0.9926543783035697
baseline,re24,2-obj,numba,50000,7,50000,4.643359299981967,0.9922366855192952
baseline,re24,2-obj,numba,50000,8,5000,0.31464320002123713,0.9926560496589053
baseline,re24,2-obj,numba,50000,8,10000,0.8865400000358932,0.9929452367500546
baseline,re24,2-obj,numba,50000,8,20000,1.3094341999967583,0.9925213038879619
baseline,re24,2-obj,numba,50000,8,50000,4.2244976999936625,0.9924436787478899
baseline,re24,2-obj,numba,50000,9,5000,0.5114357999991626,0.9924374035499092
baseline,re24,2-obj,numba,50000,9,10000,1.0651448999997228,0.9918871005890875
baseline,re24,2-obj,numba,50000,9,20000,2.4277541000046767,0.9926350146341195
baseline,re24,2-obj,numba,50000,9,50000,5.034505899995565,0.9927254897702603
baseline,re24,2-obj,numba,50000,10,5000,0.35558360000140965,0.9920886900145722
baseline,re24,2-obj,numba,50000,10,10000,0.8469010000117123,0.9924005739962294
baseline,re24,2-obj,numba,50000,10,20000,2.0701374000054784,0.9928999124494587
baseline,re24,2-obj,numba,50000,10,50000,5.052855600020848,0.9925951919771602
baseline,re24,2-obj,numba,50000,11,5000,0.16493470000568777,0.9920812252313411
baseline,re24,2-obj,numba,50000,11,10000,0.5713357999920845,0.993233016284582
baseline,re24,2-obj,numba,50000,11,20000,1.198318200011272,0.9925883380261319
baseline,re24,2-obj,numba,50000,11,50000,3.4414958000415936,0.9925689426046221
baseline,re24,2-obj,numba,50000,12,5000,0.3404549000551924,0.9921363840607651
baseline,re24,2-obj,numba,50000,12,10000,0.6450120000517927,0.9925618295199015
baseline,re24,2-obj,numba,50000,12,20000,1.3187631000182591,0.9926089307969246
baseline,re24,2-obj,numba,50000,12,50000,3.8400752000161447,0.9921206437877744
baseline,re24,2-obj,numba,50000,13,5000,0.2298900000168942,0.9923268297381808
baseline,re24,2-obj,numba,50000,13,10000,0.4741502000251785,0.9923325276476378
baseline,re24,2-obj,numba,50000,13,20000,1.1586538000265136,0.9924316363029526
baseline,re24,2-obj,numba,50000,13,50000,3.5408750000060536,0.9924706177248641
baseline,re24,2-obj,numba,50000,14,5000,0.3571937999804504,0.9926330373425695
baseline,re24,2-obj,numba,50000,14,10000,0.691617899981793,0.9920967665288328
baseline,re24,2-obj,numba,50000,14,20000,1.4853326000156812,0.9928143490656244
baseline,re24,2-obj,numba,50000,14,50000,4.004073999996763,0.9927771046159782
baseline,re24,2-obj,numba,50000,15,5000,0.18375590001232922,0.9927450011148051
baseline,re24,2-obj,numba,50000,15,10000,0.5793975000269711,0.9920550540974654
baseline,re24,2-obj,numba,50000,15,20000,1.2904529999941587,0.9924680174452384
baseline,re24,2-obj,numba,50000,15,50000,3.7660832999972627,0.993072192735832
baseline,re24,2-obj,numba,50000,16,5000,0.2358848000294529,0.9918406373165034
baseline,re24,2-obj,numba,50000,16,10000,0.5477915999945253,0.9927645769110137
baseline,re24,2-obj,numba,50000,16,20000,1.4608788000186905,0.9925308564385331
baseline,re24,2-obj,numba,50000,16,50000,3.8376635999884456,0.992855405553548
baseline,re24,2-obj,numba,50000,17,5000,0.6608437000541016,0.9926442466059988
baseline,re24,2-obj,numba,50000,17,10000,1.0991384000517428,0.9927302774365286
baseline,re24,2-obj,numba,50000,17,20000,2.0253245000494644,0.9920509172301074
baseline,re24,2-obj,numba,50000,17,50000,5.13146180001786,0.992632854246905
baseline,re24,2-obj,numba,50000,18,5000,0.3653542000101879,0.9925454426270907
baseline,re24,2-obj,numba,50000,18,10000,0.7910889000049792,0.9926279386017258
baseline,re24,2-obj,numba,50000,18,20000,1.6498232000158168,0.9922051177574903
baseline,re24,2-obj,numba,50000,18,50000,3.917534500011243,0.9923939293297301
baseline,re24,2-obj,numba,50000,19,5000,0.4760542000294663,0.9916849300557937
baseline,re24,2-obj,numba,50000,19,10000,0.9213700999971479,0.9924200140090177
baseline,re24,2-obj,numba,50000,19,20000,1.9590530000277795,0.9932940063957084
baseline,re24,2-obj,numba,50000,19,50000,5.22432060004212,0.9928224351968038
baseline,re24,2-obj,numba,50000,20,5000,0.3854668000130914,0.99212789677761
baseline,re24,2-obj,numba,50000,20,10000,0.689610100002028,0.992199976950109
baseline,re24,2-obj,numba,50000,20,20000,1.5320868999697268,0.9930558487514031
baseline,re24,2-obj,numba,50000,20,50000,4.1305577000021,0.9923135777498213
baseline,re24,2-obj,numba,50000,21,5000,0.45315000001573935,0.9927521073911691
baseline,re24,2-obj,numba,50000,21,10000,0.9697794000385329,0.992344118566986
baseline,re24,2-obj,numba,50000,21,20000,1.7366587000433356,0.9928704660894084
baseline,re24,2-obj,numba,50000,21,50000,4.217895800014958,0.9923074808213372
baseline,re24,2-obj,numba,50000,22,5000,0.3582876999862492,0.9924919306145565
baseline,re24,2-obj,numba,50000,22,10000,0.8168802000000142,0.9922472144058142
baseline,re24,2-obj,numba,50000,22,20000,1.6704795999685302,0.9927473819644532
baseline,re24,2-obj,numba,50000,22,50000,4.283959199965466,0.9925725550495481
baseline,re24,2-obj,numba,50000,23,5000,0.5138242000248283,0.9918954181947803
baseline,re24,2-obj,numba,50000,23,10000,0.8829179999884218,0.9923172872534863
baseline,re24,2-obj,numba,50000,23,20000,1.9211628999910317,0.9925201490241835
baseline,re24,2-obj,numba,50000,23,50000,5.753699599998072,0.9930571031919723
baseline,re24,2-obj,numba,50000,24,5000,0.4245233000256121,0.9923303441180557
baseline,re24,2-obj,numba,50000,24,10000,0.8103552000247873,0.9931829919617059
baseline,re24,2-obj,numba,50000,24,20000,1.9139340000110678,0.9922836927286858
baseline,re24,2-obj,numba,50000,24,50000,5.839342700026464,0.9926730198654309
baseline,re24,2-obj,numba,50000,25,5000,0.38395019999006763,0.9929233626071624
baseline,re24,2-obj,numba,50000,25,10000,0.7038163999677636,0.9925859810980844
baseline,re24,2-obj,numba,50000,25,20000,1.4922397999907844,0.9920665285483653
baseline,re24,2-obj,numba,50000,25,50000,3.993360099964775,0.9918993354022496
baseline,re24,2-obj,numba,50000,26,5000,0.4966220000060275,0.9923093964157594
baseline,re24,2-obj,numba,50000,26,10000,0.9828835999942385,0.9926378880324375
baseline,re24,2-obj,numba,50000,26,20000,1.9516568999970332,0.9923867553060863
baseline,re24,2-obj,numba,50000,26,50000,6.057340500003193,0.9919214733152252
baseline,re24,2-obj,numba,50000,27,5000,0.4819768000161275,0.9920905260030234
baseline,re24,2-obj,numba,50000,27,10000,0.9889972000382841,0.9932085860147039
baseline,re24,2-obj,numba,50000,27,20000,1.9018408000119962,0.992815867889618
baseline,re24,2-obj,numba,50000,27,50000,5.64453400002094,0.9922944102449391
baseline,re24,2-obj,numba,50000,28,5000,0.3828358999453485,0.9924015167824191
baseline,re24,2-obj,numba,50000,28,10000,0.8264301999588497,0.9929813597777544
baseline,re24,2-obj,numba,50000,28,20000,1.681349299964495,0.9922348127428672
baseline,re24,2-obj,numba,50000,28,50000,5.458913599955849,0.9924775920364028
baseline,re24,2-obj,numba,50000,29,5000,0.5083875000127591,0.9922169013958146
baseline,re24,2-obj,numba,50000,29,10000,0.9323439000290819,0.992325491674911
baseline,re24,2-obj,numba,50000,29,20000,1.9669819999835454,0.9923655224851655
baseline,re24,2-obj,numba,50000,29,50000,5.797863800020423,0.992372692893217
baseline,re31,3-obj,numba,50000,0,5000,0.3765730999875814,0.999793399308236
baseline,re31,3-obj,numba,50000,0,10000,0.8263344999868423,0.9991906999642663
baseline,re31,3-obj,numba,50000,0,20000,1.8452437999658287,0.9994353475854958
baseline,re31,3-obj,numba,50000,0,50000,5.838212599977851,0.9998148150202404
baseline,re31,3-obj,numba,50000,1,5000,0.4184902000124566,0.9998491227575669
baseline,re31,3-obj,numba,50000,1,10000,0.843706400017254,0.9997336549878046
baseline,re31,3-obj,numba,50000,1,20000,1.860280100023374,0.9997934333679107
baseline,re31,3-obj,numba,50000,1,50000,5.048034700041171,0.9997647178513621
baseline,re31,3-obj,numba,50000,2,5000,0.34628900000825524,0.9996551688468741
baseline,re31,3-obj,numba,50000,2,10000,0.8042739999946207,0.9993335061393721
baseline,re31,3-obj,numba,50000,2,20000,1.7130655000219122,0.9997906768839159
baseline,re31,3-obj,numba,50000,2,50000,4.703902099980041,0.9998084978565074
baseline,re31,3-obj,numba,50000,3,5000,0.481950199988205,0.9997101353733404
baseline,re31,3-obj,numba,50000,3,10000,1.0876941999886185,0.9997593452785052
baseline,re31,3-obj,numba,50000,3,20000,2.3832770999870263,0.9998879468024101
baseline,re31,3-obj,numba,50000,3,50000,6.098386699974071,0.9995744923731557
baseline,re31,3-obj,numba,50000,4,5000,0.48501080001005903,0.9996068850205796
baseline,re31,3-obj,numba,50000,4,10000,0.9856007000198588,0.9999390517306057
baseline,re31,3-obj,numba,50000,4,20000,2.2238568000029773,0.9998859358673721
baseline,re31,3-obj,numba,50000,4,50000,6.398275300045498,0.999685115938474
baseline,re31,3-obj,numba,50000,5,5000,0.41958329995395616,0.9998529974281684
baseline,re31,3-obj,numba,50000,5,10000,0.8504439999815077,0.999809774331705
baseline,re31,3-obj,numba,50000,5,20000,1.7434478999930434,0.9996535324727226
baseline,re31,3-obj,numba,50000,5,50000,4.720705299987458,0.9995437436813389
baseline,re31,3-obj,numba,50000,6,5000,0.3760545999975875,0.9998102652388308
baseline,re31,3-obj,numba,50000,6,10000,0.8173705999506637,0.9994161419758215
baseline,re31,3-obj,numba,50000,6,20000,1.684616399987135,0.9998711277877127
baseline,re31,3-obj,numba,50000,6,50000,4.7514893999905325,0.999928840004812
baseline,re31,3-obj,numba,50000,7,5000,0.35255350003717467,0.9999136210967846
baseline,re31,3-obj,numba,50000,7,10000,0.8341264000046067,0.9998438206099584
baseline,re31,3-obj,numba,50000,7,20000,1.849187300016638,0.9993551156106665
baseline,re31,3-obj,numba,50000,7,50000,4.851916700019501,0.9999242551647441
baseline,re31,3-obj,numba,50000,8,5000,0.39798239996889606,0.9996334391665891
baseline,re31,3-obj,numba,50000,8,10000,0.9188988999812864,0.9998020431824891
baseline,re31,3-obj,numba,50000,8,20000,1.895714099984616,0.9992116412797435
baseline,re31,3-obj,numba,50000,8,50000,4.728700499981642,0.9996431428657216
baseline,re31,3-obj,numba,50000,9,5000,0.40507609996711835,0.9999609287118929
baseline,re31,3-obj,numba,50000,9,10000,0.8607132000033744,0.9999684802225965
baseline,re31,3-obj,numba,50000,9,20000,1.9352146000019275,0.9999779253631643
baseline,re31,3-obj,numba,50000,9,50000,4.591156099981163,0.9998668600774271
baseline,re31,3-obj,numba,50000,10,5000,0.787653700041119,0.9999873695915377
baseline,re31,3-obj,numba,50000,10,10000,1.3450038000009954,0.9998849855771054
baseline,re31,3-obj,numba,50000,10,20000,2.8502252000034787,0.9996768098173185
baseline,re31,3-obj,numba,50000,10,50000,6.259984500007704,0.9994118687065732
baseline,re31,3-obj,numba,50000,11,5000,0.4589875999954529,0.9999646311866451
baseline,re31,3-obj,numba,50000,11,10000,0.8731945999898016,0.9993732408494612
baseline,re31,3-obj,numba,50000,11,20000,1.9447616999968886,0.9999313465372844
baseline,re31,3-obj,numba,50000,11,50000,4.518952199956402,0.9997394096630198
baseline,re31,3-obj,numba,50000,12,5000,0.39660930004902184,0.9997996055522516
baseline,re31,3-obj,numba,50000,12,10000,0.8170688000391237,0.9998653967848813
baseline,re31,3-obj,numba,50000,12,20000,2.0752391000278294,0.9994503355283202
baseline,re31,3-obj,numba,50000,12,50000,4.817609200021252,0.9997388058194167
baseline,re31,3-obj,numba,50000,13,5000,0.47780819999752566,0.9997885461053985
baseline,re31,3-obj,numba,50000,13,10000,1.1351167000248097,0.999498412837497
baseline,re31,3-obj,numba,50000,13,20000,2.598482600005809,0.9995154742370792
baseline,re31,3-obj,numba,50000,13,50000,5.920965800003614,0.9999654295596342
baseline,re31,3-obj,numba,50000,14,5000,0.4743004000047222,0.9999051447795595
baseline,re31,3-obj,numba,50000,14,10000,1.0802621999755502,0.9996260501907728
baseline,re31,3-obj,numba,50000,14,20000,2.088077799999155,0.9996171495265064
baseline,re31,3-obj,numba,50000,14,50000,4.513466099975631,0.9997307510471196
baseline,re31,3-obj,numba,50000,15,5000,0.6890120999887586,0.999945238044793
baseline,re31,3-obj,numba,50000,15,10000,1.2898979000165127,0.9999554662294186
baseline,re31,3-obj,numba,50000,15,20000,2.283790500019677,0.9997074267368866
baseline,re31,3-obj,numba,50000,15,50000,5.931873199995607,0.9998208469202425
baseline,re31,3-obj,numba,50000,16,5000,0.6234427999588661,0.9999579673382641
baseline,re31,3-obj,numba,50000,16,10000,1.2908191999886185,0.9995330639291566
baseline,re31,3-obj,numba,50000,16,20000,2.4510854999534786,0.9992805848529716
baseline,re31,3-obj,numba,50000,16,50000,5.281517800001893,0.9995907866352627
baseline,re31,3-obj,numba,50000,17,5000,0.6813082000007853,0.999872530235799
baseline,re31,3-obj,numba,50000,17,10000,1.2257098000263795,0.9996892318901036
baseline,re31,3-obj,numba,50000,17,20000,2.3763312000082806,0.9997000556066103
baseline,re31,3-obj,numba,50000,17,50000,5.787247500033118,0.999750842004239
baseline,re31,3-obj,numba,50000,18,5000,0.6704845000058413,0.9998328067448011
baseline,re31,3-obj,numba,50000,18,10000,0.9836460000369698,0.9998670781565112
baseline,re31,3-obj,numba,50000,18,20000,1.925037000037264,0.9996236767923345
baseline,re31,3-obj,numba,50000,18,50000,4.8679046999895945,0.9995218221547606
baseline,re31,3-obj,numba,50000,19,5000,0.474627599993255,0.9999862437310715
baseline,re31,3-obj,numba,50000,19,10000,0.9660906000062823,0.9999520249311312
baseline,re31,3-obj,numba,50000,19,20000,1.8570830000098795,0.9998194130890511
baseline,re31,3-obj,numba,50000,19,50000,4.027518099988811,0.9997009543419915
baseline,re31,3-obj,numba,50000,20,5000,0.54092070000479,0.9999421069514994
baseline,re31,3-obj,numba,50000,20,10000,1.0102939999778755,0.9999676462651454
baseline,re31,3-obj,numba,50000,20,20000,1.6512223000172526,0.9999274586210545
baseline,re31,3-obj,numba,50000,20,50000,3.9139500000164844,0.9997616212711878
baseline,re31,3-obj,numba,50000,21,5000,0.4971970999613404,0.9999352534177649
baseline,re31,3-obj,numba,50000,21,10000,1.096905099984724,0.9996730034804202
baseline,re31,3-obj,numba,50000,21,20000,2.389693300006911,0.9997854483529172
baseline,re31,3-obj,numba,50000,21,50000,5.7041918999748304,0.9995321103929824
baseline,re31,3-obj,numba,50000,22,5000,0.6820148999686353,0.9999905604608016
baseline,re31,3-obj,numba,50000,22,10000,1.365949599945452,0.9999020500441362
baseline,re31,3-obj,numba,50000,22,20000,2.547137199959252,0.9997098717588911
baseline,re31,3-obj,numba,50000,22,50000,6.150169999978971,0.9998227231368909
baseline,re31,3-obj,numba,50000,23,5000,0.44515250000404194,0.9999536121176259
baseline,re31,3-obj,numba,50000,23,10000,0.8269940000027418,0.999977609383501
baseline,re31,3-obj,numba,50000,23,20000,1.5917275000247173,0.9997058364609168
baseline,re31,3-obj,numba,50000,23,50000,3.862143100006506,0.9994881813660076
baseline,re31,3-obj,numba,50000,24,5000,0.6588917999761179,0.9999634994572744
baseline,re31,3-obj,numba,50000,24,10000,1.4205928000155836,0.9999367858477816
baseline,re31,3-obj,numba,50000,24,20000,2.3977021999889985,0.9997798492705832
baseline,re31,3-obj,numba,50000,24,50000,6.062015999981668,0.9998584812724503
baseline,re31,3-obj,numba,50000,25,5000,0.37369709997437894,0.9998747764638569
baseline,re31,3-obj,numba,50000,25,10000,0.7452719999710098,0.9995184676033103
