variant,problem,obj_group,engine,n_evals,seed,evals,runtime_seconds,hypervolume
baseline,lsmop8,LSMOP,numba,100000,2,20000,0.40378617704845965,0.0
baseline,lsmop8,LSMOP,numba,100000,2,50000,1.0152139160200022,0.0
baseline,lsmop8,LSMOP,numba,100000,2,100000,1.9925329849938862,0.0
baseline,lsmop8,LSMOP,numba,100000,3,5000,0.09747458796482533,0.0
baseline,lsmop8,LSMOP,numba,100000,3,10000,0.19853637996129692,0.0
baseline,lsmop8,LSMOP,numba,100000,3,20000,0.3982166209607385,0.0
baseline,lsmop8,LSMOP,numba,100000,3,50000,0.993666777969338,0.0
baseline,lsmop8,LSMOP,numba,100000,3,100000,1.9744962019613013,0.0
baseline,lsmop8,LSMOP,numba,100000,4,5000,0.09817955299513415,0.0
baseline,lsmop8,LSMOP,numba,100000,4,10000,0.19859630899736658,0.0
baseline,lsmop8,LSMOP,numba,100000,4,20000,0.40255877695744857,0.0
baseline,lsmop8,LSMOP,numba,100000,4,50000,1.0191818159655668,0.0
baseline,lsmop8,LSMOP,numba,100000,4,100000,2.024848883971572,0.0
baseline,lsmop8,LSMOP,numba,100000,5,5000,0.09780203498667106,0.0
baseline,lsmop8,LSMOP,numba,100000,5,10000,0.19963362999260426,0.0
baseline,lsmop8,LSMOP,numba,100000,5,20000,0.40325989096891135,0.0
baseline,lsmop8,LSMOP,numba,100000,5,50000,1.0212601289968006,0.0
baseline,lsmop8,LSMOP,numba,100000,5,100000,2.0217009769985452,0.0
baseline,lsmop8,LSMOP,numba,100000,6,5000,0.09830890200100839,0.0
baseline,lsmop8,LSMOP,numba,100000,6,10000,0.19958296103868634,0.0
baseline,lsmop8,LSMOP,numba,100000,6,20000,0.40363617904949933,0.0
baseline,lsmop8,LSMOP,numba,100000,6,50000,1.0141782730352134,0.0
baseline,lsmop8,LSMOP,numba,100000,6,100000,2.013472509046551,0.0
baseline,lsmop8,LSMOP,numba,100000,7,5000,0.09771237598033622,0.0
baseline,lsmop8,LSMOP,numba,100000,7,10000,0.19951235101325437,0.0
baseline,lsmop8,LSMOP,numba,100000,7,20000,0.4070371430134401,0.0
baseline,lsmop8,LSMOP,numba,100000,7,50000,1.0259009749861434,0.0
baseline,lsmop8,LSMOP,numba,100000,7,100000,2.018199902959168,0.0
baseline,lsmop8,LSMOP,numba,100000,8,5000,0.09860472899163142,0.0
baseline,lsmop8,LSMOP,numba,100000,8,10000,0.2003539750003256,0.0
baseline,lsmop8,LSMOP,numba,100000,8,20000,0.40284262399654835,0.0
baseline,lsmop8,LSMOP,numba,100000,8,50000,1.0062351130181924,0.0
baseline,lsmop8,LSMOP,numba,100000,8,100000,1.98645636101719,0.0
baseline,lsmop8,LSMOP,numba,100000,9,5000,0.09918648499296978,0.0
baseline,lsmop8,LSMOP,numba,100000,9,10000,0.19973236101213843,0.0
baseline,lsmop8,LSMOP,numba,100000,9,20000,0.4062234690063633,0.0
baseline,lsmop8,LSMOP,numba,100000,9,50000,1.0245034460094757,0.0
baseline,lsmop8,LSMOP,numba,100000,9,100000,2.037165900983382,0.0
baseline,lsmop8,LSMOP,numba,100000,10,5000,0.09879512898623943,0.0
baseline,lsmop8,LSMOP,numba,100000,10,10000,0.20061844500014558,0.0
baseline,lsmop8,LSMOP,numba,100000,10,20000,0.4077767679700628,0.0
baseline,lsmop8,LSMOP,numba,100000,10,50000,1.0177407480077818,0.0
baseline,lsmop8,LSMOP,numba,100000,10,100000,2.0139574659988284,0.0
baseline,lsmop8,LSMOP,numba,100000,11,5000,0.09886574803385884,0.0
baseline,lsmop8,LSMOP,numba,100000,11,10000,0.20106066000880674,0.0
baseline,lsmop8,LSMOP,numba,100000,11,20000,0.40363192901713774,0.0
baseline,lsmop8,LSMOP,numba,100000,11,50000,1.0140182850300334,0.0
baseline,lsmop8,LSMOP,numba,100000,11,100000,2.012944412010256,0.0
baseline,lsmop8,LSMOP,numba,100000,12,5000,0.09965143201407045,0.0
baseline,lsmop8,LSMOP,numba,100000,12,10000,0.2013508680392988,0.0
baseline,lsmop8,LSMOP,numba,100000,12,20000,0.40091676905285567,0.0
baseline,lsmop8,LSMOP,numba,100000,12,50000,0.9992685960023664,0.0
baseline,lsmop8,LSMOP,numba,100000,12,100000,1.9821167240152135,0.0
baseline,lsmop8,LSMOP,numba,100000,13,5000,0.10035264701582491,0.0
baseline,lsmop8,LSMOP,numba,100000,13,10000,0.20107969001401216,0.0
baseline,lsmop8,LSMOP,numba,100000,13,20000,0.4013848960166797,0.0
baseline,lsmop8,LSMOP,numba,100000,13,50000,1.0132638509967364,0.0
baseline,lsmop8,LSMOP,numba,100000,13,100000,2.0103298730100505,0.0
baseline,lsmop8,LSMOP,numba,100000,14,5000,0.09936011303216219,0.0
baseline,lsmop8,LSMOP,numba,100000,14,10000,0.20215551101136953,0.0
baseline,lsmop8,LSMOP,numba,100000,14,20000,0.40760843799216673,0.0
baseline,lsmop8,LSMOP,numba,100000,14,50000,1.0227287979796529,0.0
baseline,lsmop8,LSMOP,numba,100000,14,100000,2.030368231004104,0.0
baseline,lsmop8,LSMOP,numba,100000,15,5000,0.10080933198332787,0.0
baseline,lsmop8,LSMOP,numba,100000,15,10000,0.20654556900262833,0.0
baseline,lsmop8,LSMOP,numba,100000,15,20000,0.41098878299817443,0.0
baseline,lsmop8,LSMOP,numba,100000,15,50000,1.02320402598707,0.0
baseline,lsmop8,LSMOP,numba,100000,15,100000,2.0341311729862355,0.0
baseline,lsmop8,LSMOP,numba,100000,16,5000,0.10011996800312772,0.0
baseline,lsmop8,LSMOP,numba,100000,16,10000,0.20063492300687358,0.0
baseline,lsmop8,LSMOP,numba,100000,16,20000,0.4008899990003556,0.0
baseline,lsmop8,LSMOP,numba,100000,16,50000,1.0030284780077636,0.0
baseline,lsmop8,LSMOP,numba,100000,16,100000,1.9691635119961575,0.0
baseline,lsmop8,LSMOP,numba,100000,17,5000,0.10189145494950935,0.0
baseline,lsmop8,LSMOP,numba,100000,17,10000,0.20393998798681423,0.0
baseline,lsmop8,LSMOP,numba,100000,17,20000,0.4061599400010891,0.0
baseline,lsmop8,LSMOP,numba,100000,17,50000,1.0102311130031012,0.0
baseline,lsmop8,LSMOP,numba,100000,17,100000,1.992109319951851,0.0
baseline,lsmop8,LSMOP,numba,100000,18,5000,0.09928863396635279,0.0
baseline,lsmop8,LSMOP,numba,100000,18,10000,0.20048166398191825,0.0
baseline,lsmop8,LSMOP,numba,100000,18,20000,0.40275779500370845,0.0
baseline,lsmop8,LSMOP,numba,100000,18,50000,1.0139656949904747,0.0
baseline,lsmop8,LSMOP,numba,100000,18,100000,2.0189984570024535,0.0
baseline,lsmop8,LSMOP,numba,100000,19,5000,0.09919295500731096,0.0
baseline,lsmop8,LSMOP,numba,100000,19,10000,0.1997652710415423,0.0
baseline,lsmop8,LSMOP,numba,100000,19,20000,0.40078123001148924,0.0
baseline,lsmop8,LSMOP,numba,100000,19,50000,1.0072349259862676,0.0
baseline,lsmop8,LSMOP,numba,100000,19,100000,1.9863653430365957,0.0
baseline,lsmop8,LSMOP,numba,100000,20,5000,0.09892388700973243,0.0
baseline,lsmop8,LSMOP,numba,100000,20,10000,0.19863099802751094,0.0
baseline,lsmop8,LSMOP,numba,100000,20,20000,0.4016075540566817,0.0
baseline,lsmop8,LSMOP,numba,100000,20,50000,1.0183240920305252,0.0
baseline,lsmop8,LSMOP,numba,100000,20,100000,2.006161414028611,0.0
baseline,lsmop8,LSMOP,numba,100000,21,5000,0.09896358696278185,0.0
baseline,lsmop8,LSMOP,numba,100000,21,10000,0.19929322396637872,0.0
baseline,lsmop8,LSMOP,numba,100000,21,20000,0.4017683529527858,0.0
baseline,lsmop8,LSMOP,numba,100000,21,50000,1.030728449986782,0.0
baseline,lsmop8,LSMOP,numba,100000,21,100000,2.0303675929899327,0.0
baseline,lsmop8,LSMOP,numba,100000,22,5000,0.09783374500693753,0.0
baseline,lsmop8,LSMOP,numba,100000,22,10000,0.19975628901738673,0.0
baseline,lsmop8,LSMOP,numba,100000,22,20000,0.4054143549874425,0.0
baseline,lsmop8,LSMOP,numba,100000,22,50000,1.0184176319744438,0.0
baseline,lsmop8,LSMOP,numba,100000,22,100000,2.013741286995355,0.0
baseline,lsmop8,LSMOP,numba,100000,23,5000,0.09915507602272555,0.0
baseline,lsmop8,LSMOP,numba,100000,23,10000,0.19987036898965016,0.0
baseline,lsmop8,LSMOP,numba,100000,23,20000,0.40170633397065103,0.0
baseline,lsmop8,LSMOP,numba,100000,23,50000,1.0066164209856652,0.0
baseline,lsmop8,LSMOP,numba,100000,23,100000,1.9727820649859495,0.0
baseline,lsmop8,LSMOP,numba,100000,24,5000,0.1004225270007737,0.0
baseline,lsmop8,LSMOP,numba,100000,24,10000,0.20170468598371372,0.0
baseline,lsmop8,LSMOP,numba,100000,24,20000,0.40752914000768214,0.0
baseline,lsmop8,LSMOP,numba,100000,24,50000,1.0230521169723943,0.0
baseline,lsmop8,LSMOP,numba,100000,24,100000,2.0254797089728527,0.0
baseline,lsmop8,LSMOP,numba,100000,25,5000,0.09832230198662728,0.0
baseline,lsmop8,LSMOP,numba,100000,25,10000,0.19847015000414103,0.0
baseline,lsmop8,LSMOP,numba,100000,25,20000,0.402880305016879,0.0
baseline,lsmop8,LSMOP,numba,100000,25,50000,1.0247181740123779,0.0
baseline,lsmop8,LSMOP,numba,100000,25,100000,2.016051949991379,0.0
baseline,lsmop8,LSMOP,numba,100000,26,5000,0.09860960795776919,0.0
baseline,lsmop8,LSMOP,numba,100000,26,10000,0.19912833400303498,0.0
baseline,lsmop8,LSMOP,numba,100000,26,20000,0.3992027119966224,0.0
baseline,lsmop8,LSMOP,numba,100000,26,50000,1.0047391529660672,0.0
baseline,lsmop8,LSMOP,numba,100000,26,100000,1.9797771309968084,0.0
baseline,lsmop8,LSMOP,numba,100000,27,5000,0.09859006898477674,0.0
baseline,lsmop8,LSMOP,numba,100000,27,10000,0.20024839596590027,0.0
baseline,lsmop8,LSMOP,numba,100000,27,20000,0.4022114399704151,0.0
baseline,lsmop8,LSMOP,numba,100000,27,50000,1.0070519669679925,0.0
baseline,lsmop8,LSMOP,numba,100000,27,100000,1.971687872952316,0.0
baseline,lsmop8,LSMOP,numba,100000,28,5000,0.09900691697839648,0.0
baseline,lsmop8,LSMOP,numba,100000,28,10000,0.19954157201573253,0.0
baseline,lsmop8,LSMOP,numba,100000,28,20000,0.4018449020222761,0.0
baseline,lsmop8,LSMOP,numba,100000,28,50000,1.007848492008634,0.0
baseline,lsmop8,LSMOP,numba,100000,28,100000,1.9929757119971327,0.0
baseline,lsmop8,LSMOP,numba,100000,29,5000,0.09960756200598553,0.0
baseline,lsmop8,LSMOP,numba,100000,29,10000,0.19947284297086298,0.0
baseline,lsmop8,LSMOP,numba,100000,29,20000,0.4011693279608153,0.0
baseline,lsmop8,LSMOP,numba,100000,29,50000,1.0015179489855655,0.0
baseline,lsmop8,LSMOP,numba,100000,29,100000,2.0242428279598244,0.0
baseline,dc1dtlz3,DC-DTLZ,numba,100000,0,5000,0.07274855399737135,0.0
baseline,dc1dtlz3,DC-DTLZ,numba,100000,0,10000,0.14147885801503435,0.0
baseline,dc1dtlz3,DC-DTLZ,numba,100000,0,20000,0.27763211500132456,0.0
baseline,dc1dtlz3,DC-DTLZ,numba,100000,0,50000,0.7796697950107045,0.10928359531393539
baseline,dc1dtlz3,DC-DTLZ,numba,100000,0,100000,1.7473605670384131,0.14065251531054568
