Algorithm,Problem,ExecutionId,IndicatorName,IndicatorValue
nsgaii_archive_hybrid,zcat1,5,IGD+,0.2610552740775096
nsgaii_archive_hybrid,zcat1,5,IGD+,16.62031379165859
nsgaii_archive_hybrid,zcat1,5,Time,10.10572490100094
nsgaii_archive_hybrid,zcat1,5,Time,16.17460104899874
nsgaii_archive_hybrid,zcat1,5,Time,28.001546534000227
nsgaii_archive_hybrid,zcat1,6,ArchiveSubsetHV,3.144928827409457
nsgaii_archive_hybrid,zcat1,6,ArchiveSubsetHV,1014.717545275753
nsgaii_archive_hybrid,zcat1,6,ArchiveSubsetHV,334662316.9065943
nsgaii_archive_hybrid,zcat1,6,ArchiveSubsetIGD+,0.0911448471219395
nsgaii_archive_hybrid,zcat1,6,ArchiveSubsetIGD+,0.1556501529377295
nsgaii_archive_hybrid,zcat1,6,ArchiveSubsetIGD+,6.02789877095352
nsgaii_archive_hybrid,zcat1,6,HV,3.1075254415244964
nsgaii_archive_hybrid,zcat1,6,HV,1007.9932231644128
nsgaii_archive_hybrid,zcat1,6,HV,168806983.74313295
nsgaii_archive_hybrid,zcat1,6,IGD+,0.0985846377103244
nsgaii_archive_hybrid,zcat1,6,IGD+,0.2547033240902828
nsgaii_archive_hybrid,zcat1,6,IGD+,21.16055740283339
nsgaii_archive_hybrid,zcat1,6,Time,10.166982062997704
nsgaii_archive_hybrid,zcat1,6,Time,15.803269953998097
nsgaii_archive_hybrid,zcat1,6,Time,28.827970379999897
nsgaii_archive_hybrid,zcat1,7,ArchiveSubsetHV,3.1408246204200365
nsgaii_archive_hybrid,zcat1,7,ArchiveSubsetHV,1015.3354345819064
nsgaii_archive_hybrid,zcat1,7,ArchiveSubsetHV,343620389.7052461
nsgaii_archive_hybrid,zcat1,7,ArchiveSubsetIGD+,0.0920424974651347
nsgaii_archive_hybrid,zcat1,7,ArchiveSubsetIGD+,0.1460648763272258
nsgaii_archive_hybrid,zcat1,7,ArchiveSubsetIGD+,4.941172823021522
nsgaii_archive_hybrid,zcat1,7,HV,3.0929875939936085
nsgaii_archive_hybrid,zcat1,7,HV,1011.8861325565844
nsgaii_archive_hybrid,zcat1,7,HV,259407728.45903727
nsgaii_archive_hybrid,zcat1,7,IGD+,0.1018499175483012
nsgaii_archive_hybrid,zcat1,7,IGD+,0.2427402068189209
nsgaii_archive_hybrid,zcat1,7,IGD+,17.748926260346607
nsgaii_archive_hybrid,zcat1,7,Time,10.21653024600164
nsgaii_archive_hybrid,zcat1,7,Time,15.761372851000488
nsgaii_archive_hybrid,zcat1,7,Time,28.671023309998414
nsgaii_archive_hybrid,zcat1,8,ArchiveSubsetHV,3.144964401157065
nsgaii_archive_hybrid,zcat1,8,ArchiveSubsetHV,1018.0052543542458
nsgaii_archive_hybrid,zcat1,8,ArchiveSubsetHV,330402547.27929056
nsgaii_archive_hybrid,zcat1,8,ArchiveSubsetIGD+,0.0910319971886179
nsgaii_archive_hybrid,zcat1,8,ArchiveSubsetIGD+,0.1186191805483867
nsgaii_archive_hybrid,zcat1,8,ArchiveSubsetIGD+,6.8761312350268895
nsgaii_archive_hybrid,zcat1,8,HV,3.102403623927554
nsgaii_archive_hybrid,zcat1,8,HV,1013.3236850876768
nsgaii_archive_hybrid,zcat1,8,HV,184533256.84879103
nsgaii_archive_hybrid,zcat1,8,IGD+,0.0993040771683567
nsgaii_archive_hybrid,zcat1,8,IGD+,0.2106842278103801
nsgaii_archive_hybrid,zcat1,8,IGD+,21.12897951073913
nsgaii_archive_hybrid,zcat1,8,Time,10.17001477300073
nsgaii_archive_hybrid,zcat1,8,Time,15.489949222999712
nsgaii_archive_hybrid,zcat1,8,Time,29.152925389000306
nsgaii_archive_hybrid,zcat1,9,ArchiveSubsetHV,3.1436239569376943
nsgaii_archive_hybrid,zcat1,9,ArchiveSubsetHV,1016.9019179981972
nsgaii_archive_hybrid,zcat1,9,ArchiveSubsetHV,328012070.57761294
nsgaii_archive_hybrid,zcat1,9,ArchiveSubsetIGD+,0.0913048807068797
nsgaii_archive_hybrid,zcat1,9,ArchiveSubsetIGD+,0.1311035159571533
nsgaii_archive_hybrid,zcat1,9,ArchiveSubsetIGD+,6.341392432127631
nsgaii_archive_hybrid,zcat1,9,HV,3.0964891580672664
nsgaii_archive_hybrid,zcat1,9,HV,1011.4421593635624
nsgaii_archive_hybrid,zcat1,9,HV,201143413.32059777
nsgaii_archive_hybrid,zcat1,9,IGD+,0.1004140385603835
nsgaii_archive_hybrid,zcat1,9,IGD+,0.2801309183176412
nsgaii_archive_hybrid,zcat1,9,IGD+,22.57581938271384
nsgaii_archive_hybrid,zcat1,9,Time,10.154563458003397
nsgaii_archive_hybrid,zcat1,9,Time,15.994652148001478
nsgaii_archive_hybrid,zcat1,9,Time,29.17404953700316
nsgaii_archive_hybrid,zcat10,0,ArchiveSubsetHV,1.4128940937839882
nsgaii_archive_hybrid,zcat10,0,ArchiveSubsetHV,795.4002960297308
nsgaii_archive_hybrid,zcat10,0,ArchiveSubsetHV,300205078.04713297
nsgaii_archive_hybrid,zcat10,0,ArchiveSubsetIGD+,0.4528239100012855
nsgaii_archive_hybrid,zcat10,0,ArchiveSubsetIGD+,1.9684683417962496
nsgaii_archive_hybrid,zcat10,0,ArchiveSubsetIGD+,12.61695130329248
nsgaii_archive_hybrid,zcat10,0,HV,1.407086000248709
nsgaii_archive_hybrid,zcat10,0,HV,788.1198443604874
nsgaii_archive_hybrid,zcat10,0,HV,185826588.6871493
nsgaii_archive_hybrid,zcat10,0,IGD+,0.4530301218292117
nsgaii_archive_hybrid,zcat10,0,IGD+,2.0915516659619198
nsgaii_archive_hybrid,zcat10,0,IGD+,24.35003200657263
nsgaii_archive_hybrid,zcat10,0,Time,10.389931542998966
nsgaii_archive_hybrid,zcat10,0,Time,16.640521231001912
nsgaii_archive_hybrid,zcat10,0,Time,30.80418108199956
nsgaii_archive_hybrid,zcat10,1,ArchiveSubsetHV,1.412745574293845
nsgaii_archive_hybrid,zcat10,1,ArchiveSubsetHV,790.5880058700368
nsgaii_archive_hybrid,zcat10,1,ArchiveSubsetHV,297503847.5536408
nsgaii_archive_hybrid,zcat10,1,ArchiveSubsetIGD+,0.4527783279458519
nsgaii_archive_hybrid,zcat10,1,ArchiveSubsetIGD+,2.014526478331037
nsgaii_archive_hybrid,zcat10,1,ArchiveSubsetIGD+,11.67616633241386
nsgaii_archive_hybrid,zcat10,1,HV,1.4039835869150397
nsgaii_archive_hybrid,zcat10,1,HV,786.9490271609592
nsgaii_archive_hybrid,zcat10,1,HV,187655485.34727496
nsgaii_archive_hybrid,zcat10,1,IGD+,0.4534461287846548
nsgaii_archive_hybrid,zcat10,1,IGD+,2.0112967648393747
nsgaii_archive_hybrid,zcat10,1,IGD+,26.71314443457228
nsgaii_archive_hybrid,zcat10,1,Time,10.328078630998789
nsgaii_archive_hybrid,zcat10,1,Time,17.378172746000928
nsgaii_archive_hybrid,zcat10,1,Time,30.891275932001008
nsgaii_archive_hybrid,zcat10,2,ArchiveSubsetHV,1.4129249482979502
nsgaii_archive_hybrid,zcat10,2,ArchiveSubsetHV,794.1131519721878
nsgaii_archive_hybrid,zcat10,2,ArchiveSubsetHV,300211787.1571029
nsgaii_archive_hybrid,zcat10,2,ArchiveSubsetIGD+,0.4528054632858361
nsgaii_archive_hybrid,zcat10,2,ArchiveSubsetIGD+,2.049172998191592
nsgaii_archive_hybrid,zcat10,2,ArchiveSubsetIGD+,10.952036785670668
nsgaii_archive_hybrid,zcat10,2,HV,1.404878985555167
nsgaii_archive_hybrid,zcat10,2,HV,788.3299675264559
nsgaii_archive_hybrid,zcat10,2,HV,168566856.3690347
nsgaii_archive_hybrid,zcat10,2,IGD+,0.4531138398181694
nsgaii_archive_hybrid,zcat10,2,IGD+,2.140588408996064
nsgaii_archive_hybrid,zcat10,2,IGD+,29.949742613542256
nsgaii_archive_hybrid,zcat10,2,Time,10.304912298997806
nsgaii_archive_hybrid,zcat10,2,Time,16.443576232999476
nsgaii_archive_hybrid,zcat10,2,Time,31.018994524001755
nsgaii_archive_hybrid,zcat10,3,ArchiveSubsetHV,1.4133772191514546
nsgaii_archive_hybrid,zcat10,3,ArchiveSubsetHV,791.7054038751717
nsgaii_archive_hybrid,zcat10,3,ArchiveSubsetHV,313164344.65982497
nsgaii_archive_hybrid,zcat10,3,ArchiveSubsetIGD+,0.4526016205564726
nsgaii_archive_hybrid,zcat10,3,ArchiveSubsetIGD+,2.023773553899245
nsgaii_archive_hybrid,zcat10,3,ArchiveSubsetIGD+,10.999092740461196
nsgaii_archive_hybrid,zcat10,3,HV,1.404422449175483
nsgaii_archive_hybrid,zcat10,3,HV,783.1605437294212
nsgaii_archive_hybrid,zcat10,3,HV,203968839.01872784
nsgaii_archive_hybrid,zcat10,3,IGD+,0.452848784295558
nsgaii_archive_hybrid,zcat10,3,IGD+,2.117173747698608
nsgaii_archive_hybrid,zcat10,3,IGD+,20.272985835057465
nsgaii_archive_hybrid,zcat10,3,Time,10.289377252000122
nsgaii_archive_hybrid,zcat10,3,Time,16.902128178000567
nsgaii_archive_hybrid,zcat10,3,Time,31.245578583999304
nsgaii_archive_hybrid,zcat10,4,ArchiveSubsetHV,1.4112341926926035
nsgaii_archive_hybrid,zcat10,4,ArchiveSubsetHV,792.4629296055512
nsgaii_archive_hybrid,zcat10,4,ArchiveSubsetHV,296223105.0465563
nsgaii_archive_hybrid,zcat10,4,ArchiveSubsetIGD+,0.4529799419531238
nsgaii_archive_hybrid,zcat10,4,ArchiveSubsetIGD+,2.014306897963042
nsgaii_archive_hybrid,zcat10,4,ArchiveSubsetIGD+,10.988899365375625
nsgaii_archive_hybrid,zcat10,4,HV,1.394310162909406
nsgaii_archive_hybrid,zcat10,4,HV,778.3255439201052
nsgaii_archive_hybrid,zcat10,4,HV,191619007.0058112
nsgaii_archive_hybrid,zcat10,4,IGD+,0.4534288164555977
nsgaii_archive_hybrid,zcat10,4,IGD+,2.109351188914168
nsgaii_archive_hybrid,zcat10,4,IGD+,33.41824857301095
nsgaii_archive_hybrid,zcat10,4,Time,10.289902964999785
nsgaii_archive_hybrid,zcat10,4,Time,16.49966514799962
nsgaii_archive_hybrid,zcat10,4,Time,31.4319815509989
nsgaii_archive_hybrid,zcat10,5,ArchiveSubsetHV,1.412379684192577
nsgaii_archive_hybrid,zcat10,5,ArchiveSubsetHV,793.9018277017854
