problem,algorithm,algorithm_label,runs,hv_mean,hv_std,hv_median,igd_plus_mean,igd_plus_std,igd_plus_median,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_median
zcat15,gces_nogeo,gces-noGeo,21,0.9877754660538869,0.011779395369942493,0.9904882043495291,0.013681335371701107,0.042038935162997434,0.004431344306129014,5.283137680951941,0.12772551730428258,5.254806500000996
zcat15,gces,gces,21,0.9882157465803957,0.010251108936162155,0.9905175126941947,0.012307151709851312,0.03586545581831796,0.004436105012941588,6.302570133333835,0.15797209451482358,6.291361499999766
zcat16,nsgaii,nsgaii,21,0.9865817322612398,0.0009234728103302853,0.9867928483709089,0.0049961576722627795,0.0003397593624031331,0.004939973088994233,2.492175933333437,0.033013516424739056,2.4851249999992433
zcat16,nsga2_gapfill,nsga2-gapfill,21,0.9324934015064908,0.03291152372787228,0.9426606070120067,0.022990768321178363,0.010899749581150977,0.01953098127362217,15.19008395714298,0.2548439480479199,15.190042499998526
zcat16,gces_nocomp,gces-noComp,21,0.9895941068777411,0.0006839205749709528,0.9896277290743543,0.0038680945888975395,0.0002388510454418169,0.0038263000939188926,10.268427185714245,0.15296618693166994,10.287060599999677
zcat16,gces_nogeo,gces-noGeo,21,0.9898709315546831,0.0005929252655580557,0.9899718060944313,0.0038181197121494852,0.00020859280546857385,0.0037815437429395034,4.973812923809636,0.07184888449962659,4.970896499999071
zcat16,gces,gces,21,0.9900137487405231,0.0004475280167023553,0.9900093984737743,0.003762491265214323,0.0001693892595104315,0.0037196625230921394,5.838592428571463,0.07153733051607487,5.8555626999987
zcat17,nsgaii,nsgaii,21,0.9941313553427928,0.00039518027973897707,0.99411969483355,0.004476479808114327,0.00030488937584666117,0.0045068159784926705,2.536122014285779,0.03135817522766213,2.533015199998772
zcat17,nsga2_gapfill,nsga2-gapfill,21,0.9898557788204662,0.003104807813259067,0.9904109886815353,0.011183124225809577,0.004151291344492192,0.011119376553659703,16.013936461904883,1.5042410756415525,15.699368500001583
zcat17,gces_nocomp,gces-noComp,21,0.9954268235159656,0.000244848865525578,0.9954613206473002,0.0035556885622652743,0.00020271235275337804,0.0035123893048845272,10.000467800000479,0.2791934482948047,10.010011599999416
zcat17,gces_nogeo,gces-noGeo,21,0.9952710991809037,0.00023843914399017995,0.9953012873086947,0.004008486137027658,0.0002322278177427296,0.004004027564988055,6.080603447619069,0.1311175598720548,6.096250200000213
zcat17,gces,gces,21,0.9952828607094887,0.00025869545193194876,0.9952980817919534,0.003967331722947202,0.00033705994377921473,0.0038802140212831305,7.205508961904603,0.20824940212208762,7.237136899999314
zcat18,nsgaii,nsgaii,21,0.9821575572535879,0.022130518292052148,0.9890178321352501,0.0356363225328371,0.09770157079288437,0.004708122010876678,2.683376285714379,0.03838758074112918,2.683138599997619
zcat18,nsga2_gapfill,nsga2-gapfill,21,0.9723371755851794,0.025029339311789182,0.9821046149184656,0.042091845644412144,0.09751375442510622,0.009561607799203106,16.05344349047612,0.8546581024330094,16.155733300001884
zcat18,gces_nocomp,gces-noComp,21,0.980577533334841,0.027665227962387285,0.9915823396158575,0.050830622165940635,0.11825104198530671,0.003743788106524763,10.81118847619014,0.5880211106775328,10.913552199999685
zcat18,gces_nogeo,gces-noGeo,21,0.9841392113779784,0.022762144992475867,0.9913719686520974,0.034970349359696895,0.09812269148347044,0.003916529544158909,5.938460447619339,0.2748891972442305,5.889370400000189
zcat18,gces,gces,21,0.9837783085544908,0.023097984280304698,0.9909748381459887,0.035463078694731594,0.09926502092507934,0.004067568956605343,6.848361966666527,0.16326907628029058,6.865135199997894
zcat19,nsgaii,nsgaii,21,0.9845415150396307,0.0008150595219463268,0.9846354489350722,0.0066019466251221745,0.0003549859318055293,0.0064912579694613335,2.5416568000002284,0.03429305369732223,2.5385626000024786
zcat19,nsga2_gapfill,nsga2-gapfill,21,0.9806409508747185,0.002059000039691375,0.9807471282432202,0.008770350902278758,0.0010638452249724995,0.008859548184256093,16.293116195238067,0.3335609838972709,16.31327279999823
zcat19,gces_nocomp,gces-noComp,21,0.9885063863420112,0.0006827831781399882,0.9886616901412156,0.00493683291049552,0.00026934067190600107,0.004907967537774353,10.082933071428712,0.23352793057101012,10.048855699998967
zcat19,gces_nogeo,gces-noGeo,21,0.9860880139579655,0.0007296419779859048,0.9860679425532873,0.006007896735628471,0.00029604842235759436,0.006048590558308897,5.001387485714076,0.11644389412274424,4.994524199999432
zcat19,gces,gces,21,0.9861950750882348,0.0006052389856578355,0.9861113454554978,0.005997412622712383,0.0003458978851676967,0.006026996332621546,6.344032028571486,0.2992189729971844,6.417280500001652
zcat2,nsgaii,nsgaii,21,0.9912232209590517,0.0005086652769840722,0.9913730538135391,0.006271602215185116,0.0003717192060197127,0.006222338329700299,2.8239673285715114,0.059993539427253925,2.834848299999976
zcat2,nsga2_gapfill,nsga2-gapfill,21,0.9890649823298047,0.001887883963187583,0.9898375822882202,0.007646990437536272,0.0010606912116575002,0.00703666734708704,17.159041957142932,0.9435381286023597,17.156674300000304
zcat2,gces_nocomp,gces-noComp,21,0.9931136227815212,0.00031474405156969306,0.9931669557595421,0.004982566017136005,0.00022659748990713814,0.00498077218300458,9.93127757142862,0.14034456822475486,9.929679400000168
zcat2,gces_nogeo,gces-noGeo,21,0.9922051194918606,0.00035982780390718947,0.9921470605274273,0.005645539934661902,0.00036746876472188686,0.005553326062092265,5.632168304761936,0.06143608443407489,5.637695499999609
zcat2,gces,gces,21,0.9923641855337306,0.00037809981926075246,0.9924252560310354,0.005524338161099071,0.00027012460054942215,0.005492091401498411,7.045962361904718,0.1726761902114625,7.023221299999932
zcat20,nsgaii,nsgaii,21,0.982153267886927,0.022139492211304977,0.989015888153751,0.03565414950295855,0.09769421830111098,0.004716570728304407,2.4608974809525535,0.04029869175328562,2.4484746000016457
zcat20,nsga2_gapfill,nsga2-gapfill,21,0.9723301879663482,0.0250386232482446,0.9821019673346119,0.04210587092274756,0.09752546915420791,0.009520305379713611,15.469281138095539,0.5239448472893763,15.535253999998531
zcat20,gces_nocomp,gces-noComp,21,0.9805720221084183,0.02767644879623936,0.9915813012382575,0.05083337659329801,0.1182378537183232,0.00376282278210963,10.443201561904841,0.61443296419504,10.619169499997952
zcat20,gces_nogeo,gces-noGeo,21,0.9841352463899637,0.022771445997960084,0.9913712780960873,0.03497534540529155,0.09811457991796829,0.003910798761455982,5.835956714285636,0.14900735147935543,5.823877200000425
zcat20,gces,gces,21,0.9837740222922404,0.023107363676830556,0.9909736522703305,0.03546075053567812,0.09925441566309406,0.0040526796358808514,7.020864109523765,0.21119387940454307,7.012737299999571
zcat3,nsgaii,nsgaii,21,0.9816255170652437,0.0008681444991494137,0.9815676162481549,0.007885478795013773,0.00036240248607896007,0.007942992285993284,2.4654103904762277,0.025256527916598423,2.4690755999999965
zcat3,nsga2_gapfill,nsga2-gapfill,21,0.9789069599582427,0.0024790713281794365,0.9793989655332734,0.008913797800122495,0.001042622618651278,0.008796414209894651,16.696054700000136,0.21545899650850356,16.741963000000396
zcat3,gces_nocomp,gces-noComp,21,0.9859878969908973,0.0006237223302697594,0.9858938686575738,0.0060693932181974716,0.0002551287806591357,0.006109140813680246,9.84886222857148,0.18960267258575034,9.850563500000135
