problem,algorithm,algorithm_label,seed,engine,pop_size,max_evaluations,n_var,n_obj,runtime_seconds,n_solutions,hypervolume,igd_plus
zcat1,gces_nocomp,gces-noComp,0,numpy,100,25000,30,2,11.770047599999998,100,0.9853106657319181,0.0063732459925972445
zcat1,gces_nocomp,gces-noComp,1,numpy,100,25000,30,2,11.62330699999984,100,0.9868530783466108,0.005676705573255638
zcat1,gces_nocomp,gces-noComp,2,numpy,100,25000,30,2,11.62341490000017,100,0.9855414643291125,0.006206459494214725
zcat1,gces_nocomp,gces-noComp,3,numpy,100,25000,30,2,11.727868100000705,100,0.9857831978591541,0.006156993611941383
zcat1,gces_nocomp,gces-noComp,4,numpy,100,25000,30,2,11.922459999999774,100,0.985772437761663,0.006182415399055509
zcat1,gces_nocomp,gces-noComp,5,numpy,100,25000,30,2,11.545106699999451,100,0.9843672432660455,0.006742601517829533
zcat1,gces_nocomp,gces-noComp,6,numpy,100,25000,30,2,11.805521600000247,100,0.9865778349770693,0.005841653218869253
zcat1,gces_nocomp,gces-noComp,7,numpy,100,25000,30,2,11.461884899999859,100,0.9865474632465692,0.005873262040127625
zcat1,gces_nocomp,gces-noComp,8,numpy,100,25000,30,2,11.55976070000088,100,0.9854748116337034,0.006286891907821614
zcat1,gces_nocomp,gces-noComp,9,numpy,100,25000,30,2,11.885740699999587,100,0.9856547575904382,0.0062687351398276235
zcat1,gces_nocomp,gces-noComp,10,numpy,100,25000,30,2,11.581657199999427,100,0.9862918347156521,0.006016763437873714
zcat1,gces_nocomp,gces-noComp,11,numpy,100,25000,30,2,11.70143199999984,100,0.9866873602866931,0.005776413054313639
zcat1,gces_nocomp,gces-noComp,12,numpy,100,25000,30,2,11.516178000000764,100,0.9865606167614829,0.0058529390651317036
zcat1,gces_nocomp,gces-noComp,13,numpy,100,25000,30,2,11.664392399999997,100,0.9861452253198912,0.005996547731877012
zcat1,gces_nocomp,gces-noComp,14,numpy,100,25000,30,2,11.607022600000164,100,0.9873588427719427,0.005448820307950507
zcat1,gces_nocomp,gces-noComp,15,numpy,100,25000,30,2,11.610678400000324,100,0.9873429875218246,0.005462760421645115
zcat1,gces_nocomp,gces-noComp,16,numpy,100,25000,30,2,11.5257517,100,0.9864005802528226,0.005887105819823477
zcat1,gces_nocomp,gces-noComp,17,numpy,100,25000,30,2,11.969504300000153,100,0.9862782661354841,0.005978741317947302
zcat1,gces_nocomp,gces-noComp,18,numpy,100,25000,30,2,11.666163699999743,100,0.9865575817290161,0.005842358172057276
zcat1,gces_nocomp,gces-noComp,19,numpy,100,25000,30,2,11.839912200000072,100,0.9866877903454035,0.0057862645438250685
zcat1,gces_nocomp,gces-noComp,20,numpy,100,25000,30,2,11.664482700000008,100,0.9846352766014183,0.006749518953353772
zcat1,gces_nogeo,gces-noGeo,0,numpy,100,25000,30,2,6.557663599999614,100,0.9831159855207452,0.007360814639107578
zcat1,gces_nogeo,gces-noGeo,1,numpy,100,25000,30,2,6.483469800000421,100,0.9835636746011842,0.007690857155141854
zcat1,gces_nogeo,gces-noGeo,2,numpy,100,25000,30,2,6.347060400000373,100,0.9840889952149852,0.007030427663393181
zcat1,gces_nogeo,gces-noGeo,3,numpy,100,25000,30,2,6.073961799999779,100,0.9833470599432752,0.007216086130538399
zcat1,gces_nogeo,gces-noGeo,4,numpy,100,25000,30,2,6.369726399999308,100,0.9841217975547679,0.007512652722202658
zcat1,gces_nogeo,gces-noGeo,5,numpy,100,25000,30,2,6.0629273000004105,100,0.9843200383718964,0.007907945785386275
zcat1,gces_nogeo,gces-noGeo,6,numpy,100,25000,30,2,6.232692599999609,100,0.9819957049138583,0.007772199713526579
zcat1,gces_nogeo,gces-noGeo,7,numpy,100,25000,30,2,6.411290699999881,100,0.983866955219093,0.00698694269746364
zcat1,gces_nogeo,gces-noGeo,8,numpy,100,25000,30,2,6.23134410000057,100,0.9836967436616761,0.0071399218581035696
zcat1,gces_nogeo,gces-noGeo,9,numpy,100,25000,30,2,6.096170699999675,100,0.9842102046126138,0.006946412324858437
zcat1,gces_nogeo,gces-noGeo,10,numpy,100,25000,30,2,6.508368100000553,100,0.9822260468914925,0.008480710749541468
zcat1,gces_nogeo,gces-noGeo,11,numpy,100,25000,30,2,6.338452900000448,100,0.9851065900394753,0.007177268328868669
zcat1,gces_nogeo,gces-noGeo,12,numpy,100,25000,30,2,6.501660599999923,100,0.983314137962634,0.007352343327468205
zcat1,gces_nogeo,gces-noGeo,13,numpy,100,25000,30,2,6.284807799999726,100,0.9836597607859259,0.007147235834612566
zcat1,gces_nogeo,gces-noGeo,14,numpy,100,25000,30,2,6.0903072000000975,100,0.9833707192408331,0.007152302443601555
zcat1,gces_nogeo,gces-noGeo,15,numpy,100,25000,30,2,6.40600749999976,100,0.9824017793341591,0.007779288503519939
zcat1,gces_nogeo,gces-noGeo,16,numpy,100,25000,30,2,6.653094500000407,100,0.9835203523906256,0.007138249638967669
zcat1,gces_nogeo,gces-noGeo,17,numpy,100,25000,30,2,6.221302399999331,100,0.9844309836214397,0.006767610727489168
zcat1,gces_nogeo,gces-noGeo,18,numpy,100,25000,30,2,6.257261599999765,100,0.983720312521362,0.007383903762378904
zcat1,gces_nogeo,gces-noGeo,19,numpy,100,25000,30,2,6.12858099999994,100,0.9816268258150411,0.009197106917779068
zcat1,gces_nogeo,gces-noGeo,20,numpy,100,25000,30,2,6.338764499999343,100,0.9826645583047384,0.007542997766306623
zcat1,gces,gces,0,numpy,100,25000,30,2,8.002689200000532,100,0.9855261627667062,0.0067651051046981135
zcat1,gces,gces,1,numpy,100,25000,30,2,7.864925400000175,100,0.9836480279488714,0.006933036442560623
zcat1,gces,gces,2,numpy,100,25000,30,2,8.336768600000141,100,0.982118140768008,0.008568918178006792
zcat1,gces,gces,3,numpy,100,25000,30,2,7.852221399999507,100,0.9829750471516152,0.007463637806384372
zcat1,gces,gces,4,numpy,100,25000,30,2,8.073060499999883,100,0.9832933355654759,0.0072207997782721385
zcat1,gces,gces,5,numpy,100,25000,30,2,7.705861200000072,100,0.9833404470917204,0.00715302896356832
zcat1,gces,gces,6,numpy,100,25000,30,2,7.57351430000017,100,0.9845392169571844,0.006634486251904391
zcat1,gces,gces,7,numpy,100,25000,30,2,7.785753200000727,100,0.9835006031363557,0.007143248712174817
zcat1,gces,gces,8,numpy,100,25000,30,2,7.8131100000000515,100,0.9832424133630557,0.007841511967081936
zcat1,gces,gces,9,numpy,100,25000,30,2,7.589468699999998,100,0.9842749576703218,0.006729527189441263
zcat1,gces,gces,10,numpy,100,25000,30,2,7.716158999999607,100,0.9822318518072644,0.007593945687710671
zcat1,gces,gces,11,numpy,100,25000,30,2,7.759684100000413,100,0.9852096921141263,0.00756744516367191
zcat1,gces,gces,12,numpy,100,25000,30,2,8.135057700000289,100,0.9834600502111897,0.007188528848165298
zcat1,gces,gces,13,numpy,100,25000,30,2,7.846993600000133,100,0.9823001689837213,0.007600501484986095
zcat1,gces,gces,14,numpy,100,25000,30,2,7.843792899999244,100,0.983546533947104,0.0074441113213778946
zcat1,gces,gces,15,numpy,100,25000,30,2,8.147231199999624,100,0.9823563738032922,0.007626570651235082
zcat1,gces,gces,16,numpy,100,25000,30,2,7.9097805000001244,100,0.9839314692326048,0.007033903363918846
