run_id,host,variant,variant_group,problem,seed,engine,population_size,max_evaluations,evaluations,time_ms,n_solutions,online_control_enabled,policy,credit_model,average_reward,average_bounded_reward,average_overhead_ms,family_switches,intent_switches,regime_switches,family_concentration,intent_concentration,regime_concentration,trace_steps,policy_state_available,profile_controller_time_ms,profile_start_step_time_ms,profile_router_time_ms,profile_policy_select_time_ms,profile_policy_update_time_ms,profile_trace_time_ms,profile_decode_time_ms,profile_variation_time_ms,profile_evaluation_time_ms,profile_survival_time_ms,profile_total_runtime_ms,family_share_sbx_like,family_share_de_like,regime_share_repair,regime_share_expand,regime_share_refine,intent_share_exploratory,intent_share_balanced,intent_share_local_refine,intent_share_mutation_heavy,intent_share_feasibility_biased,hv,hv_ref_point,igd_plus,policy_state_file
nsgaii__zdt1__adaptive_flat_operator__seed1,nsgaii,adaptive_flat_operator,adaptive,zdt1,1,numpy,40,800,800,38.461699994513765,18,True,adaptive_flat_operator,simple_improvement,0.22850612054213018,0.22850612054213018,0.2986894741250006,6,0,2,0.5678670360110804,1.0,0.6675900277008311,19,True,0.6254999752854928,0.025300003471784294,0.013599987141788006,0.384899991331622,0.16399999003624544,0.0377000033040531,1.069299985829275,3.5494000039761886,0.44720000732922927,10.721500002546236,38.32469999906607,0.3157894736842105,0.6842105263157895,0.0,0.7894736842105263,0.21052631578947367,0.0,1.0,0.0,0.0,0.0,3.4167069045729184,"[1.1, 3.8115023917328035]",0.24654029351452433,policy_states\nsgaii__zdt1__adaptive_flat_operator__seed1.json
nsgaii__zdt1__adaptive_flat_parameter__seed1,nsgaii,adaptive_flat_parameter,adaptive,zdt1,1,numpy,40,800,800,43.05680000106804,18,True,adaptive_flat_parameter,simple_improvement,0.23800540476119159,0.23800540476119159,0.3192368427622377,0,16,2,1.0,0.23545706371191133,0.9002770083102491,19,True,0.7150000674300827,0.05239999882178381,0.013300035789143294,0.43510000250535086,0.17380002100253478,0.04040000931126997,1.0084000023198314,4.949799971655011,0.4796999928657897,12.17000000178814,42.922699998598546,1.0,0.0,0.0,0.9473684210526315,0.05263157894736842,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.2880720028513473,"[1.1, 3.8115023917328035]",0.3417889950753126,policy_states\nsgaii__zdt1__adaptive_flat_parameter__seed1.json
nsgaii__zdt1__adaptive_hierarchical_joint__seed1,nsgaii,adaptive_hierarchical_joint,adaptive,zdt1,1,numpy,40,800,800,40.04789999453351,25,True,adaptive_hierarchical_joint,simple_improvement,0.21904769809027952,0.21904769809027952,0.28427894607088283,12,15,0,0.5678670360110804,0.23545706371191133,1.0,19,True,0.7867000094847754,0.02299997868249193,0.01069999416358769,0.5162000088603236,0.1939000067068264,0.04290002107154578,1.0360999876866117,3.274100017733872,0.38329999370034784,12.867200006439816,39.848199994594324,0.3157894736842105,0.6842105263157895,0.0,1.0,0.0,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.4218255837562332,"[1.1, 3.8115023917328035]",0.24008447240316702,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint__seed1.json
nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed1,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,zdt1,1,numpy,40,800,800,39.01839999889489,25,True,adaptive_hierarchical_joint,simple_improvement,0.21904769809027952,0.21904769809027952,0.3332000005205995,12,15,0,0.5678670360110804,0.23545706371191133,1.0,19,True,0.9426999968127348,0.02379999205004424,0.01399998291162774,0.6886000046506524,0.18049999926006421,0.03580001794034615,1.0391999676357955,3.663099996629171,0.4169999810983427,10.205599974142388,38.81539999565575,0.3157894736842105,0.6842105263157895,0.0,1.0,0.0,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.4218255837562332,"[1.1, 3.8115023917328035]",0.24008447240316702,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed1.json
nsgaii__zdt1__adaptive_hierarchical_joint_fixed_family_sbx__seed1,nsgaii,adaptive_hierarchical_joint_fixed_family_sbx,adaptive,zdt1,1,numpy,40,800,800,38.78470000199741,18,True,adaptive_hierarchical_joint,simple_improvement,0.23800540476119159,0.23800540476119159,0.3143263162009565,0,16,2,1.0,0.23545706371191133,0.9002770083102491,19,True,0.6011000150465406,0.023100008547771722,0.011000010999850929,0.37930000689812005,0.1537999851279892,0.03390000347280875,0.8603999740444124,4.1335999994771555,0.39739999192534015,10.393700016720686,38.57399999833433,1.0,0.0,0.0,0.9473684210526315,0.05263157894736842,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.2880720028513473,"[1.1, 3.8115023917328035]",0.3417889950753126,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint_fixed_family_sbx__seed1.json
nsgaii__zdt1__adaptive_hierarchical_joint_fixed_family_de__seed1,nsgaii,adaptive_hierarchical_joint_fixed_family_de,adaptive,zdt1,1,numpy,40,800,800,35.95029999996768,19,True,adaptive_hierarchical_joint,simple_improvement,0.21558185841586744,0.21558185841586744,0.24313684116350487,0,14,2,1.0,0.2631578947368421,0.8116343490304709,19,True,0.6098000012570992,0.02149999636458233,0.010199961252510548,0.34610001603141427,0.1897000111057423,0.04230001650284976,0.7686999961151741,2.9816000096616335,0.348299989127554,10.152299983019475,35.76650000468362,0.0,1.0,0.0,0.8947368421052632,0.10526315789473684,0.42105263157894735,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.15789473684210525,3.5180888163039956,"[1.1, 3.8115023917328035]",0.19253684497933862,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint_fixed_family_de__seed1.json
nsgaii__zdt1__fixed_sbx__seed2,nsgaii,fixed_sbx,fixed,zdt1,2,numpy,40,800,800,37.79919999942649,22,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.146280964159114,"[1.1, 3.8115023917328035]",0.4677268407130188,
nsgaii__zdt1__fixed_de__seed2,nsgaii,fixed_de,fixed,zdt1,2,numpy,40,800,800,26.19830000185175,40,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5959675486976166,"[1.1, 3.8115023917328035]",0.5587314837690364,
nsgaii__zdt1__adaptive_flat_operator__seed2,nsgaii,adaptive_flat_operator,adaptive,zdt1,2,numpy,40,800,800,36.15909999643918,17,True,adaptive_flat_operator,simple_improvement,0.2322581080261017,0.2322581080261017,0.2446052642067355,13,0,0,0.5346260387811634,1.0,1.0,19,True,0.6202000367920846,0.023600012355018407,0.023000007786322385,0.37110000994289294,0.1644000003580004,0.038100006349850446,0.8039000094868243,3.2939999946393073,0.44469999556895345,10.23580004402902,36.01110000454355,0.3684210526315789,0.631578947368421,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.6035806585829304,"[1.1, 3.8115023917328035]",0.13200940979523998,policy_states\nsgaii__zdt1__adaptive_flat_operator__seed2.json
nsgaii__zdt1__adaptive_flat_parameter__seed2,nsgaii,adaptive_flat_parameter,adaptive,zdt1,2,numpy,40,800,800,50.04729999927804,20,True,adaptive_flat_parameter,simple_improvement,0.23739309800811603,0.23739309800811603,0.3230736830645535,0,17,0,1.0,0.21883656509695287,1.0,19,True,0.7699000561842695,0.02820001100189984,0.013000004400964826,0.42660001054173335,0.2463000128045678,0.055800017435103655,0.9684000033303164,5.756699996709358,0.5184000037843361,12.350399985734839,49.79319999984,1.0,0.0,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,3.2845727369586326,"[1.1, 3.8115023917328035]",0.3621527432376042,policy_states\nsgaii__zdt1__adaptive_flat_parameter__seed2.json
nsgaii__zdt1__adaptive_hierarchical_joint__seed2,nsgaii,adaptive_hierarchical_joint,adaptive,zdt1,2,numpy,40,800,800,46.324399998411536,22,True,adaptive_hierarchical_joint,simple_improvement,0.2276730760653293,0.2276730760653293,0.3109894735787652,11,15,0,0.5678670360110804,0.21883656509695287,1.0,19,True,0.9259999933419749,0.029900002118665725,0.013299984857439995,0.6098000012570992,0.2280000044265762,0.045000000682193786,1.0047000178019516,4.3503999841050245,0.6159000040497631,13.837400008924305,46.16109999915352,0.3157894736842105,0.6842105263157895,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.21052631578947367,3.5596111214756707,"[1.1, 3.8115023917328035]",0.16140038994953,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint__seed2.json
nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed2,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,zdt1,2,numpy,40,800,800,47.05189999367576,22,True,adaptive_hierarchical_joint,simple_improvement,0.2276730760653293,0.2276730760653293,0.3225578954075708,11,15,0,0.5678670360110804,0.21883656509695287,1.0,19,True,0.9383000215166248,0.0301000036415644,0.015500016161240637,0.6160000193631276,0.2291999917360954,0.047499990614596754,1.1083999925176613,4.48849999520462,0.6750000029569492,14.511399989714846,46.832500003802124,0.3157894736842105,0.6842105263157895,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.21052631578947367,3.5596111214756707,"[1.1, 3.8115023917328035]",0.16140038994953,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed2.json
nsgaii__zdt1__adaptive_hierarchical_joint_fixed_family_sbx__seed2,nsgaii,adaptive_hierarchical_joint_fixed_family_sbx,adaptive,zdt1,2,numpy,40,800,800,46.99620000610594,20,True,adaptive_hierarchical_joint,simple_improvement,0.23739309800811603,0.23739309800811603,0.3636842091892552,0,17,0,1.0,0.21883656509695287,1.0,19,True,0.8417999997618608,0.033899996196851134,0.019699997210409492,0.5377999841584824,0.20490001770667732,0.04550000448944047,1.1566999892238528,5.901800010178704,0.5319999982020818,13.048500019067433,46.85040000185836,1.0,0.0,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,3.2845727369586326,"[1.1, 3.8115023917328035]",0.3621527432376042,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint_fixed_family_sbx__seed2.json
nsgaii__zdt1__adaptive_hierarchical_joint_fixed_family_de__seed2,nsgaii,adaptive_hierarchical_joint_fixed_family_de,adaptive,zdt1,2,numpy,40,800,800,44.99680000299122,17,True,adaptive_hierarchical_joint,simple_improvement,0.21625140117897834,0.21625140117897834,0.35011578974693913,0,17,0,1.0,0.24099722991689748,1.0,19,True,0.7925999962026253,0.03399998240638524,0.017500009562354535,0.4895999882137403,0.20570000924635679,0.04580000677378848,1.0786000202642754,3.6796999993384816,0.5665999997290783,14.019599977473263,44.717600001604296,0.0,1.0,0.0,1.0,0.0,0.3684210526315789,0.15789473684210525,0.21052631578947367,0.10526315789473684,0.15789473684210525,3.452134241903917,"[1.1, 3.8115023917328035]",0.23009429733106906,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint_fixed_family_de__seed2.json
nsgaii__zdt1__fixed_sbx__seed3,nsgaii,fixed_sbx,fixed,zdt1,3,numpy,40,800,800,34.79700000025332,14,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3899828536415564,"[1.1, 3.8115023917328035]",0.2655423885087042,
nsgaii__zdt1__fixed_de__seed3,nsgaii,fixed_de,fixed,zdt1,3,numpy,40,800,800,24.714099999982864,25,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6592379674398203,"[1.1, 3.8115023917328035]",0.7441915678878745,
nsgaii__zdt1__adaptive_flat_operator__seed3,nsgaii,adaptive_flat_operator,adaptive,zdt1,3,numpy,40,800,800,42.65049999958137,13,True,adaptive_flat_operator,simple_improvement,0.2188600490196179,0.2188600490196179,0.3443789472313304,10,0,0,0.6121883656509695,1.0,1.0,19,True,0.71160002698889,0.030300012440420687,0.018900005670730025,0.44779999007005244,0.17400002252543345,0.040599996282253414,1.059200003510341,4.126099986024201,0.4557000211207196,12.417499987350311,42.502099997363985,0.2631578947368421,0.7368421052631579,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.270943226675841,"[1.1, 3.8115023917328035]",0.33076579331394307,policy_states\nsgaii__zdt1__adaptive_flat_operator__seed3.json
nsgaii__zdt1__adaptive_flat_parameter__seed3,nsgaii,adaptive_flat_parameter,adaptive,zdt1,3,numpy,40,800,800,48.61520000122255,20,True,adaptive_flat_parameter,simple_improvement,0.23661793012024046,0.23661793012024046,0.3829842102468798,0,15,0,1.0,0.23545706371191133,1.0,19,True,1.0312000085832551,0.033299998904112726,0.015100005839485675,0.7387000077869743,0.1976999847101979,0.046400011342484504,1.3343000173335895,6.024399976013228,0.5373999883886427,12.456699972972274,48.46649999672081,1.0,0.0,0.0,1.0,0.0,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.375234170764251,"[1.1, 3.8115023917328035]",0.2900516981466897,policy_states\nsgaii__zdt1__adaptive_flat_parameter__seed3.json
nsgaii__zdt1__adaptive_hierarchical_joint__seed3,nsgaii,adaptive_hierarchical_joint,adaptive,zdt1,3,numpy,40,800,800,39.501400002336595,16,True,adaptive_hierarchical_joint,simple_improvement,0.2255719900338057,0.2255719900338057,0.3093842104518492,10,13,2,0.6121883656509695,0.23545706371191133,0.9002770083102491,19,True,0.9628000334487297,0.029800001357216388,0.012500000593718141,0.6711000023642555,0.2037000158452429,0.04570001328829676,1.0236000089207664,3.5632000290206634,0.41649999184301123,10.359499989135657,39.34049999952549,0.2631578947368421,0.7368421052631579,0.0,0.9473684210526315,0.05263157894736842,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.400726440597433,"[1.1, 3.8115023917328035]",0.25071117390093195,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint__seed3.json
nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed3,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,zdt1,3,numpy,40,800,800,35.58840000187047,16,True,adaptive_hierarchical_joint,simple_improvement,0.2255719900338057,0.2255719900338057,0.285694736368513,10,13,0,0.6121883656509695,0.23545706371191133,1.0,19,True,0.8005999625311233,0.026099987735506147,0.013499993656296283,0.5325000020093285,0.1895999812404625,0.038899997889529914,0.9118999951169826,3.2437999834655784,0.4065000102855265,9.574000003340188,35.42679999372922,0.2631578947368421,0.7368421052631579,0.0,1.0,0.0,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.400726440597433,"[1.1, 3.8115023917328035]",0.25071117390093195,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed3.json
nsgaii__zdt1__adaptive_hierarchical_joint_fixed_family_sbx__seed3,nsgaii,adaptive_hierarchical_joint_fixed_family_sbx,adaptive,zdt1,3,numpy,40,800,800,39.04789999796776,20,True,adaptive_hierarchical_joint,simple_improvement,0.23661793012024046,0.23661793012024046,0.305300000993731,0,15,0,1.0,0.23545706371191133,1.0,19,True,0.6870999859529547,0.030599992896895856,0.012999989849049598,0.440200004959479,0.1694000093266368,0.03389998892089352,1.022500015096739,4.467499988095369,0.42529998609097674,10.360000007494818,38.89580000395654,1.0,0.0,0.0,1.0,0.0,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.375234170764251,"[1.1, 3.8115023917328035]",0.2900516981466897,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint_fixed_family_sbx__seed3.json
nsgaii__zdt1__adaptive_hierarchical_joint_fixed_family_de__seed3,nsgaii,adaptive_hierarchical_joint_fixed_family_de,adaptive,zdt1,3,numpy,40,800,800,42.28839999996126,13,True,adaptive_hierarchical_joint,simple_improvement,0.19982444103748206,0.19982444103748206,0.3509842105191446,0,14,2,1.0,0.2631578947368421,0.8116343490304709,19,True,0.7768000068608671,0.030500006687361747,0.014100012776907533,0.5081000126665458,0.18469998030923307,0.039399994420818985,1.156800011813175,3.3316000044578686,0.41190001502400264,10.769199994683731,42.05839999485761,0.0,1.0,0.0,0.8947368421052632,0.10526315789473684,0.42105263157894735,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.10526315789473684,3.253478275289828,"[1.1, 3.8115023917328035]",0.36368204960547534,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint_fixed_family_de__seed3.json
nsgaii__zdt1__fixed_sbx__seed4,nsgaii,fixed_sbx,fixed,zdt1,4,numpy,40,800,800,29.01929999643471,25,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3271854344207576,"[1.1, 3.8115023917328035]",0.3050726178922515,
nsgaii__zdt1__fixed_de__seed4,nsgaii,fixed_de,fixed,zdt1,4,numpy,40,800,800,21.17950000683777,21,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2344028368516233,"[1.1, 3.8115023917328035]",1.0311040674801124,
nsgaii__zdt1__adaptive_flat_operator__seed4,nsgaii,adaptive_flat_operator,adaptive,zdt1,4,numpy,40,800,800,40.077799996652175,13,True,adaptive_flat_operator,simple_improvement,0.21483129493893646,0.21483129493893646,0.27053157942933276,11,0,0,0.5678670360110804,1.0,1.0,19,True,0.6882000088808127,0.02809998841257766,0.011999996786471456,0.4134000191697851,0.19019998580915853,0.04450001870281994,0.9168999968096614,4.144799982896075,0.43939999159192666,11.325500017846934,39.87120000238065,0.3157894736842105,0.6842105263157895,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.2160237624502996,"[1.1, 3.8115023917328035]",0.3528487154041555,policy_states\nsgaii__zdt1__adaptive_flat_operator__seed4.json
nsgaii__zdt1__adaptive_flat_parameter__seed4,nsgaii,adaptive_flat_parameter,adaptive,zdt1,4,numpy,40,800,800,33.237600000575185,16,True,adaptive_flat_parameter,simple_improvement,0.2430266808873208,0.2430266808873208,0.23424210399082912,0,16,2,1.0,0.21883656509695287,0.8116343490304709,19,True,0.5534000010811724,0.021400002879090607,0.009099981980398297,0.34210000740131363,0.149500003317371,0.03130000550299883,0.7924000092316419,3.8985999999567866,0.3887000202666968,9.432700004254002,33.091900004365016,1.0,0.0,0.0,0.8947368421052632,0.10526315789473684,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,3.1781279304540693,"[1.1, 3.8115023917328035]",0.4298878423595922,policy_states\nsgaii__zdt1__adaptive_flat_parameter__seed4.json
nsgaii__zdt1__adaptive_hierarchical_joint__seed4,nsgaii,adaptive_hierarchical_joint,adaptive,zdt1,4,numpy,40,800,800,37.34180000174092,24,True,adaptive_hierarchical_joint,simple_improvement,0.21422814809458915,0.21422814809458915,0.2817684201689094,6,14,2,0.5678670360110804,0.21883656509695287,0.7340720221606647,19,True,0.7525999753852375,0.02349999704165384,0.010599978850223124,0.4913999873679131,0.18450000789016485,0.04260000423528254,0.8239999951911159,3.514399992127437,0.42079999548150226,10.91880000603851,37.19680000358494,0.3157894736842105,0.6842105263157895,0.0,0.8421052631578947,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,3.3051794975731705,"[1.1, 3.8115023917328035]",0.30901874077639035,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint__seed4.json
nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed4,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,zdt1,4,numpy,40,800,800,40.13189999386668,13,True,adaptive_hierarchical_joint,simple_improvement,0.21178670693863846,0.21178670693863846,0.30127368556445855,11,11,0,0.5678670360110804,0.23545706371191133,1.0,19,True,0.8383000167668797,0.02699999458855018,0.014499993994832039,0.5517000026884489,0.20280001626815647,0.042300009226892143,0.9901999874273315,3.7171999574638903,0.42119997669942677,11.08620000013616,39.93130000162637,0.3157894736842105,0.6842105263157895,0.0,1.0,0.0,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.256866440913361,"[1.1, 3.8115023917328035]",0.3272570653447599,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed4.json
nsgaii__zdt1__adaptive_hierarchical_joint_fixed_family_sbx__seed4,nsgaii,adaptive_hierarchical_joint_fixed_family_sbx,adaptive,zdt1,4,numpy,40,800,800,40.79860000638291,16,True,adaptive_hierarchical_joint,simple_improvement,0.2430266808873208,0.2430266808873208,0.29897894694984545,0,16,2,1.0,0.21883656509695287,0.8116343490304709,19,True,0.6756999864592217,0.02709996624616906,0.013100012438371778,0.4126000130781904,0.1843999925768003,0.03850000211969018,0.9894000104395673,4.808999983652029,0.4427999956533313,10.466100000485312,40.64739999739686,1.0,0.0,0.0,0.8947368421052632,0.10526315789473684,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,3.1781279304540693,"[1.1, 3.8115023917328035]",0.4298878423595922,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint_fixed_family_sbx__seed4.json
nsgaii__zdt1__adaptive_hierarchical_joint_fixed_family_de__seed4,nsgaii,adaptive_hierarchical_joint_fixed_family_de,adaptive,zdt1,4,numpy,40,800,800,40.959699996165,11,True,adaptive_hierarchical_joint,simple_improvement,0.2153074458568186,0.2153074458568186,0.2739789488259703,0,14,2,1.0,0.22991689750692518,0.5678670360110804,19,True,0.7519000719184987,0.027299989596940577,0.014800003555137664,0.4262000147718936,0.23820002388674766,0.045400040107779205,0.9279999867430888,3.5666999974637292,0.4327999849920161,12.343100002908614,40.508000005502254,0.0,1.0,0.0,0.6842105263157895,0.3157894736842105,0.2631578947368421,0.15789473684210525,0.3157894736842105,0.10526315789473684,0.15789473684210525,3.0552589988067984,"[1.1, 3.8115023917328035]",0.4320754721593063,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint_fixed_family_de__seed4.json
nsgaii__zdt3__fixed_sbx__seed0,nsgaii,fixed_sbx,fixed,zdt3,0,numpy,40,800,800,22.63610000227345,33,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.579279685278531,"[0.968929988378919, 4.183909074638349]",0.20084707017629475,
nsgaii__zdt3__fixed_de__seed0,nsgaii,fixed_de,fixed,zdt3,0,numpy,40,800,800,25.96629999607103,40,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6131971984610844,"[0.968929988378919, 4.183909074638349]",0.7240554231575004,
nsgaii__zdt3__adaptive_flat_operator__seed0,nsgaii,adaptive_flat_operator,adaptive,zdt3,0,numpy,40,800,800,38.39549999975134,15,True,adaptive_flat_operator,simple_improvement,0.21509992661082755,0.21509992661082755,0.2758052639699982,6,0,2,0.5346260387811634,1.0,0.6675900277008311,19,True,0.6661999723291956,0.02680000034160912,0.016199985111597925,0.40860000444808975,0.17610000213608146,0.03849998029181734,0.9237999984179623,3.462000000581611,0.6168999971123412,10.625999988405965,38.22099999524653,0.3684210526315789,0.631578947368421,0.0,0.7894736842105263,0.21052631578947367,0.0,1.0,0.0,0.0,0.0,3.405076836307923,"[0.968929988378919, 4.183909074638349]",0.2916374049758739,policy_states\nsgaii__zdt3__adaptive_flat_operator__seed0.json
nsgaii__zdt3__adaptive_flat_parameter__seed0,nsgaii,adaptive_flat_parameter,adaptive,zdt3,0,numpy,40,800,800,54.655100000672974,25,True,adaptive_flat_parameter,simple_improvement,0.22802862706303784,0.22802862706303784,0.34875263181196425,0,16,2,1.0,0.21883656509695287,0.8116343490304709,19,True,0.769900027080439,0.029199982236605138,0.014400022337213159,0.49520002357894555,0.1847000021371059,0.046399996790569276,1.4387999981408939,7.287499996891711,0.8432999966316856,14.124900008027907,54.44539999734843,1.0,0.0,0.0,0.8947368421052632,0.10526315789473684,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,3.685567298031343,"[0.968929988378919, 4.183909074638349]",0.15439297460495913,policy_states\nsgaii__zdt3__adaptive_flat_parameter__seed0.json
nsgaii__zdt3__adaptive_hierarchical_joint__seed0,nsgaii,adaptive_hierarchical_joint,adaptive,zdt3,0,numpy,40,800,800,39.74930000549648,23,True,adaptive_hierarchical_joint,simple_improvement,0.19176115153422266,0.19176115153422266,0.3060578942255999,8,13,2,0.5346260387811634,0.20775623268698057,0.6675900277008311,19,True,0.8284000723506324,0.026600013370625675,0.01189999602502212,0.5573000089498237,0.1767000212566927,0.05590003274846822,0.9541999897919595,3.8466999903903343,0.8121999999275431,10.663499997463077,39.60899999947287,0.3684210526315789,0.631578947368421,0.0,0.7894736842105263,0.21052631578947367,0.21052631578947367,0.15789473684210525,0.2631578947368421,0.21052631578947367,0.15789473684210525,3.3786817221007817,"[0.968929988378919, 4.183909074638349]",0.31454662284892865,policy_states\nsgaii__zdt3__adaptive_hierarchical_joint__seed0.json
nsgaii__zdt3__adaptive_hierarchical_joint_no_regime__seed0,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,zdt3,0,numpy,40,800,800,40.6756000011228,13,True,adaptive_hierarchical_joint,simple_improvement,0.19743250024764603,0.19743250024764603,0.3041157894920999,12,14,0,0.5678670360110804,0.23545706371191133,1.0,19,True,0.8027000367292203,0.02660000609466806,0.014800003555137664,0.5340000061551109,0.190200014912989,0.03710000601131469,0.9223000088240951,4.232899991620798,0.6509000086225569,11.055100010707974,40.49510000186274,0.3157894736842105,0.6842105263157895,0.0,1.0,0.0,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.342928749884403,"[0.968929988378919, 4.183909074638349]",0.31203035113496425,policy_states\nsgaii__zdt3__adaptive_hierarchical_joint_no_regime__seed0.json
nsgaii__zdt3__adaptive_hierarchical_joint_fixed_family_sbx__seed0,nsgaii,adaptive_hierarchical_joint_fixed_family_sbx,adaptive,zdt3,0,numpy,40,800,800,37.11489999841433,25,True,adaptive_hierarchical_joint,simple_improvement,0.22802862706303784,0.22802862706303784,0.28162631612136274,0,16,2,1.0,0.21883656509695287,0.8116343490304709,19,True,0.7926999896881171,0.024100016162265092,0.016099991626106203,0.38449998100986704,0.3245000043534674,0.043499996536411345,0.9097999718505889,3.7837000054423697,0.536600018676836,9.195399994496256,36.75459999794839,1.0,0.0,0.0,0.8947368421052632,0.10526315789473684,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,3.685567298031343,"[0.968929988378919, 4.183909074638349]",0.15439297460495913,policy_states\nsgaii__zdt3__adaptive_hierarchical_joint_fixed_family_sbx__seed0.json
