problem,problem_label,n_var,n_obj,algorithm,algorithm_base,engine,seed,evaluations,time_ms,hv,indicator_igd_plus,archive_subset_hv,archive_subset_igd_plus,archive_mode,archive_execution_mode,archive_survival_path,archive_size,archive_subset_size,hybrid_status,hybrid_fallback_reason,hybrid_split_front_mode,hybrid_split_front_reason,hybrid_generations,hybrid_archive_reference_generations,hybrid_local_only_generations,hybrid_no_split_generations,output_dir
zcat1,ZCAT1,30,2,nsgaii_archive_passive,nsgaii,numpy,4,16000,9566.615310999623,3.1349770653499545,0.09178178135718468,3.151747821846305,0.08953924799161639,passive,passive_archive,standard,1185,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_passive/ZCAT1/nsgaii/numpy/seed_4
zcat1,ZCAT1,30,2,nsgaii_archive_passive,nsgaii,numpy,5,16000,9603.509376000147,3.138900404144769,0.09219026721534208,3.147525781263306,0.09064979026704438,passive,passive_archive,standard,1018,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_passive/ZCAT1/nsgaii/numpy/seed_5
zcat1,ZCAT1,30,2,nsgaii_archive_passive,nsgaii,numpy,6,16000,9617.293797000457,3.1401000371241827,0.09143028262741998,3.1486094018845727,0.09020450297056463,passive,passive_archive,standard,1074,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_passive/ZCAT1/nsgaii/numpy/seed_6
zcat1,ZCAT1,30,2,nsgaii_archive_passive,nsgaii,numpy,7,16000,9606.406371000048,3.1341505507608995,0.09268101033409483,3.1453032718216143,0.09097151028875959,passive,passive_archive,standard,878,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_passive/ZCAT1/nsgaii/numpy/seed_7
zcat1,ZCAT1,30,2,nsgaii_archive_passive,nsgaii,numpy,8,16000,9711.56950599834,3.1390252928589386,0.09174917684943047,3.146246883048661,0.09093308393837043,passive,passive_archive,standard,957,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_passive/ZCAT1/nsgaii/numpy/seed_8
zcat1,ZCAT1,30,2,nsgaii_archive_passive,nsgaii,numpy,9,16000,9645.580893997248,3.1361818750408057,0.0925381573779647,3.1480100166976923,0.090424136363425,passive,passive_archive,standard,1013,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_passive/ZCAT1/nsgaii/numpy/seed_9
zcat1,ZCAT1,30,2,nsgaii_archive_hybrid,nsgaii,numpy,0,16000,9930.22567099979,3.0958913613690413,0.10051217118773524,3.142627596392425,0.09158395406804472,hybrid_survival,hybrid_survival,hybrid,809,80,hybrid,,archive,,199,199,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_hybrid/ZCAT1/nsgaii/numpy/seed_0
zcat1,ZCAT1,30,2,nsgaii_archive_hybrid,nsgaii,numpy,1,16000,9986.189208000724,3.0781972726011695,0.10496129772884283,3.1414967560481455,0.09191392750008141,hybrid_survival,hybrid_survival,hybrid,818,80,hybrid,,archive,,199,199,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_hybrid/ZCAT1/nsgaii/numpy/seed_1
zcat1,ZCAT1,30,2,nsgaii_archive_hybrid,nsgaii,numpy,2,16000,10088.322633000644,3.094831442506471,0.10082799827233006,3.144425066870895,0.09126377025878836,hybrid_survival,hybrid_survival,hybrid,860,80,hybrid,,archive,,199,199,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_hybrid/ZCAT1/nsgaii/numpy/seed_2
zcat1,ZCAT1,30,2,nsgaii_archive_hybrid,nsgaii,numpy,3,16000,9985.992615002033,3.093717646498465,0.10134822111611198,3.1423193839484833,0.09178638888061459,hybrid_survival,hybrid_survival,hybrid,796,80,hybrid,,archive,,199,199,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_hybrid/ZCAT1/nsgaii/numpy/seed_3
zcat1,ZCAT1,30,2,nsgaii_archive_hybrid,nsgaii,numpy,4,16000,10157.402394997916,3.095650673515831,0.10110125005568829,3.1438701827057547,0.09143112206287897,hybrid_survival,hybrid_survival,hybrid,797,80,hybrid,,archive,,199,199,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_hybrid/ZCAT1/nsgaii/numpy/seed_4
zcat1,ZCAT1,30,2,nsgaii_archive_hybrid,nsgaii,numpy,5,16000,10105.72490100094,3.079116191640842,0.10455645150953193,3.1445167931141675,0.09123692917383901,hybrid_survival,hybrid_survival,hybrid,837,80,hybrid,,archive,,199,199,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_hybrid/ZCAT1/nsgaii/numpy/seed_5
zcat1,ZCAT1,30,2,nsgaii_archive_hybrid,nsgaii,numpy,6,16000,10166.982062997704,3.1075254415244964,0.0985846377103244,3.144928827409457,0.09114484712193952,hybrid_survival,hybrid_survival,hybrid,859,80,hybrid,,archive,,199,199,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_hybrid/ZCAT1/nsgaii/numpy/seed_6
