config_id,config_label,phase,level,bias,imbalance,problem,lhs_algorithm,rhs_algorithm,lhs_label,rhs_label,metric,lhs_mean,lhs_median,rhs_mean,rhs_median,delta_mean,delta_median,lhs_seed_wins,seed_ties,rhs_seed_wins,wilcoxon_p_value_raw,wilcoxon_p_value_holm,wilcoxon_significant_alpha
lvl6_plain,L6,A,6,False,False,zcat1,gces_nogeo,nsgaii,gces-noGeo,nsgaii,hypervolume,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,False
lvl6_plain,L6,A,6,False,False,zcat1,gces_nogeo,nsgaii,gces-noGeo,nsgaii,igd_plus,40.34062281345719,40.34062281345719,37.740569413404415,37.740569413404415,2.600053400052772,2.600053400052772,0,0,1,1.0,1.0,False
lvl6_plain,L6,A,6,False,False,zcat1,gces,nsgaii,gces,nsgaii,hypervolume,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,False
lvl6_plain,L6,A,6,False,False,zcat1,gces,nsgaii,gces,nsgaii,igd_plus,40.67665522655585,40.67665522655585,37.740569413404415,37.740569413404415,2.9360858131514362,2.9360858131514362,0,0,1,1.0,1.0,False
lvl6_bias,L6+B,B,6,True,False,zcat1,nsga2_farthest,nsgaii,nsga2-farthest,nsgaii,hypervolume,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,False
lvl6_bias,L6+B,B,6,True,False,zcat1,nsga2_farthest,nsgaii,nsga2-farthest,nsgaii,igd_plus,31.663027317695338,31.663027317695338,31.661282926421805,31.661282926421805,0.0017443912735330969,0.0017443912735330969,0,0,1,1.0,1.0,False
lvl6_bias,L6+B,B,6,True,False,zcat1,nsga2_hvref_farthest,nsgaii,nsga2-hvref-farthest,nsgaii,hypervolume,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,False
lvl6_bias,L6+B,B,6,True,False,zcat1,nsga2_hvref_farthest,nsgaii,nsga2-hvref-farthest,nsgaii,igd_plus,32.778338104723765,32.778338104723765,31.661282926421805,31.661282926421805,1.1170551783019604,1.1170551783019604,0,0,1,1.0,1.0,False
lvl6_bias,L6+B,B,6,True,False,zcat1,nsga2_hvfarthest,nsgaii,nsga2-hvfarthest,nsgaii,hypervolume,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,False
lvl6_bias,L6+B,B,6,True,False,zcat1,nsga2_hvfarthest,nsgaii,nsga2-hvfarthest,nsgaii,igd_plus,30.62287152115003,30.62287152115003,31.661282926421805,31.661282926421805,-1.0384114052717734,-1.0384114052717734,1,0,0,1.0,1.0,False
lvl6_bias,L6+B,B,6,True,False,zcat1,gces_nogeo,nsgaii,gces-noGeo,nsgaii,hypervolume,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,False
lvl6_bias,L6+B,B,6,True,False,zcat1,gces_nogeo,nsgaii,gces-noGeo,nsgaii,igd_plus,31.373405192964764,31.373405192964764,31.661282926421805,31.661282926421805,-0.2878777334570408,-0.2878777334570408,1,0,0,1.0,1.0,False
lvl6_bias,L6+B,B,6,True,False,zcat1,gces,nsgaii,gces,nsgaii,hypervolume,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,False
lvl6_bias,L6+B,B,6,True,False,zcat1,gces,nsgaii,gces,nsgaii,igd_plus,30.76765998194515,30.76765998194515,31.661282926421805,31.661282926421805,-0.8936229444766539,-0.8936229444766539,1,0,0,1.0,1.0,False
lvl6_imbalance,L6+I,B,6,False,True,zcat1,nsga2_farthest,nsgaii,nsga2-farthest,nsgaii,hypervolume,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,False
lvl6_imbalance,L6+I,B,6,False,True,zcat1,nsga2_farthest,nsgaii,nsga2-farthest,nsgaii,igd_plus,17.768700139531997,17.768700139531997,18.208174525357766,18.208174525357766,-0.43947438582576837,-0.43947438582576837,1,0,0,1.0,1.0,False
lvl6_imbalance,L6+I,B,6,False,True,zcat1,nsga2_hvref_farthest,nsgaii,nsga2-hvref-farthest,nsgaii,hypervolume,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,False
lvl6_imbalance,L6+I,B,6,False,True,zcat1,nsga2_hvref_farthest,nsgaii,nsga2-hvref-farthest,nsgaii,igd_plus,16.649955853121956,16.649955853121956,18.208174525357766,18.208174525357766,-1.5582186722358102,-1.5582186722358102,1,0,0,1.0,1.0,False
lvl6_imbalance,L6+I,B,6,False,True,zcat1,nsga2_hvfarthest,nsgaii,nsga2-hvfarthest,nsgaii,hypervolume,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,False
lvl6_imbalance,L6+I,B,6,False,True,zcat1,nsga2_hvfarthest,nsgaii,nsga2-hvfarthest,nsgaii,igd_plus,18.192359560287336,18.192359560287336,18.208174525357766,18.208174525357766,-0.015814965070429565,-0.015814965070429565,1,0,0,1.0,1.0,False
lvl6_imbalance,L6+I,B,6,False,True,zcat1,gces_nogeo,nsgaii,gces-noGeo,nsgaii,hypervolume,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,False
lvl6_imbalance,L6+I,B,6,False,True,zcat1,gces_nogeo,nsgaii,gces-noGeo,nsgaii,igd_plus,20.25592066945736,20.25592066945736,18.208174525357766,18.208174525357766,2.0477461440995945,2.0477461440995945,0,0,1,1.0,1.0,False
lvl6_imbalance,L6+I,B,6,False,True,zcat1,gces,nsgaii,gces,nsgaii,hypervolume,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,False
lvl6_imbalance,L6+I,B,6,False,True,zcat1,gces,nsgaii,gces,nsgaii,igd_plus,18.781521437436016,18.781521437436016,18.208174525357766,18.208174525357766,0.5733469120782502,0.5733469120782502,0,0,1,1.0,1.0,False
lvl6_bias_imbalance,L6+B+I,B,6,True,True,zcat1,nsga2_farthest,nsgaii,nsga2-farthest,nsgaii,hypervolume,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,False
lvl6_bias_imbalance,L6+B+I,B,6,True,True,zcat1,nsga2_farthest,nsgaii,nsga2-farthest,nsgaii,igd_plus,70.73077493937909,70.73077493937909,76.05308083139427,76.05308083139427,-5.32230589201518,-5.32230589201518,1,0,0,1.0,1.0,False
lvl6_bias_imbalance,L6+B+I,B,6,True,True,zcat1,nsga2_hvref_farthest,nsgaii,nsga2-hvref-farthest,nsgaii,hypervolume,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,False
lvl6_bias_imbalance,L6+B+I,B,6,True,True,zcat1,nsga2_hvref_farthest,nsgaii,nsga2-hvref-farthest,nsgaii,igd_plus,73.89947699123492,73.89947699123492,76.05308083139427,76.05308083139427,-2.1536038401593487,-2.1536038401593487,1,0,0,1.0,1.0,False
lvl6_bias_imbalance,L6+B+I,B,6,True,True,zcat1,nsga2_hvfarthest,nsgaii,nsga2-hvfarthest,nsgaii,hypervolume,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,False
lvl6_bias_imbalance,L6+B+I,B,6,True,True,zcat1,nsga2_hvfarthest,nsgaii,nsga2-hvfarthest,nsgaii,igd_plus,71.80604348988282,71.80604348988282,76.05308083139427,76.05308083139427,-4.247037341511444,-4.247037341511444,1,0,0,1.0,1.0,False
lvl6_bias_imbalance,L6+B+I,B,6,True,True,zcat1,gces_nogeo,nsgaii,gces-noGeo,nsgaii,hypervolume,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,False
lvl6_bias_imbalance,L6+B+I,B,6,True,True,zcat1,gces_nogeo,nsgaii,gces-noGeo,nsgaii,igd_plus,75.23492966101446,75.23492966101446,76.05308083139427,76.05308083139427,-0.8181511703798066,-0.8181511703798066,1,0,0,1.0,1.0,False
lvl6_bias_imbalance,L6+B+I,B,6,True,True,zcat1,gces,nsgaii,gces,nsgaii,hypervolume,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,False
lvl6_bias_imbalance,L6+B+I,B,6,True,True,zcat1,gces,nsgaii,gces,nsgaii,igd_plus,71.04351875435339,71.04351875435339,76.05308083139427,76.05308083139427,-5.009562077040883,-5.009562077040883,1,0,0,1.0,1.0,False
