problem,metric,higher_is_better,lhs_algorithm,lhs_label,rhs_algorithm,rhs_label,n_common_seeds,lhs_mean,lhs_median,rhs_mean,rhs_median,delta_mean,delta_median,lhs_seed_wins,seed_ties,rhs_seed_wins,lhs_both_metric_seed_wins,both_metric_seed_ties_or_mixed,rhs_both_metric_seed_wins,wilcoxon_p_value_raw,wilcoxon_p_value_holm,wilcoxon_significant_alpha
zcat10,hypervolume,True,nsga2_sector_farthest,nsga2-sector-farthest,nsgaii,nsgaii,21,0.4271704481328621,0.40280216550425746,0.293110180335146,0.27886888909502583,0.13406026779771607,0.12393327640923163,18,0,3,18,1,2,1.33514404296875e-05,0.0015888214111328125,True
zcat10,igd_plus,False,nsga2_sector_farthest,nsga2-sector-farthest,nsgaii,nsgaii,21,0.0979498550086661,0.09907393628821427,0.1313600567406681,0.13280488343689778,-0.033410201732002015,-0.03373094714868351,19,0,2,18,1,2,6.67572021484375e-06,0.0009679794311523438,True
zcat10,hypervolume,True,nsga2_sector_farthest,nsga2-sector-farthest,nsga2_farthest,nsga2-farthest,21,0.4271704481328621,0.40280216550425746,0.4488150195655805,0.46258999138077606,-0.021644571432718418,-0.0597878258765186,7,0,14,7,1,13,0.37372493743896484,1.0,False
zcat10,igd_plus,False,nsga2_sector_farthest,nsga2-sector-farthest,nsga2_farthest,nsga2-farthest,21,0.0979498550086661,0.09907393628821427,0.09429273098677891,0.09007170180484676,0.0036571240218871842,0.00900223448336751,8,0,13,7,1,13,0.49480247497558594,1.0,False
zcat10,hypervolume,True,nsga2_sector_farthest,nsga2-sector-farthest,gces_nogeo,gces-noGeo,21,0.4271704481328621,0.40280216550425746,0.41319119991402625,0.40358543517351825,0.013979248218835838,-0.0007832696692607888,12,0,9,11,1,9,0.7592878341674805,1.0,False
zcat10,igd_plus,False,nsga2_sector_farthest,nsga2-sector-farthest,gces_nogeo,gces-noGeo,21,0.0979498550086661,0.09907393628821427,0.10222169192757315,0.10360775823720209,-0.004271836918907049,-0.004533821948987812,11,0,10,11,1,9,0.682713508605957,1.0,False
zcat10,hypervolume,True,nsga2_sector_farthest,nsga2-sector-farthest,gces,gces,21,0.4271704481328621,0.40280216550425746,0.450607647966809,0.4455896842677197,-0.02343719983394693,-0.04278751876346226,11,0,10,11,0,10,0.49480247497558594,1.0,False
zcat10,igd_plus,False,nsga2_sector_farthest,nsga2-sector-farthest,gces,gces,21,0.0979498550086661,0.09907393628821427,0.09251901553669738,0.08890406362242319,0.005430839471968721,0.010169872665791085,11,0,10,11,0,10,0.37372493743896484,1.0,False
zcat10,hypervolume,True,nsga2_sector_farthest,nsga2-sector-farthest,nsga2_hvref_farthest,nsga2-hvref-farthest,21,0.4271704481328621,0.40280216550425746,0.6755732008787236,0.6898376246745352,-0.24840275274586154,-0.2870354591702778,0,0,21,0,0,21,9.5367431640625e-07,0.000362396240234375,True
zcat10,igd_plus,False,nsga2_sector_farthest,nsga2-sector-farthest,nsga2_hvref_farthest,nsga2-hvref-farthest,21,0.0979498550086661,0.09907393628821427,0.04890381557432254,0.046616573338727416,0.04904603943434356,0.05245736294948686,0,0,21,0,0,21,9.5367431640625e-07,0.000362396240234375,True
zcat11,hypervolume,True,nsga2_farthest,nsga2-farthest,nsgaii,nsgaii,21,0.7957556288079735,0.8022413973729922,0.6679194943014803,0.6718321429454199,0.12783613450649312,0.13040925442757223,21,0,0,21,0,0,9.5367431640625e-07,0.000362396240234375,True
zcat11,igd_plus,False,nsga2_farthest,nsga2-farthest,nsgaii,nsgaii,21,0.13296879212973964,0.12751112575024265,0.22380575177232875,0.21742524931541837,-0.09083695964258912,-0.08991412356517572,21,0,0,21,0,0,9.5367431640625e-07,0.000362396240234375,True
zcat11,hypervolume,True,gces_nogeo,gces-noGeo,nsgaii,nsgaii,21,0.7920716508932211,0.7940900676660719,0.6679194943014803,0.6718321429454199,0.12415215659174073,0.122257924720652,21,0,0,21,0,0,9.5367431640625e-07,0.000362396240234375,True
zcat11,igd_plus,False,gces_nogeo,gces-noGeo,nsgaii,nsgaii,21,0.13420844339050939,0.12887899846760617,0.22380575177232875,0.21742524931541837,-0.08959730838181937,-0.0885462508478122,21,0,0,21,0,0,9.5367431640625e-07,0.000362396240234375,True
zcat11,hypervolume,True,gces,gces,nsgaii,nsgaii,21,0.7893305903494612,0.7875661202361783,0.6679194943014803,0.6718321429454199,0.12141109604798084,0.1157339772907584,21,0,0,21,0,0,9.5367431640625e-07,0.000362396240234375,True
zcat11,igd_plus,False,gces,gces,nsgaii,nsgaii,21,0.13708833715206586,0.13809545559520672,0.22380575177232875,0.21742524931541837,-0.08671741462026289,-0.07932979372021165,21,0,0,21,0,0,9.5367431640625e-07,0.000362396240234375,True
zcat11,hypervolume,True,nsga2_farthest,nsga2-farthest,gces_nogeo,gces-noGeo,21,0.7957556288079735,0.8022413973729922,0.7920716508932211,0.7940900676660719,0.00368397791475239,0.00815132970692023,13,0,8,10,3,8,0.49480247497558594,1.0,False
zcat11,igd_plus,False,nsga2_farthest,nsga2-farthest,gces_nogeo,gces-noGeo,21,0.13296879212973964,0.12751112575024265,0.13420844339050939,0.12887899846760617,-0.0012396512607697474,-0.001367872717363522,10,0,11,10,3,8,0.9186935424804688,1.0,False
zcat11,hypervolume,True,nsga2_farthest,nsga2-farthest,gces,gces,21,0.7957556288079735,0.8022413973729922,0.7893305903494612,0.7875661202361783,0.006425038458512278,0.014675277136813825,11,0,10,10,1,10,0.539189338684082,1.0,False
zcat11,igd_plus,False,nsga2_farthest,nsga2-farthest,gces,gces,21,0.13296879212973964,0.12751112575024265,0.13708833715206586,0.13809545559520672,-0.0041195450223262264,-0.010584329844964074,10,0,11,10,1,10,0.6091489791870117,1.0,False
