suite,host,problem,variant,variant_group,n_runs,mean_hv,mean_igd_plus,mean_time_ms,mean_average_reward,mean_average_overhead_ms,mean_family_concentration,mean_regime_concentration,mean_intent_concentration,mean_family_switches,mean_intent_switches,mean_regime_switches,mean_profile_controller_time_ms,mean_profile_start_step_time_ms,mean_profile_router_time_ms,mean_profile_policy_select_time_ms,mean_profile_policy_update_time_ms,mean_profile_trace_time_ms,mean_profile_decode_time_ms,mean_profile_variation_time_ms,mean_profile_evaluation_time_ms,mean_profile_survival_time_ms,mean_profile_total_runtime_ms,mean_family_share_sbx_like,mean_family_share_de_like,mean_regime_share_repair,mean_regime_share_expand,mean_regime_share_refine,mean_intent_share_exploratory,mean_intent_share_balanced,mean_intent_share_local_refine,mean_intent_share_mutation_heavy,mean_intent_share_feasibility_biased,comparison_to_baseline,hv_delta_vs_baseline,runtime_ratio_vs_baseline
anchor,nsgaii,zdt1,semantic_prototype_sbx,adaptive,10,3.235717701462734,0.3710349080673271,93.98120000259951,0.23747397650307178,0.7120331577760608,1.0,0.9313019390581717,0.2293628808864266,0.0,16.1,1.2,1.7867200149339624,0.069629997597076,0.05745000817114487,1.0699800041038543,0.4446600010851398,0.1450000039767474,2.621699991868809,11.153379977622535,1.135800001793541,24.64310000068508,93.66065000212984,1.0,0.0,0.0,0.9631578947368421,0.03684210526315789,0.34736842105263155,0.1631578947368421,0.1789473684210526,0.1526315789473684,0.15789473684210525,win,0.003811655330228092,1.5152204515092844
anchor,nsgaii,zdt3,adaptive_hierarchical_joint,adaptive,10,2.3475374460229825,0.22350980528039283,89.38791000109632,0.203727059556316,0.7201736835045984,0.5401662049861496,0.7772853185595567,0.22160664819944595,9.4,14.0,1.6,2.2277399941231124,0.06094999116612598,0.05367000412661582,1.469600002747029,0.5102300026919693,0.13328999339137226,2.711579999595415,8.397240001067985,1.4198499920894392,24.36572999431519,89.04896000312874,0.36315789473684207,0.6368421052631579,0.0,0.8631578947368421,0.13684210526315788,0.3052631578947368,0.16842105263157894,0.21052631578947367,0.15789473684210525,0.15789473684210525,win,0.09349402743599455,1.6079258440540305
anchor,nsgaii,zdt3,adaptive_hierarchical_joint_no_regime,adaptive,10,2.2797039666782095,0.26369664261136017,92.96559999929741,0.20302793767882554,0.6998405269481929,0.5578947368421053,1.0,0.2293628808864266,12.2,14.0,0.0,2.1124700011569075,0.05921999254496768,0.03126000665361062,1.3848100032191724,0.49077999574365094,0.14640000299550593,2.6440500005264767,8.380659988324624,1.4504099992336705,24.818660008895677,92.62960999913048,0.33157894736842103,0.6684210526315789,0.0,1.0,0.0,0.34736842105263155,0.16842105263157894,0.16842105263157894,0.15789473684210525,0.15789473684210525,win,0.025660548091221536,1.6722819768918002
anchor,nsgaii,zdt3,fixed_sbx,fixed,10,2.254043418586988,0.263081102116648,55.59206000179984,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline,0.0,1.0
anchor,nsgaii,zdt3,semantic_prototype_sbx,adaptive,10,2.1276613679233094,0.32184614583546994,87.72177000064403,0.23038491515537435,0.6631773672109519,1.0,0.889196675900277,0.2271468144044321,0.0,16.1,1.2,1.7061600257875398,0.06800000264775008,0.04549001023406163,1.0110800110851415,0.4360800056019798,0.14550999621860683,2.6526000059675425,10.155339998891577,1.5155499975662678,22.704820007493254,87.38813999952981,1.0,0.0,0.0,0.9368421052631579,0.06315789473684211,0.3368421052631579,0.16842105263157894,0.1894736842105263,0.1526315789473684,0.1526315789473684,loss,-0.12638205066367858,1.5779550172777186
zcat,moead,zcat1,adaptive_hierarchical_joint,adaptive,10,16.396864245898804,0.7908407557158464,1570.384749994264,0.2896914736130022,0.7493966841885642,0.7871281163434902,0.9984335180055401,0.3398788088642659,58.8,229.3,0.4,73.51284987380495,2.10440000082599,1.3243699562735856,48.84365996113047,16.918519952741917,4.32190000283299,94.66249992110534,208.01016000186792,87.58028001757339,524.2124599855742,1568.3633400010876,0.12289473684210525,0.8771052631578946,0.0,0.9992105263157894,0.0007894736842105263,0.4256578947368421,0.06999999999999999,0.08039473684210527,0.34421052631578947,0.07973684210526316,no_baseline,,
zcat,moead,zcat1,adaptive_hierarchical_joint_no_regime,adaptive,10,16.38561354011582,0.7848001233322456,1498.3122299992829,0.2902120506895809,0.7183984079031354,0.7904768005540166,1.0,0.33769736842105263,58.2,228.4,0.0,69.96050999732688,2.054610058257822,0.8991399314254522,47.157210047589615,15.690369985532016,4.159179974521976,97.20180991571397,195.40237006585812,81.85172996600159,498.2326300305431,1495.8167199991294,0.12039473684210526,0.8796052631578947,0.0,1.0,0.0,0.4302631578947368,0.07131578947368421,0.07973684210526316,0.33842105263157896,0.08026315789473684,no_baseline,,
zcat,moead,zcat1,fixed_sbx,fixed,10,14.869836327486292,0.8420552983825068,645.6973099993775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_baseline,,
zcat,moead,zcat1,semantic_prototype_sbx,adaptive,10,16.243049739618744,0.6989161204061214,1501.5754599982756,0.34184713427314195,0.7243335394511967,1.0,0.9979168975069251,0.4441668975069252,0.0,165.1,0.4,62.64915991778253,3.827280001132749,1.340370015532244,37.53846994804917,14.462679983989801,5.480359969078563,105.73209997673985,184.2866099148523,85.09189991891617,508.38082999689505,1499.8411800013855,1.0,0.0,0.0,0.9989473684210527,0.0010526315789473684,0.48657894736842106,0.03657894736842105,0.04302631578947368,0.39381578947368423,0.04,no_baseline,,
zcat,moead,zcat14,adaptive_hierarchical_joint,adaptive,10,18.843884217476383,0.704634694388349,1487.009890000627,0.2878853005315561,0.7091297369027559,0.8295869113573409,0.9929601800554018,0.3458684210526316,51.3,219.4,2.0,68.00096013321308,2.006680019258056,1.1576400662306696,45.933769999828655,15.093849954428151,3.809020093467552,94.78603002644377,195.14891007711412,80.41360004572198,494.00212992331944,1485.1446099957684,0.09513157894736843,0.9048684210526317,0.0,0.9964473684210526,0.0035526315789473684,0.4363157894736842,0.06907894736842105,0.07894736842105263,0.3563157894736842,0.0593421052631579,no_baseline,,
