problem,metric,higher_is_better,lhs_algorithm,lhs_label,rhs_algorithm,rhs_label,n_common_seeds,lhs_mean,lhs_median,rhs_mean,rhs_median,delta_mean,delta_median,lhs_seed_wins,seed_ties,rhs_seed_wins,lhs_both_metric_seed_wins,both_metric_seed_ties_or_mixed,rhs_both_metric_seed_wins,wilcoxon_p_value_raw,wilcoxon_p_value_holm,wilcoxon_significant_alpha
zcat1,hypervolume,True,nsga2_curvgap,nsga2-curvgap,nsgaii,nsgaii,21,0.6212837153313242,0.6266351550424719,0.9817278334092562,0.9817307523943808,-0.360444118077932,-0.3550955973519089,0,0,21,0,0,21,9.5367431640625e-07,7.62939453125e-05,True
zcat1,igd_plus,False,nsga2_curvgap,nsga2-curvgap,nsgaii,nsgaii,21,0.15351198747584516,0.16045671674153195,0.007825542163304186,0.007839205899389287,0.14568644531254096,0.15261751084214265,0,0,21,0,0,21,9.5367431640625e-07,7.62939453125e-05,True
zcat1,hypervolume,True,nsga2_curvgap,nsga2-curvgap,gces,gces,21,0.6212837153313242,0.6266351550424719,0.9834086942103346,0.9834600502111897,-0.3621249788790104,-0.35682489516871774,0,0,21,0,0,21,9.5367431640625e-07,7.62939453125e-05,True
zcat1,igd_plus,False,nsga2_curvgap,nsga2-curvgap,gces,gces,21,0.15351198747584516,0.16045671674153195,0.007335215721646729,0.0072207997782721385,0.14617677175419844,0.1532359169632598,0,0,21,0,0,21,9.5367431640625e-07,7.62939453125e-05,True
zcat1,hypervolume,True,nsga2_curvgap,nsga2-curvgap,gces_nocomp,gces-noComp,21,0.6212837153313242,0.6266351550424719,0.9861347293897103,0.9862918347156521,-0.36485101405838605,-0.35965667967318016,0,0,21,0,0,21,9.5367431640625e-07,7.62939453125e-05,True
zcat1,igd_plus,False,nsga2_curvgap,nsga2-curvgap,gces_nocomp,gces-noComp,21,0.15351198747584516,0.16045671674153195,0.006019390320063749,0.005978741317947302,0.14749259715578142,0.15447797542358466,0,0,21,0,0,21,9.5367431640625e-07,7.62939453125e-05,True
zcat1,hypervolume,True,nsga2_curvgap,nsga2-curvgap,gces_nogeo,gces-noGeo,21,0.6212837153313242,0.6266351550424719,0.9834461536438963,0.9835636746011842,-0.3621624383125721,-0.3569285195587123,0,0,21,0,0,21,9.5367431640625e-07,7.62939453125e-05,True
zcat1,igd_plus,False,nsga2_curvgap,nsga2-curvgap,gces_nogeo,gces-noGeo,21,0.15351198747584516,0.16045671674153195,0.00746110850905981,0.007352343327468205,0.14605087896678534,0.15310437341406374,0,0,21,0,0,21,9.5367431640625e-07,7.62939453125e-05,True
zcat10,hypervolume,True,nsga2_curvgap,nsga2-curvgap,nsgaii,nsgaii,21,0.6190740110430032,0.5821304052208562,0.9464530800048602,0.9460069677075087,-0.327379068961857,-0.36387656248665246,0,0,21,0,0,21,9.5367431640625e-07,7.62939453125e-05,True
zcat10,igd_plus,False,nsga2_curvgap,nsga2-curvgap,nsgaii,nsgaii,21,0.042788691232304055,0.04336592260007926,0.0035046055096680235,0.0034967039304578387,0.03928408572263603,0.03986921866962142,0,0,21,0,0,21,9.5367431640625e-07,7.62939453125e-05,True
zcat10,hypervolume,True,nsga2_curvgap,nsga2-curvgap,gces,gces,21,0.6190740110430032,0.5821304052208562,0.9555418292018765,0.9554138922440139,-0.3364678181588733,-0.3732834870231576,0,0,21,0,0,21,9.5367431640625e-07,7.62939453125e-05,True
zcat10,igd_plus,False,nsga2_curvgap,nsga2-curvgap,gces,gces,21,0.042788691232304055,0.04336592260007926,0.0037230398286117903,0.0033918634644695056,0.03906565140369227,0.03997405913560975,0,0,21,0,0,21,9.5367431640625e-07,7.62939453125e-05,True
zcat10,hypervolume,True,nsga2_curvgap,nsga2-curvgap,gces_nocomp,gces-noComp,21,0.6190740110430032,0.5821304052208562,0.9498826174757863,0.95027962580968,-0.3308086064327831,-0.3681492205888237,0,0,21,0,0,21,9.5367431640625e-07,7.62939453125e-05,True
zcat10,igd_plus,False,nsga2_curvgap,nsga2-curvgap,gces_nocomp,gces-noComp,21,0.042788691232304055,0.04336592260007926,0.003332633744587792,0.003385291947991477,0.039456057487716266,0.03998063065208778,0,0,21,0,0,21,9.5367431640625e-07,7.62939453125e-05,True
zcat10,hypervolume,True,nsga2_curvgap,nsga2-curvgap,gces_nogeo,gces-noGeo,21,0.6190740110430032,0.5821304052208562,0.9555449017420206,0.9560721766902548,-0.33647089069901737,-0.37394177146939855,0,0,21,0,0,21,9.5367431640625e-07,7.62939453125e-05,True
zcat10,igd_plus,False,nsga2_curvgap,nsga2-curvgap,gces_nogeo,gces-noGeo,21,0.042788691232304055,0.04336592260007926,0.0036170420310730274,0.003440514955902749,0.03917164920123103,0.03992540764417651,0,0,21,0,0,21,9.5367431640625e-07,7.62939453125e-05,True
zcat11,hypervolume,True,nsga2_curvgap,nsga2-curvgap,nsgaii,nsgaii,21,0.9194264338401411,0.9508833649078854,0.9886834601809943,0.9887252165981997,-0.06925702634085318,-0.03784185169031429,0,0,21,0,0,21,9.5367431640625e-07,7.62939453125e-05,True
zcat11,igd_plus,False,nsga2_curvgap,nsga2-curvgap,nsgaii,nsgaii,21,0.03274361137352508,0.019941144215194745,0.0053418460467308405,0.005266336130421329,0.02740176532679424,0.014674808084773415,0,0,21,0,0,21,9.5367431640625e-07,7.62939453125e-05,True
zcat11,hypervolume,True,nsga2_curvgap,nsga2-curvgap,gces,gces,21,0.9194264338401411,0.9508833649078854,0.9907404083811172,0.9907278016383191,-0.0713139745409761,-0.0398444367304337,0,0,21,0,0,21,9.5367431640625e-07,7.62939453125e-05,True
zcat11,igd_plus,False,nsga2_curvgap,nsga2-curvgap,gces,gces,21,0.03274361137352508,0.019941144215194745,0.004279807705024112,0.004304082664368474,0.028463803668500966,0.01563706155082627,0,0,21,0,0,21,9.5367431640625e-07,7.62939453125e-05,True
zcat11,hypervolume,True,nsga2_curvgap,nsga2-curvgap,gces_nocomp,gces-noComp,21,0.9194264338401411,0.9508833649078854,0.9917246128948611,0.9917333166412403,-0.07229817905472002,-0.04084995173335493,0,0,21,0,0,21,9.5367431640625e-07,7.62939453125e-05,True
zcat11,igd_plus,False,nsga2_curvgap,nsga2-curvgap,gces_nocomp,gces-noComp,21,0.03274361137352508,0.019941144215194745,0.003931346048424869,0.003917358336501958,0.028812265325100207,0.016023785878692787,0,0,21,0,0,21,9.5367431640625e-07,7.62939453125e-05,True
