problem,algorithm,algorithm_label,seed,engine,pop_size,max_evaluations,n_var,n_obj,runtime_seconds,n_solutions,hypervolume,igd_plus
zcat18,nsgaii,nsgaii,12,numpy,100,25000,30,2,2.5750399000025936,100,0.9890178321352501,0.004908726980468706
zcat18,nsgaii,nsgaii,13,numpy,100,25000,30,2,2.5071237000011024,100,0.917103075506491,0.3253461336950948
zcat18,nsgaii,nsgaii,14,numpy,100,25000,30,2,2.557291900000564,100,0.9898083132923872,0.004435909968481837
zcat18,nsgaii,nsgaii,15,numpy,100,25000,30,2,2.496411899999657,100,0.9889623147194236,0.004638352568400907
zcat18,nsgaii,nsgaii,16,numpy,100,25000,30,2,2.5416000000004715,100,0.9893579944561309,0.004664904632259267
zcat18,nsgaii,nsgaii,17,numpy,100,25000,30,2,2.561667000001762,100,0.9891385694994002,0.004708122010876678
zcat18,nsgaii,nsgaii,18,numpy,100,25000,30,2,2.535853800000041,100,0.9895015028059259,0.004685889619068323
zcat18,nsgaii,nsgaii,19,numpy,100,25000,30,2,2.516704599998775,100,0.988612905240023,0.004942856276543631
zcat18,nsgaii,nsgaii,20,numpy,100,25000,30,2,2.4606801999980235,100,0.9886825781354497,0.004953289615617367
zcat18,nsga2_curvgap,nsga2-curvgap,0,numpy,100,25000,30,2,18.66992609999943,100,0.9320124030772751,0.04897374934867068
zcat18,nsga2_curvgap,nsga2-curvgap,1,numpy,100,25000,30,2,18.421539300001314,100,0.9095539440718229,0.06438630857486666
zcat18,nsga2_curvgap,nsga2-curvgap,2,numpy,100,25000,30,2,18.151768700001412,100,0.9650426862472765,0.01873437876662531
zcat18,nsga2_curvgap,nsga2-curvgap,3,numpy,100,25000,30,2,18.579157699998177,100,0.9826449906000562,0.0095620641014355
zcat18,nsga2_curvgap,nsga2-curvgap,4,numpy,100,25000,30,2,18.459029400000873,100,0.8848844870084743,0.08084033827567925
zcat18,nsga2_curvgap,nsga2-curvgap,5,numpy,100,25000,30,2,18.225480100001732,100,0.9296820600751455,0.04996689903651968
zcat18,nsga2_curvgap,nsga2-curvgap,6,numpy,100,25000,30,2,16.65051450000101,100,0.8993660790527037,0.3438512398694718
zcat18,nsga2_curvgap,nsga2-curvgap,7,numpy,100,25000,30,2,18.449989799999457,100,0.8930312803703142,0.07490672121113938
zcat18,nsga2_curvgap,nsga2-curvgap,8,numpy,100,25000,30,2,18.398943100000906,100,0.935058486402309,0.04564127609679494
zcat18,nsga2_curvgap,nsga2-curvgap,9,numpy,100,25000,30,2,18.734674899998936,100,0.9019135559118613,0.06827025384486476
zcat18,nsga2_curvgap,nsga2-curvgap,10,numpy,100,25000,30,2,16.761982399999397,100,0.9123410673966281,0.3346507508933975
zcat18,nsga2_curvgap,nsga2-curvgap,11,numpy,100,25000,30,2,18.81256399999984,100,0.9834280694246887,0.008881664602137832
zcat18,nsga2_curvgap,nsga2-curvgap,12,numpy,100,25000,30,2,18.581492000001163,100,0.9411396259673266,0.039308096951075615
zcat18,nsga2_curvgap,nsga2-curvgap,13,numpy,100,25000,30,2,17.4357428000003,100,0.9119602808015654,0.3348496951357818
zcat18,nsga2_curvgap,nsga2-curvgap,14,numpy,100,25000,30,2,18.43597840000075,100,0.9191513657652158,0.05638912285460108
zcat18,nsga2_curvgap,nsga2-curvgap,15,numpy,100,25000,30,2,18.560518700000102,100,0.9730763823764492,0.016338419511409456
zcat18,nsga2_curvgap,nsga2-curvgap,16,numpy,100,25000,30,2,17.85330780000004,100,0.9304408496647507,0.04989877627645013
zcat18,nsga2_curvgap,nsga2-curvgap,17,numpy,100,25000,30,2,18.240348399998766,100,0.9456506241840696,0.03834881093157546
zcat18,nsga2_curvgap,nsga2-curvgap,18,numpy,100,25000,30,2,18.242611699999543,100,0.938688548780302,0.041329215554038276
zcat18,nsga2_curvgap,nsga2-curvgap,19,numpy,100,25000,30,2,17.811412200000632,100,0.9674150735837196,0.022136162225858663
zcat18,nsga2_curvgap,nsga2-curvgap,20,numpy,100,25000,30,2,18.158648099997663,100,0.92484021905491,0.033366010128431746
zcat18,gces_nocomp,gces-noComp,0,numpy,100,25000,30,2,10.193535200000042,100,0.9914249039050671,0.003743788106524763
zcat18,gces_nocomp,gces-noComp,1,numpy,100,25000,30,2,10.290692599999602,100,0.9911170023450064,0.0038922792381182484
zcat18,gces_nocomp,gces-noComp,2,numpy,100,25000,30,2,11.241956500001834,100,0.9909810675228007,0.003996000571205879
zcat18,gces_nocomp,gces-noComp,3,numpy,100,25000,30,2,10.200808800000232,100,0.991613335554364,0.0037216191363856972
zcat18,gces_nocomp,gces-noComp,4,numpy,100,25000,30,2,10.621575100001792,100,0.9915821437587105,0.003678246768006493
zcat18,gces_nocomp,gces-noComp,5,numpy,100,25000,30,2,10.79522150000048,100,0.9916400231031366,0.0037904052951843767
zcat18,gces_nocomp,gces-noComp,6,numpy,100,25000,30,2,9.143530499997723,100,0.9144885131281552,0.333516010437715
zcat18,gces_nocomp,gces-noComp,7,numpy,100,25000,30,2,10.239188199997443,100,0.991188410728026,0.0039205830644629455
zcat18,gces_nocomp,gces-noComp,8,numpy,100,25000,30,2,10.375441500000306,100,0.9915823396158575,0.0036887614822007325
zcat18,gces_nocomp,gces-noComp,9,numpy,100,25000,30,2,10.772677099997964,100,0.9919949246671245,0.003530416483414103
zcat18,gces_nocomp,gces-noComp,10,numpy,100,25000,30,2,8.871277300000656,100,0.9145257897520886,0.33342729424908707
zcat18,gces_nocomp,gces-noComp,11,numpy,100,25000,30,2,10.402458199998364,100,0.9916335141551476,0.003727690261272499
zcat18,gces_nocomp,gces-noComp,12,numpy,100,25000,30,2,10.565992200001347,100,0.9923465091485081,0.0034011360631268604
zcat18,gces_nocomp,gces-noComp,13,numpy,100,25000,30,2,9.062384299999394,100,0.9143395603600504,0.333569885720872
zcat18,gces_nocomp,gces-noComp,14,numpy,100,25000,30,2,10.550438300000678,100,0.991783019743588,0.0035421234821084234
zcat18,gces_nocomp,gces-noComp,15,numpy,100,25000,30,2,10.422398599999724,100,0.991246632134545,0.003903660986164976
zcat18,gces_nocomp,gces-noComp,16,numpy,100,25000,30,2,10.352141600000323,100,0.9916167444539654,0.0037974537077807924
zcat18,gces_nocomp,gces-noComp,17,numpy,100,25000,30,2,10.42281279999952,100,0.9921568884084825,0.0035124725922547747
zcat18,gces_nocomp,gces-noComp,18,numpy,100,25000,30,2,10.538768999998865,100,0.992136421647546,0.0034998872872584897
zcat18,gces_nocomp,gces-noComp,19,numpy,100,25000,30,2,10.707101899999543,100,0.9908671419610515,0.003995496631893006
zcat18,gces_nocomp,gces-noComp,20,numpy,100,25000,30,2,10.887189900000521,100,0.9918633139384386,0.0035878539197162
zcat18,gces_nogeo,gces-noGeo,0,numpy,100,25000,30,2,5.663203399999475,100,0.990891361850226,0.00409631304751876
zcat18,gces_nogeo,gces-noGeo,1,numpy,100,25000,30,2,5.615225999998074,100,0.9916888560744958,0.003765577212385077
zcat18,gces_nogeo,gces-noGeo,2,numpy,100,25000,30,2,5.624449099999765,100,0.9909105563104187,0.004132153741209645
zcat18,gces_nogeo,gces-noGeo,3,numpy,100,25000,30,2,5.532433799999126,100,0.9913490328069161,0.004029332772945201
zcat18,gces_nogeo,gces-noGeo,4,numpy,100,25000,30,2,5.6377977000011015,100,0.991348755578065,0.003853864866367545
