problem,algorithm,algorithm_label,runs,hv_mean,hv_std,hv_median,igd_plus_mean,igd_plus_std,igd_plus_median,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_median
zcat13,nsga2_curvgap,nsga2-curvgap,21,0.9275192330218834,0.14168861363866864,0.9810889558701389,0.035989000986275235,0.062277686230852614,0.012529683093532007,18.580869919047473,0.3600073254117571,18.618476499999815
zcat13,gces_nocomp,gces-noComp,21,1.0176699626074464,0.00031489893078552735,1.017634836517473,0.0030080300949032446,0.00016655309236407313,0.0030049730265922663,11.166396866666522,0.15072565209609332,11.208050700000967
zcat13,gces_nogeo,gces-noGeo,21,1.0169501885020684,0.0004561817128429121,1.0170258933732572,0.003147812006886323,0.00016898393107390018,0.0030900206625835373,5.892485495237928,0.08296228585836452,5.9105073000009725
zcat13,gces,gces,21,1.0168682834131793,0.00037399381660077694,1.0169280908220506,0.0032028544982403004,0.0001504275558265422,0.003206320734623002,6.710952257142968,0.10609971098651086,6.702704800001811
zcat14,nsgaii,nsgaii,21,0.9749612551148688,0.001342149655713982,0.9750552734135233,0.007530290027572856,0.0004045050451997996,0.007443509556653826,2.467060909523709,0.028420071149104057,2.465036900000996
zcat14,nsga2_curvgap,nsga2-curvgap,21,0.7404717189571358,0.15247383544857795,0.7790809109080352,0.08107927789953848,0.04877345363191127,0.06747020947514216,18.35147799047592,0.30722386020683173,18.321007099999406
zcat14,gces_nocomp,gces-noComp,21,0.980746908649165,0.0010054009377309572,0.9807334726532776,0.005865036626832674,0.00029719374363581765,0.00590206120115449,10.153491142856746,0.1890768041677076,10.157423699998617
zcat14,gces_nogeo,gces-noGeo,21,0.9791007016527327,0.0009645347832479067,0.9788894263982009,0.0065306977548796104,0.0004802231587694491,0.006471079366437298,5.4757920333331205,0.1253826515567839,5.481309399998281
zcat14,gces,gces,21,0.9793035863006171,0.0011589203379455558,0.9791215505808852,0.006423820629091715,0.00045342302730034054,0.006311829817794904,6.911801238095428,0.1978907501591131,6.859348900001351
zcat15,nsgaii,nsgaii,21,0.988346613796721,0.0005206492434990442,0.9884285442297749,0.005492005889190978,0.00025558030841886243,0.005556378712173695,2.4304437904760388,0.04077155654472221,2.434681000002456
zcat15,nsga2_curvgap,nsga2-curvgap,21,0.8752483761348552,0.10576116470274831,0.9290447361145368,0.05111059499653774,0.04372654786615179,0.031521050006524394,18.54552851904754,0.29068270186693157,18.52506480000011
zcat15,gces_nocomp,gces-noComp,21,0.9886739707598609,0.011994076703596175,0.9912707600499495,0.013316543504243258,0.04213276914878532,0.0041338539343641605,10.624728757142986,0.18457557954690393,10.626405799997883
zcat15,gces_nogeo,gces-noGeo,21,0.9877754660538869,0.011779395369942493,0.9904882043495291,0.013681335371701107,0.042038935162997434,0.004431344306129014,5.46363132381001,0.14446692066897243,5.425221899997268
zcat15,gces,gces,21,0.9882157465803957,0.010251108936162155,0.9905175126941947,0.012307151709851312,0.03586545581831796,0.004436105012941588,6.4175483190473255,0.15175535472857135,6.409908699999505
zcat16,nsgaii,nsgaii,21,0.9865817322612398,0.0009234728103302853,0.9867928483709089,0.0049961576722627795,0.0003397593624031331,0.004939973088994233,2.512453514285707,0.029000563381159562,2.5143945000017993
zcat16,nsga2_curvgap,nsga2-curvgap,21,0.9365898599431021,0.05781957174548124,0.9562447787292481,0.02054354676948231,0.018931439882532406,0.014651686526037367,18.993440319047036,1.2067444626379074,18.660564699999668
zcat16,gces_nocomp,gces-noComp,21,0.9895941068777411,0.0006839205749709528,0.9896277290743543,0.0038680945888975395,0.0002388510454418169,0.0038263000939188926,10.508547619046848,0.23575255444751753,10.500774500000261
zcat16,gces_nogeo,gces-noGeo,21,0.9898709315546831,0.0005929252655580557,0.9899718060944313,0.0038181197121494852,0.00020859280546857385,0.0037815437429395034,5.31635092857115,0.09661751873915292,5.334867300000042
zcat16,gces,gces,21,0.9900137487405231,0.0004475280167023553,0.9900093984737743,0.003762491265214323,0.0001693892595104315,0.0037196625230921394,6.150935357143074,0.23003672137517273,6.160869499999535
zcat17,nsgaii,nsgaii,21,0.9941313553427928,0.00039518027973897707,0.99411969483355,0.004476479808114327,0.00030488937584666117,0.0045068159784926705,2.598967076190179,0.06889542114059445,2.604864400000224
zcat17,nsga2_curvgap,nsga2-curvgap,21,0.862212409401187,0.08611305134170659,0.8482811410694555,0.14488299445555541,0.08009746888122889,0.17201380391876098,18.58741636190444,0.8383786468541161,18.463364999999612
zcat17,gces_nocomp,gces-noComp,21,0.9954268235159656,0.000244848865525578,0.9954613206473002,0.0035556885622652743,0.00020271235275337804,0.0035123893048845272,9.910531799999825,0.26208828875621554,9.817076600000291
zcat17,gces_nogeo,gces-noGeo,21,0.9952710991809037,0.00023843914399017995,0.9953012873086947,0.004008486137027658,0.0002322278177427296,0.004004027564988055,5.832961057142841,0.2893717490340483,5.785701799999515
zcat17,gces,gces,21,0.9952828607094887,0.00025869545193194876,0.9952980817919534,0.003967331722947202,0.00033705994377921473,0.0038802140212831305,6.814179523809711,0.16168153836815416,6.745424100001401
zcat18,nsgaii,nsgaii,21,0.9821575572535879,0.022130518292052148,0.9890178321352501,0.0356363225328371,0.09770157079288437,0.004708122010876678,2.5156351095236977,0.03570049907815939,2.5071237000011024
zcat18,nsga2_curvgap,nsga2-curvgap,21,0.9324439085627079,0.028972008145837,0.9304408496647507,0.0847919025805155,0.10772232469959098,0.04897374934867068,18.17312524285721,0.5870346973030305,18.398943100000906
zcat18,gces_nocomp,gces-noComp,21,0.980577533334841,0.027665227962387285,0.9915823396158575,0.050830622165940635,0.11825104198530671,0.003743788106524763,10.317028147618874,0.5974349628567247,10.422398599999724
zcat18,gces_nogeo,gces-noGeo,21,0.9841392113779784,0.022762144992475867,0.9913719686520974,0.034970349359696895,0.09812269148347044,0.003916529544158909,5.566700152380647,0.1429843122468116,5.615225999998074
zcat18,gces,gces,21,0.9837783085544908,0.023097984280304698,0.9909748381459887,0.035463078694731594,0.09926502092507934,0.004067568956605343,6.848288366666695,0.1699129106486809,6.84209799999735
zcat19,nsgaii,nsgaii,21,0.9845415150396307,0.0008150595219463268,0.9846354489350722,0.0066019466251221745,0.0003549859318055293,0.0064912579694613335,2.472864133333219,0.04477872874135256,2.4656684000001405
zcat19,nsga2_curvgap,nsga2-curvgap,21,0.8135730149754454,0.14304926735371865,0.8140022935650443,0.07389315938528108,0.05608734813463058,0.07088246757224421,18.623716457142844,0.5217638809651648,18.626132000001235
zcat19,gces_nocomp,gces-noComp,21,0.9885063863420112,0.0006827831781399882,0.9886616901412156,0.00493683291049552,0.00026934067190600107,0.004907967537774353,10.265768238094877,0.16416443408266815,10.241611999997986
zcat19,gces_nogeo,gces-noGeo,21,0.9860880139579655,0.0007296419779859048,0.9860679425532873,0.006007896735628471,0.00029604842235759436,0.006048590558308897,5.219670804761942,0.11695349187574977,5.227165299998887
zcat19,gces,gces,21,0.9861950750882348,0.0006052389856578355,0.9861113454554978,0.005997412622712383,0.0003458978851676967,0.006026996332621546,6.654554428570831,0.27296529968901945,6.651354800000263
zcat2,nsgaii,nsgaii,21,0.9912232209590517,0.0005086652769840722,0.9913730538135391,0.006271602215185116,0.0003717192060197127,0.006222338329700299,2.8463509095236943,0.07460319066496042,2.8227627999995093
