problem,metric,higher_is_better,lhs_algorithm,lhs_label,rhs_algorithm,rhs_label,n_common_seeds,lhs_mean,lhs_median,rhs_mean,rhs_median,delta_mean,delta_median,lhs_seed_wins,seed_ties,rhs_seed_wins,lhs_both_metric_seed_wins,both_metric_seed_ties_or_mixed,rhs_both_metric_seed_wins,wilcoxon_p_value_raw,wilcoxon_p_value_holm,wilcoxon_significant_alpha
zcat1,hypervolume,True,nsga2_farthest,nsga2-farthest,nsgaii,nsgaii,21,0.9865370054551035,0.9863821445148856,0.9817278334092562,0.9817307523943808,0.004809172045847299,0.004651392120504805,21,0,0,21,0,0,9.5367431640625e-07,0.000324249267578125,True
zcat1,igd_plus,False,nsga2_farthest,nsga2-farthest,nsgaii,nsgaii,21,0.0058324311290571815,0.005935769222232046,0.007825542163304186,0.007839205899389287,-0.001993111034247004,-0.0019034366771572414,21,0,0,21,0,0,9.5367431640625e-07,0.000324249267578125,True
zcat1,hypervolume,True,nsga2_farthest,nsga2-farthest,gces_nogeo,gces-noGeo,21,0.9865370054551035,0.9863821445148856,0.9834461536438963,0.9835636746011842,0.0030908518112071626,0.0028184699137013824,20,0,1,20,1,0,1.9073486328125e-06,0.000324249267578125,True
zcat1,igd_plus,False,nsga2_farthest,nsga2-farthest,gces_nogeo,gces-noGeo,21,0.0058324311290571815,0.005935769222232046,0.00746110850905981,0.007352343327468205,-0.0016286773800026286,-0.0014165741052361595,21,0,0,20,1,0,9.5367431640625e-07,0.000324249267578125,True
zcat1,hypervolume,True,nsga2_farthest,nsga2-farthest,gces,gces,21,0.9865370054551035,0.9863821445148856,0.9834086942103346,0.9834600502111897,0.0031283112447688666,0.0029220943036959435,20,0,1,20,1,0,1.9073486328125e-06,0.000324249267578125,True
zcat1,igd_plus,False,nsga2_farthest,nsga2-farthest,gces,gces,21,0.0058324311290571815,0.005935769222232046,0.007335215721646729,0.0072207997782721385,-0.0015027845925895478,-0.0012850305560400928,21,0,0,20,1,0,9.5367431640625e-07,0.000324249267578125,True
zcat1,hypervolume,True,nsga2_hvfarthest,nsga2-hvfarthest,nsgaii,nsgaii,21,0.9889752586159365,0.9890147308320286,0.9817278334092562,0.9817307523943808,0.0072474252066803135,0.007283978437647831,21,0,0,21,0,0,9.5367431640625e-07,0.000324249267578125,True
zcat1,igd_plus,False,nsga2_hvfarthest,nsga2-hvfarthest,nsgaii,nsgaii,21,0.004823422109403364,0.00483023649381343,0.007825542163304186,0.007839205899389287,-0.003002120053900822,-0.003008969405575857,21,0,0,21,0,0,9.5367431640625e-07,0.000324249267578125,True
zcat1,hypervolume,True,nsga2_hvfarthest,nsga2-hvfarthest,nsga2_farthest,nsga2-farthest,21,0.9889752586159365,0.9890147308320286,0.9865370054551035,0.9863821445148856,0.002438253160833015,0.0026325863171430264,21,0,0,21,0,0,9.5367431640625e-07,0.000324249267578125,True
zcat1,igd_plus,False,nsga2_hvfarthest,nsga2-hvfarthest,nsga2_farthest,nsga2-farthest,21,0.004823422109403364,0.00483023649381343,0.0058324311290571815,0.005935769222232046,-0.0010090090196538176,-0.0011055327284186156,21,0,0,21,0,0,9.5367431640625e-07,0.000324249267578125,True
zcat1,hypervolume,True,nsga2_hvfarthest,nsga2-hvfarthest,gces_nogeo,gces-noGeo,21,0.9889752586159365,0.9890147308320286,0.9834461536438963,0.9835636746011842,0.0055291049720401775,0.005451056230844409,21,0,0,21,0,0,9.5367431640625e-07,0.000324249267578125,True
zcat1,igd_plus,False,nsga2_hvfarthest,nsga2-hvfarthest,gces_nogeo,gces-noGeo,21,0.004823422109403364,0.00483023649381343,0.00746110850905981,0.007352343327468205,-0.002637686399656446,-0.002522106833654775,21,0,0,21,0,0,9.5367431640625e-07,0.000324249267578125,True
zcat1,hypervolume,True,nsga2_hvfarthest,nsga2-hvfarthest,gces,gces,21,0.9889752586159365,0.9890147308320286,0.9834086942103346,0.9834600502111897,0.0055665644056018815,0.00555468062083897,21,0,0,21,0,0,9.5367431640625e-07,0.000324249267578125,True
zcat1,igd_plus,False,nsga2_hvfarthest,nsga2-hvfarthest,gces,gces,21,0.004823422109403364,0.00483023649381343,0.007335215721646729,0.0072207997782721385,-0.0025117936122433654,-0.0023905632844587084,21,0,0,21,0,0,9.5367431640625e-07,0.000324249267578125,True
zcat1,hypervolume,True,nsga2_refcover_farthest,nsga2-refcover-farthest,nsgaii,nsgaii,21,0.9789095501788712,0.9805101311643774,0.9817278334092562,0.9817307523943808,-0.0028182832303850214,-0.001220621230003438,5,0,16,5,0,16,0.012691497802734375,0.4188194274902344,False
