run_id,host,variant,variant_group,problem,suite,problem_n_var,problem_n_obj,seed,engine,population_size,max_evaluations,evaluations,time_ms,n_solutions,online_control_enabled,policy,credit_model,average_reward,average_bounded_reward,average_overhead_ms,family_switches,intent_switches,regime_switches,family_concentration,intent_concentration,regime_concentration,trace_steps,policy_state_available,profile_controller_time_ms,profile_start_step_time_ms,profile_router_time_ms,profile_policy_select_time_ms,profile_policy_update_time_ms,profile_trace_time_ms,profile_decode_time_ms,profile_variation_time_ms,profile_evaluation_time_ms,profile_survival_time_ms,profile_total_runtime_ms,family_share_sbx_like,family_share_de_like,regime_share_repair,regime_share_expand,regime_share_refine,intent_share_exploratory,intent_share_balanced,intent_share_local_refine,intent_share_mutation_heavy,intent_share_feasibility_biased,hv,hv_ref_point,igd_plus,policy_state_file
nsgaii__zcat19__adaptive_hierarchical_joint_no_regime__seed7,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,zcat19,zcat,30,2,7,numpy,40,800,800,60.72599999606609,30,True,adaptive_hierarchical_joint,simple_improvement,0.1994311460923686,0.1994311460923686,0.32491052881691995,11,16,0,0.5346260387811634,0.21883656509695287,1.0,19,True,1.1051000619772822,0.03090001700911671,0.02340000355616212,0.6929000082891434,0.2870000171242282,0.07090001599863172,1.214499949128367,4.204599987133406,18.687100033275783,9.905700018862262,60.571099995286204,0.3684210526315789,0.631578947368421,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,18.94860538054286,"[2.414776671653253, 10.060933408214465]",0.4434863586581963,policy_states\nsgaii__zcat19__adaptive_hierarchical_joint_no_regime__seed7.json
nsgaii__zcat19__fixed_sbx__seed8,nsgaii,fixed_sbx,fixed,zcat19,zcat,30,2,8,numpy,40,800,800,45.754900012980215,30,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.076566663636804,"[2.414776671653253, 10.060933408214465]",0.39685105994257464,
nsgaii__zcat19__semantic_prototype_sbx__seed8,nsgaii,semantic_prototype_sbx,adaptive,zcat19,zcat,30,2,8,numpy,40,800,800,66.82380000711419,36,True,adaptive_flat_parameter,simple_improvement,0.24400716772136077,0.24400716772136077,0.3196894754900744,0,17,0,1.0,0.24099722991689748,1.0,19,True,0.9544000640744343,0.03569999535102397,0.023000044166110456,0.5610999796772376,0.2627000358188525,0.07190000906120986,1.35709997266531,5.466900023748167,20.595100038917735,11.173199964105152,66.66969999787398,1.0,0.0,0.0,1.0,0.0,0.3684210526315789,0.10526315789473684,0.21052631578947367,0.15789473684210525,0.15789473684210525,19.16572894996646,"[2.414776671653253, 10.060933408214465]",0.3527274230233039,policy_states\nsgaii__zcat19__semantic_prototype_sbx__seed8.json
nsgaii__zcat19__adaptive_hierarchical_joint__seed8,nsgaii,adaptive_hierarchical_joint,adaptive,zcat19,zcat,30,2,8,numpy,40,800,800,62.91300000157207,37,True,adaptive_hierarchical_joint,simple_improvement,0.204781434939724,0.204781434939724,0.3370263148099184,11,16,2,0.5346260387811634,0.21883656509695287,0.9002770083102491,19,True,1.1516999365994707,0.036399971577338874,0.022299951524473727,0.7501000218326226,0.2764999953797087,0.06639999628532678,1.3485000235959888,4.799999980605207,20.368299970868975,9.923000048729591,62.748199998168275,0.3684210526315789,0.631578947368421,0.0,0.9473684210526315,0.05263157894736842,0.3157894736842105,0.21052631578947367,0.15789473684210525,0.15789473684210525,0.15789473684210525,19.11839894371267,"[2.414776671653253, 10.060933408214465]",0.3598214419912009,policy_states\nsgaii__zcat19__adaptive_hierarchical_joint__seed8.json
nsgaii__zcat19__adaptive_hierarchical_joint_no_regime__seed8,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,zcat19,zcat,30,2,8,numpy,40,800,800,62.35079999896698,19,True,adaptive_hierarchical_joint,simple_improvement,0.19806621417857037,0.19806621417857037,0.3476105255111562,12,15,0,0.5678670360110804,0.21883656509695287,1.0,19,True,1.1649000807665288,0.033500007702969015,0.020599982235580683,0.6876000115880743,0.31370006036013365,0.10950001887977123,1.3227000017650425,4.7748999641044065,19.277399987913668,10.51129998813849,62.193200006731786,0.3157894736842105,0.6842105263157895,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.21052631578947367,19.12747869705365,"[2.414776671653253, 10.060933408214465]",0.33206667945169216,policy_states\nsgaii__zcat19__adaptive_hierarchical_joint_no_regime__seed8.json
nsgaii__zcat19__fixed_sbx__seed9,nsgaii,fixed_sbx,fixed,zcat19,zcat,30,2,9,numpy,40,800,800,45.33409999567084,26,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.263923145160952,"[2.414776671653253, 10.060933408214465]",0.3825073391236064,
nsgaii__zcat19__semantic_prototype_sbx__seed9,nsgaii,semantic_prototype_sbx,adaptive,zcat19,zcat,30,2,9,numpy,40,800,800,81.52079999854323,40,True,adaptive_flat_parameter,simple_improvement,0.24686717207679706,0.24686717207679706,0.413584209653843,0,16,0,1.0,0.24099722991689748,1.0,19,True,1.533899936475791,0.09469999349676073,0.31929997203405946,0.6882999732624739,0.3171000425936654,0.11449995508883148,1.5463000017916784,7.876399991801009,22.030300009646453,12.994000033359043,81.31359999242704,1.0,0.0,0.0,1.0,0.0,0.3684210526315789,0.15789473684210525,0.21052631578947367,0.10526315789473684,0.15789473684210525,18.728606557014274,"[2.414776671653253, 10.060933408214465]",0.37494269653725815,policy_states\nsgaii__zcat19__semantic_prototype_sbx__seed9.json
nsgaii__zcat19__adaptive_hierarchical_joint__seed9,nsgaii,adaptive_hierarchical_joint,adaptive,zcat19,zcat,30,2,9,numpy,40,800,800,61.086699992301874,31,True,adaptive_hierarchical_joint,simple_improvement,0.2064696840735754,0.2064696840735754,0.31066315760223295,12,15,4,0.5346260387811634,0.20775623268698057,0.8116343490304709,19,True,1.204799977131188,0.03299997479189187,0.040799975977279246,0.7237000099848956,0.33170002279803157,0.07559999357908964,1.2688000133493915,4.335200079367496,18.50379997631535,10.487400009878911,60.85809999785852,0.3684210526315789,0.631578947368421,0.0,0.8947368421052632,0.10526315789473684,0.2631578947368421,0.21052631578947367,0.15789473684210525,0.15789473684210525,0.21052631578947367,17.475515198269544,"[2.414776671653253, 10.060933408214465]",0.5863596494131944,policy_states\nsgaii__zcat19__adaptive_hierarchical_joint__seed9.json
nsgaii__zcat19__adaptive_hierarchical_joint_no_regime__seed9,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,zcat19,zcat,30,2,9,numpy,40,800,800,61.835600004997104,31,True,adaptive_hierarchical_joint,simple_improvement,0.2064696840735754,0.2064696840735754,0.34527894642547163,12,15,0,0.5346260387811634,0.20775623268698057,1.0,19,True,1.0555999324424192,0.03059998562093824,0.017099984688684344,0.6751999317202717,0.26869999419432133,0.0640000362182036,1.258500007679686,4.624700013664551,19.792900056927465,9.795400008442812,61.67690000438597,0.3684210526315789,0.631578947368421,0.0,1.0,0.0,0.2631578947368421,0.21052631578947367,0.15789473684210525,0.15789473684210525,0.21052631578947367,17.475515198269544,"[2.414776671653253, 10.060933408214465]",0.5863596494131944,policy_states\nsgaii__zcat19__adaptive_hierarchical_joint_no_regime__seed9.json
nsgaii__zdt1__fixed_sbx__seed0,nsgaii,fixed_sbx,fixed,zdt1,anchor,12,2,0,numpy,40,800,800,25.306800001999363,26,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2684076382442204,"[1.1, 3.8115023917328035]",0.3284569472290054,
nsgaii__zdt1__semantic_prototype_sbx__seed0,nsgaii,semantic_prototype_sbx,adaptive,zdt1,anchor,12,2,0,numpy,40,800,800,40.05979999783449,21,True,adaptive_flat_parameter,simple_improvement,0.24548639616903944,0.24548639616903944,0.2897736833945505,0,17,2,1.0,0.24099722991689748,0.9002770083102491,19,True,0.8005000272532925,0.028000009479001164,0.024900029529817402,0.5034000059822574,0.19329998758621514,0.05089999467600137,1.1483000562293455,4.439200012711808,0.4454000008990988,10.908900003414601,39.873500005342066,1.0,0.0,0.0,0.9473684210526315,0.05263157894736842,0.3684210526315789,0.15789473684210525,0.21052631578947367,0.10526315789473684,0.15789473684210525,3.13336541982678,"[1.1, 3.8115023917328035]",0.4477413839538004,policy_states\nsgaii__zdt1__semantic_prototype_sbx__seed0.json
nsgaii__zdt1__adaptive_hierarchical_joint__seed0,nsgaii,adaptive_hierarchical_joint,adaptive,zdt1,anchor,12,2,0,numpy,40,800,800,46.78290001174901,15,True,adaptive_hierarchical_joint,simple_improvement,0.2200584807270693,0.2200584807270693,0.4290578960392036,10,15,0,0.6121883656509695,0.20775623268698057,1.0,19,True,1.343500058283098,0.052100003813393414,0.05060000694356859,0.9007000044221058,0.2769000275293365,0.06320001557469368,1.9234000355936587,3.981400004704483,0.5210000090301037,11.971799962338991,46.61250000935979,0.2631578947368421,0.7368421052631579,0.0,1.0,0.0,0.2631578947368421,0.21052631578947367,0.15789473684210525,0.21052631578947367,0.15789473684210525,3.222090315763324,"[1.1, 3.8115023917328035]",0.38173039972213,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint__seed0.json
nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed0,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,zdt1,anchor,12,2,0,numpy,40,800,800,36.17150000354741,15,True,adaptive_hierarchical_joint,simple_improvement,0.2200584807270693,0.2200584807270693,0.2755210512795633,10,15,0,0.6121883656509695,0.20775623268698057,1.0,19,True,0.9615999297238886,0.025399960577487946,0.014699951861985028,0.6031999946571887,0.2650000242283568,0.05329999839887023,1.0590000310912728,3.36250000691507,0.42289997509215027,9.978499947465025,36.00160000496544,0.2631578947368421,0.7368421052631579,0.0,1.0,0.0,0.2631578947368421,0.21052631578947367,0.15789473684210525,0.21052631578947367,0.15789473684210525,3.222090315763324,"[1.1, 3.8115023917328035]",0.38173039972213,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed0.json
nsgaii__zdt1__fixed_sbx__seed1,nsgaii,fixed_sbx,fixed,zdt1,anchor,12,2,1,numpy,40,800,800,26.696700006141327,18,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1455001908145084,"[1.1, 3.8115023917328035]",0.4751867458723228,
nsgaii__zdt1__semantic_prototype_sbx__seed1,nsgaii,semantic_prototype_sbx,adaptive,zdt1,anchor,12,2,1,numpy,40,800,800,55.02169999817852,18,True,adaptive_flat_parameter,simple_improvement,0.23800540476119159,0.23800540476119159,0.4543736852754496,0,16,2,1.0,0.23545706371191133,0.9002770083102491,19,True,1.2708999711321667,0.042000028770416975,0.07740000728517771,0.7567999564344063,0.30709998100064695,0.08759999764151871,1.7080999532481655,6.557100001373328,0.6563999777426943,12.905500014312565,54.777700002887286,1.0,0.0,0.0,0.9473684210526315,0.05263157894736842,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.2880720028513473,"[1.1, 3.8115023917328035]",0.3417889950753126,policy_states\nsgaii__zdt1__semantic_prototype_sbx__seed1.json
nsgaii__zdt1__adaptive_hierarchical_joint__seed1,nsgaii,adaptive_hierarchical_joint,adaptive,zdt1,anchor,12,2,1,numpy,40,800,800,51.16749998705927,25,True,adaptive_hierarchical_joint,simple_improvement,0.21904769809027952,0.21904769809027952,0.37763684246640067,12,15,0,0.5678670360110804,0.23545706371191133,1.0,19,True,1.223199928062968,0.03429999924264848,0.023100001271814108,0.8099999831756577,0.29029995494056493,0.06549998943228275,1.4695999852847308,4.914999968605116,0.6631000142078847,15.067599975736812,50.88519999117125,0.3157894736842105,0.6842105263157895,0.0,1.0,0.0,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.4218255837562332,"[1.1, 3.8115023917328035]",0.24008447240316702,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint__seed1.json
nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed1,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,zdt1,anchor,12,2,1,numpy,40,800,800,60.64379999588709,25,True,adaptive_hierarchical_joint,simple_improvement,0.21904769809027952,0.21904769809027952,0.488705266003595,12,15,0,0.5678670360110804,0.23545706371191133,1.0,19,True,1.7820999782998115,0.04369999805931002,0.025200017262250185,1.1908999731531367,0.4194000066490844,0.10289998317603022,2.0272999681765214,5.734299964387901,0.673700007610023,16.97390001208987,60.38310000440106,0.3157894736842105,0.6842105263157895,0.0,1.0,0.0,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.4218255837562332,"[1.1, 3.8115023917328035]",0.24008447240316702,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed1.json
nsgaii__zdt1__fixed_sbx__seed2,nsgaii,fixed_sbx,fixed,zdt1,anchor,12,2,2,numpy,40,800,800,33.86299998965114,22,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.146280964159114,"[1.1, 3.8115023917328035]",0.4677268407130188,
nsgaii__zdt1__semantic_prototype_sbx__seed2,nsgaii,semantic_prototype_sbx,adaptive,zdt1,anchor,12,2,2,numpy,40,800,800,48.56919999292586,20,True,adaptive_flat_parameter,simple_improvement,0.23739309800811603,0.23739309800811603,0.3567842114104056,0,17,0,1.0,0.21883656509695287,1.0,19,True,0.9652000007918105,0.0371999922208488,0.023999993572942913,0.5825999978696927,0.25549999554641545,0.06590002158191055,1.4123000000836328,6.83229997230228,0.694900008966215,13.301399987540208,48.315100008039735,1.0,0.0,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,3.2845727369586326,"[1.1, 3.8115023917328035]",0.3621527432376042,policy_states\nsgaii__zdt1__semantic_prototype_sbx__seed2.json
nsgaii__zdt1__adaptive_hierarchical_joint__seed2,nsgaii,adaptive_hierarchical_joint,adaptive,zdt1,anchor,12,2,2,numpy,40,800,800,43.76790000242181,22,True,adaptive_hierarchical_joint,simple_improvement,0.2276730760653293,0.2276730760653293,0.33572631869710196,11,15,0,0.5678670360110804,0.21883656509695287,1.0,19,True,1.054499953170307,0.03160002233926207,0.02069998299703002,0.6656999903498217,0.27370000316295773,0.06279995432123542,1.232199982041493,3.8333999400492758,0.4573999758576974,11.231800031964667,43.54810000222642,0.3157894736842105,0.6842105263157895,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.21052631578947367,3.5596111214756707,"[1.1, 3.8115023917328035]",0.16140038994953,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint__seed2.json
nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed2,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,zdt1,anchor,12,2,2,numpy,40,800,800,61.986000000615604,22,True,adaptive_hierarchical_joint,simple_improvement,0.2276730760653293,0.2276730760653293,0.44404737050890136,11,15,0,0.5678670360110804,0.21883656509695287,1.0,19,True,1.4520000404445454,0.04250001802574843,0.024199995095841587,0.9411000064574182,0.36350001755636185,0.08070000330917537,1.9168000289937481,6.131600006483495,0.7413999846903607,17.016400015563704,61.78989999170881,0.3157894736842105,0.6842105263157895,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.21052631578947367,3.5596111214756707,"[1.1, 3.8115023917328035]",0.16140038994953,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed2.json
nsgaii__zdt1__fixed_sbx__seed3,nsgaii,fixed_sbx,fixed,zdt1,anchor,12,2,3,numpy,40,800,800,37.33289999945555,14,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3899828536415564,"[1.1, 3.8115023917328035]",0.2655423885087042,
nsgaii__zdt1__semantic_prototype_sbx__seed3,nsgaii,semantic_prototype_sbx,adaptive,zdt1,anchor,12,2,3,numpy,40,800,800,44.790899992221966,20,True,adaptive_flat_parameter,simple_improvement,0.23661793012024046,0.23661793012024046,0.299642102235291,0,15,0,1.0,0.23545706371191133,1.0,19,True,0.9233000746462494,0.034100026823580265,0.035200006095692515,0.5160000291652977,0.2675999858183786,0.07040002674330026,1.2772000627592206,4.723600024590269,0.4810999962501228,11.244400026043877,44.635400001425296,1.0,0.0,0.0,1.0,0.0,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.375234170764251,"[1.1, 3.8115023917328035]",0.2900516981466897,policy_states\nsgaii__zdt1__semantic_prototype_sbx__seed3.json
nsgaii__zdt1__adaptive_hierarchical_joint__seed3,nsgaii,adaptive_hierarchical_joint,adaptive,zdt1,anchor,12,2,3,numpy,40,800,800,42.220400006044656,16,True,adaptive_hierarchical_joint,simple_improvement,0.2255719900338057,0.2255719900338057,0.3363473683987793,10,13,2,0.6121883656509695,0.23545706371191133,0.9002770083102491,19,True,1.1065999715356156,0.031099989428184927,0.06679999933112413,0.6758000381523743,0.2711999695748091,0.06169997504912317,1.181399988126941,3.8137000228744,0.4869000113103539,10.334099977626465,41.979599991464056,0.2631578947368421,0.7368421052631579,0.0,0.9473684210526315,0.05263157894736842,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.400726440597433,"[1.1, 3.8115023917328035]",0.25071117390093195,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint__seed3.json
nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed3,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,zdt1,anchor,12,2,3,numpy,40,800,800,50.457499994081445,16,True,adaptive_hierarchical_joint,simple_improvement,0.2255719900338057,0.2255719900338057,0.4260631578386222,10,13,0,0.6121883656509695,0.23545706371191133,1.0,19,True,1.2220999342389405,0.0412999652326107,0.018000020645558834,0.7935999747132882,0.29759996687062085,0.07160000677686185,1.5128999802982435,4.683799983467907,0.5710999830625951,12.441399958333932,50.185600004624575,0.2631578947368421,0.7368421052631579,0.0,1.0,0.0,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.400726440597433,"[1.1, 3.8115023917328035]",0.25071117390093195,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed3.json
nsgaii__zdt1__fixed_sbx__seed4,nsgaii,fixed_sbx,fixed,zdt1,anchor,12,2,4,numpy,40,800,800,44.47370000707451,25,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3271854344207576,"[1.1, 3.8115023917328035]",0.3050726178922515,
nsgaii__zdt1__semantic_prototype_sbx__seed4,nsgaii,semantic_prototype_sbx,adaptive,zdt1,anchor,12,2,4,numpy,40,800,800,77.00520000071265,16,True,adaptive_flat_parameter,simple_improvement,0.2430266808873208,0.2430266808873208,0.556621052582111,0,16,2,1.0,0.21883656509695287,0.8116343490304709,19,True,1.7359000630676746,0.06710001616738737,0.07410001126118004,1.0760000004665926,0.41240002610720694,0.10630000906530768,2.0509999885689467,11.184400034835562,1.0231000051135197,18.67300004232675,76.7889999988256,1.0,0.0,0.0,0.8947368421052632,0.10526315789473684,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,3.1781279304540693,"[1.1, 3.8115023917328035]",0.4298878423595922,policy_states\nsgaii__zdt1__semantic_prototype_sbx__seed4.json
nsgaii__zdt1__adaptive_hierarchical_joint__seed4,nsgaii,adaptive_hierarchical_joint,adaptive,zdt1,anchor,12,2,4,numpy,40,800,800,68.09139999677427,24,True,adaptive_hierarchical_joint,simple_improvement,0.21422814809458915,0.21422814809458915,0.5626105274514932,6,14,2,0.5678670360110804,0.21883656509695287,0.7340720221606647,19,True,1.9334000389790162,0.08300002082251012,0.039700011257082224,1.2208999833092093,0.47630003246013075,0.1134999911300838,2.367800014326349,5.80929999705404,0.7920000061858445,17.635800017160363,67.86380000994541,0.3157894736842105,0.6842105263157895,0.0,0.8421052631578947,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,3.3051794975731705,"[1.1, 3.8115023917328035]",0.30901874077639035,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint__seed4.json
nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed4,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,zdt1,anchor,12,2,4,numpy,40,800,800,55.65690000366885,13,True,adaptive_hierarchical_joint,simple_improvement,0.21178670693863846,0.21178670693863846,0.4511421046979529,11,11,0,0.5678670360110804,0.23545706371191133,1.0,19,True,1.5717999340267852,0.04749996878672391,0.030099981813691556,1.0086999682243913,0.39149999793153256,0.09400001727044582,1.8768000300042331,5.484299996169284,0.7642999698873609,14.424700013478287,55.4132999968715,0.3157894736842105,0.6842105263157895,0.0,1.0,0.0,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.256866440913361,"[1.1, 3.8115023917328035]",0.3272570653447599,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed4.json
nsgaii__zdt1__fixed_sbx__seed5,nsgaii,fixed_sbx,fixed,zdt1,anchor,12,2,5,numpy,40,800,800,27.88470000086818,21,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.129424129071229,"[1.1, 3.8115023917328035]",0.4193714986313894,
nsgaii__zdt1__semantic_prototype_sbx__seed5,nsgaii,semantic_prototype_sbx,adaptive,zdt1,anchor,12,2,5,numpy,40,800,800,42.71770000923425,21,True,adaptive_flat_parameter,simple_improvement,0.22468654878250158,0.22468654878250158,0.36766842286421086,0,15,0,1.0,0.23545706371191133,1.0,19,True,1.019500006805174,0.04030000127386302,0.025999979698099196,0.6512999680126086,0.23840002540964633,0.06350003241095692,1.388300021062605,5.331300009856932,0.6532999977935106,10.44219997129403,42.55579999880865,1.0,0.0,0.0,1.0,0.0,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.2492102404881367,"[1.1, 3.8115023917328035]",0.34039486452498,policy_states\nsgaii__zdt1__semantic_prototype_sbx__seed5.json
nsgaii__zdt1__adaptive_hierarchical_joint__seed5,nsgaii,adaptive_hierarchical_joint,adaptive,zdt1,anchor,12,2,5,numpy,40,800,800,38.99210000236053,15,True,adaptive_hierarchical_joint,simple_improvement,0.20748363285863558,0.20748363285863558,0.3159842124564181,7,13,2,0.5678670360110804,0.23545706371191133,0.7340720221606647,19,True,1.0684998851502314,0.031799994758330286,0.021299943909980357,0.693199981469661,0.2598999853944406,0.06229997961781919,1.2279000075068325,3.8086999993538484,0.4415000294102356,10.315499966964126,38.806400014436804,0.3157894736842105,0.6842105263157895,0.0,0.8421052631578947,0.15789473684210525,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.2529286544009297,"[1.1, 3.8115023917328035]",0.30922480009040954,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint__seed5.json
nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed5,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,zdt1,anchor,12,2,5,numpy,40,800,800,44.194900008733384,23,True,adaptive_hierarchical_joint,simple_improvement,0.21336020042193002,0.21336020042193002,0.3310105254824616,10,14,0,0.6121883656509695,0.23545706371191133,1.0,19,True,1.2024999887216836,0.0346999877365306,0.0207999546546489,0.8151000365614891,0.26970001636072993,0.06219999340828508,1.3410000101430342,3.7684000126319006,0.512299986439757,11.754500068491325,44.00270000041928,0.2631578947368421,0.7368421052631579,0.0,1.0,0.0,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.3586292194288636,"[1.1, 3.8115023917328035]",0.2817211070662417,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed5.json
nsgaii__zdt1__fixed_sbx__seed6,nsgaii,fixed_sbx,fixed,zdt1,anchor,12,2,6,numpy,40,800,800,39.52730000310112,22,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3040022869629446,"[1.1, 3.8115023917328035]",0.3159689883867639,
nsgaii__zdt1__semantic_prototype_sbx__seed6,nsgaii,semantic_prototype_sbx,adaptive,zdt1,anchor,12,2,6,numpy,40,800,800,64.22359999851324,15,True,adaptive_flat_parameter,simple_improvement,0.2374639234254375,0.2374639234254375,0.5194368407644919,0,16,2,1.0,0.21883656509695287,0.9002770083102491,19,True,1.4322999923024327,0.055900003644637764,0.04069997521582991,0.9255999902961776,0.32150001788977534,0.08860000525601208,1.9833999976981431,7.645699995919131,0.8426999993389472,16.19860000209883,63.98349998926278,1.0,0.0,0.0,0.9473684210526315,0.05263157894736842,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,3.256286448339134,"[1.1, 3.8115023917328035]",0.3543502971243041,policy_states\nsgaii__zdt1__semantic_prototype_sbx__seed6.json
nsgaii__zdt1__adaptive_hierarchical_joint__seed6,nsgaii,adaptive_hierarchical_joint,adaptive,zdt1,anchor,12,2,6,numpy,40,800,800,47.072200002730824,17,True,adaptive_hierarchical_joint,simple_improvement,0.21933361571863974,0.21933361571863974,0.38474210611495535,8,12,2,0.5678670360110804,0.23545706371191133,0.8116343490304709,19,True,1.2582000344991684,0.04099999205209315,0.026200024876743555,0.8214999834308401,0.293900040560402,0.07559999357908964,1.7070000321837142,4.296199971577153,0.649499983410351,12.555499997688457,46.80299999017734,0.3157894736842105,0.6842105263157895,0.0,0.8947368421052632,0.10526315789473684,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.3268851021351606,"[1.1, 3.8115023917328035]",0.2694753383510062,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint__seed6.json
nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed6,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,zdt1,anchor,12,2,6,numpy,40,800,800,39.73550000227988,20,True,adaptive_hierarchical_joint,simple_improvement,0.2279358434514279,0.2279358434514279,0.309157894470876,8,16,0,0.6121883656509695,0.21883656509695287,1.0,19,True,1.0443999344715849,0.030000010156072676,0.020999941625632346,0.686200030031614,0.24919997667893767,0.057999975979328156,1.1490000324556604,3.8071000017225742,0.450500039733015,10.758399992482737,39.5559000025969,0.2631578947368421,0.7368421052631579,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,3.4754219930894634,"[1.1, 3.8115023917328035]",0.20870934163298815,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed6.json
nsgaii__zdt1__fixed_sbx__seed7,nsgaii,fixed_sbx,fixed,zdt1,anchor,12,2,7,numpy,40,800,800,29.291700004250742,25,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.119820931961658,"[1.1, 3.8115023917328035]",0.43402038862982134,
