run_id,host,variant,variant_group,problem,seed,engine,population_size,max_evaluations,evaluations,time_ms,n_solutions,online_control_enabled,policy,credit_model,average_reward,average_bounded_reward,average_overhead_ms,family_switches,intent_switches,regime_switches,family_concentration,intent_concentration,regime_concentration,trace_steps,policy_state_available,profile_controller_time_ms,profile_start_step_time_ms,profile_router_time_ms,profile_policy_select_time_ms,profile_policy_update_time_ms,profile_trace_time_ms,profile_decode_time_ms,profile_variation_time_ms,profile_evaluation_time_ms,profile_survival_time_ms,profile_total_runtime_ms,family_share_sbx_like,family_share_de_like,regime_share_repair,regime_share_expand,regime_share_refine,intent_share_exploratory,intent_share_balanced,intent_share_local_refine,intent_share_mutation_heavy,intent_share_feasibility_biased,hv,hv_ref_point,igd_plus,policy_state_file
nsgaii__zcat1__adaptive_hierarchical_joint__seed2,nsgaii,adaptive_hierarchical_joint,adaptive,zcat1,2,numpy,40,800,800,61.93229999917094,35,True,adaptive_hierarchical_joint,simple_improvement,0.21974225197458133,0.21974225197458133,0.3111473683690603,7,15,2,0.5346260387811634,0.21883656509695287,0.8116343490304709,19,True,1.126900031522382,0.0285999703919515,0.017500024114269763,0.7329000072786584,0.2774000240606256,0.07050000567687675,1.3241000124253333,4.79640001867665,21.55119999224553,9.650300002249423,61.782100005075336,0.3684210526315789,0.631578947368421,0.0,0.8947368421052632,0.10526315789473684,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,38.457500232717365,"[3.1536627844354066, 13.93981025195237]",0.3397671516067836,policy_states\nsgaii__zcat1__adaptive_hierarchical_joint__seed2.json
nsgaii__zcat1__adaptive_hierarchical_joint_no_regime__seed2,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,zcat1,2,numpy,40,800,800,56.39169999631122,23,True,adaptive_hierarchical_joint,simple_improvement,0.21149454548365654,0.21149454548365654,0.29774736819825576,10,15,0,0.5678670360110804,0.21883656509695287,1.0,19,True,0.9368000391987152,0.031099989428184927,0.015800047549419105,0.5884000056539662,0.2525999734643847,0.048900023102760315,1.055699998687487,3.987700016296003,17.417700008081738,9.752799989655614,56.24289999832399,0.3157894736842105,0.6842105263157895,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,37.34915246592074,"[3.1536627844354066, 13.93981025195237]",0.42117026839014166,policy_states\nsgaii__zcat1__adaptive_hierarchical_joint_no_regime__seed2.json
nsgaii__zcat1__adaptive_hierarchical_joint_fixed_family_sbx__seed2,nsgaii,adaptive_hierarchical_joint_fixed_family_sbx,adaptive,zcat1,2,numpy,40,800,800,58.62680000427645,24,True,adaptive_hierarchical_joint,simple_improvement,0.2486706868376929,0.2486706868376929,0.28260000085298853,0,18,0,1.0,0.20775623268698057,1.0,19,True,0.831400029710494,0.02900002436945215,0.026299996534362435,0.4887999893981032,0.2285000227857381,0.05879999662283808,1.034000000800006,5.367199992178939,18.72840001306031,10.262799994961824,58.477599995967466,1.0,0.0,0.0,1.0,0.0,0.2631578947368421,0.21052631578947367,0.21052631578947367,0.15789473684210525,0.15789473684210525,38.018119827095475,"[3.1536627844354066, 13.93981025195237]",0.35933343844934695,policy_states\nsgaii__zcat1__adaptive_hierarchical_joint_fixed_family_sbx__seed2.json
nsgaii__zcat1__adaptive_hierarchical_joint_fixed_family_de__seed2,nsgaii,adaptive_hierarchical_joint_fixed_family_de,adaptive,zcat1,2,numpy,40,800,800,55.937799996172544,21,True,adaptive_hierarchical_joint,simple_improvement,0.18912094054050593,0.18912094054050593,0.26761578919831663,0,14,2,1.0,0.22991689750692518,0.6675900277008311,19,True,0.7560000085504726,0.023900014639366418,0.020100007532164454,0.44109998998465016,0.19549999706214294,0.07539999933214858,1.0066999966511503,3.3412999982829206,19.01130001351703,9.472999983699992,55.79159999615513,0.0,1.0,0.0,0.7894736842105263,0.21052631578947367,0.3157894736842105,0.15789473684210525,0.2631578947368421,0.10526315789473684,0.15789473684210525,34.03372283550078,"[3.1536627844354066, 13.93981025195237]",0.7056835952782848,policy_states\nsgaii__zcat1__adaptive_hierarchical_joint_fixed_family_de__seed2.json
nsgaii__zcat1__fixed_sbx__seed3,nsgaii,fixed_sbx,fixed,zcat1,3,numpy,40,800,800,48.38730000483338,24,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.339490124803945,"[3.1536627844354066, 13.93981025195237]",0.3094703703978446,
nsgaii__zcat1__fixed_de__seed3,nsgaii,fixed_de,fixed,zcat1,3,numpy,40,800,800,47.391699998115655,35,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.931860231559355,"[3.1536627844354066, 13.93981025195237]",0.9261386094063466,
nsgaii__zcat1__adaptive_flat_operator__seed3,nsgaii,adaptive_flat_operator,adaptive,zcat1,3,numpy,40,800,800,67.90239999827463,23,True,adaptive_flat_operator,simple_improvement,0.2128478543915789,0.2128478543915789,0.3585473693276167,6,0,2,0.5678670360110804,1.0,0.7340720221606647,19,True,0.9283999825129285,0.032300005841534585,0.025599991204217076,0.57230001402786,0.23659998987568542,0.061599981563631445,1.600999996298924,5.37530001020059,22.03120000194758,11.38800000626361,67.72600000113016,0.3157894736842105,0.6842105263157895,0.0,0.8421052631578947,0.15789473684210525,0.0,1.0,0.0,0.0,0.0,37.16700146259617,"[3.1536627844354066, 13.93981025195237]",0.48405930758212423,policy_states\nsgaii__zcat1__adaptive_flat_operator__seed3.json
nsgaii__zcat1__adaptive_flat_parameter__seed3,nsgaii,adaptive_flat_parameter,adaptive,zcat1,3,numpy,40,800,800,65.56819999968866,34,True,adaptive_flat_parameter,simple_improvement,0.24201632136581236,0.24201632136581236,0.30976315725925624,0,18,0,1.0,0.21883656509695287,1.0,19,True,0.8900000393623486,0.031500028853770345,0.020999992557335645,0.5144000169821084,0.25409999943803996,0.06900000153109431,1.2369999967631884,5.851900015841238,19.16600001277402,11.74279998667771,65.36549999873387,1.0,0.0,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,35.62736448917448,"[3.1536627844354066, 13.93981025195237]",0.3551448547104187,policy_states\nsgaii__zcat1__adaptive_flat_parameter__seed3.json
nsgaii__zcat1__adaptive_hierarchical_joint__seed3,nsgaii,adaptive_hierarchical_joint,adaptive,zcat1,3,numpy,40,800,800,56.22089999815216,16,True,adaptive_hierarchical_joint,simple_improvement,0.2131160957866999,0.2131160957866999,0.2804684209925319,6,16,2,0.5678670360110804,0.21883656509695287,0.8116343490304709,19,True,0.8810999788693152,0.02869999298127368,0.016899990441743284,0.5587999985436909,0.21919999562669545,0.05750000127591193,1.0244999793940224,3.7816999829374254,17.376800016791094,9.9845000077039,56.03540000447538,0.3157894736842105,0.6842105263157895,0.0,0.8947368421052632,0.10526315789473684,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,37.278733889569395,"[3.1536627844354066, 13.93981025195237]",0.41625145736310215,policy_states\nsgaii__zcat1__adaptive_hierarchical_joint__seed3.json
nsgaii__zcat1__adaptive_hierarchical_joint_no_regime__seed3,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,zcat1,3,numpy,40,800,800,68.11860000016168,36,True,adaptive_hierarchical_joint,simple_improvement,0.2163130905680909,0.2163130905680909,0.3332947365522973,10,16,0,0.5678670360110804,0.20775623268698057,1.0,19,True,1.0828000595211051,0.03350001497892663,0.019099999917671084,0.6683000246994197,0.29140001424821094,0.07050000567687675,1.3132999883964658,3.789500013226643,17.545399998198263,15.571599993563723,67.96250000479631,0.3157894736842105,0.6842105263157895,0.0,1.0,0.0,0.2631578947368421,0.21052631578947367,0.21052631578947367,0.15789473684210525,0.15789473684210525,36.96431130323023,"[3.1536627844354066, 13.93981025195237]",0.5424051246026937,policy_states\nsgaii__zcat1__adaptive_hierarchical_joint_no_regime__seed3.json
nsgaii__zcat1__adaptive_hierarchical_joint_fixed_family_sbx__seed3,nsgaii,adaptive_hierarchical_joint_fixed_family_sbx,adaptive,zcat1,3,numpy,40,800,800,51.96279999654507,34,True,adaptive_hierarchical_joint,simple_improvement,0.24201632136581236,0.24201632136581236,0.24117894836787232,0,18,0,1.0,0.21883656509695287,1.0,19,True,0.6160000411910005,0.019899991457350552,0.012600001355167478,0.37960001645842567,0.16240002150880173,0.04150001041125506,0.8115999953588471,4.897700026049279,16.8042000150308,8.888899988960475,51.82090000016615,1.0,0.0,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,35.62736448917448,"[3.1536627844354066, 13.93981025195237]",0.3551448547104187,policy_states\nsgaii__zcat1__adaptive_hierarchical_joint_fixed_family_sbx__seed3.json
