host,problem,variant,variant_group,n_runs,mean_hv,mean_igd_plus,mean_time_ms,mean_average_reward,mean_average_overhead_ms,mean_family_concentration,mean_regime_concentration,mean_intent_concentration,mean_family_switches,mean_intent_switches,mean_regime_switches,mean_profile_controller_time_ms,mean_profile_start_step_time_ms,mean_profile_router_time_ms,mean_profile_policy_select_time_ms,mean_profile_policy_update_time_ms,mean_profile_trace_time_ms,mean_profile_decode_time_ms,mean_profile_variation_time_ms,mean_profile_evaluation_time_ms,mean_profile_survival_time_ms,mean_profile_total_runtime_ms,mean_family_share_sbx_like,mean_family_share_de_like,mean_regime_share_repair,mean_regime_share_expand,mean_regime_share_refine,mean_intent_share_exploratory,mean_intent_share_balanced,mean_intent_share_local_refine,mean_intent_share_mutation_heavy,mean_intent_share_feasibility_biased,comparison_to_baseline,hv_delta_vs_baseline,runtime_ratio_vs_baseline
moead,zcat19,adaptive_hierarchical_joint_fixed_family_sbx,adaptive,5,33.308577911748486,0.7013902832685623,653.6420000004,0.35400951573713196,0.33266734212558824,1.0,1.0,0.4438677285318559,0.0,144.4,0.0,25.388140061113518,0.7911000298918225,0.7086400393745862,15.828200041141827,6.642079970333725,1.4181199803715572,59.78759995778091,76.02895998570602,36.56529996515019,216.76701996766496,652.9372200006037,1.0,0.0,0.0,1.0,0.0,0.5136842105263157,0.029210526315789475,0.06552631578947368,0.3473684210526316,0.04421052631578948,win,4.367593368324176,4.076648033106942
moead,zcat19,adaptive_hierarchical_joint_no_regime,adaptive,5,32.94378055063343,0.795544817765574,617.9394000006141,0.29084994278252313,0.29283963159526283,0.8205332409972298,1.0,0.3384279778393352,46.2,207.8,0.0,29.537060116126668,0.7685200471314602,0.30760003573959693,20.121880005171988,6.936720016528852,1.4023400115547702,36.851880012545735,81.1862200134783,35.560139968583826,207.35591998527525,617.1267000012449,0.10210526315789474,0.8978947368421052,0.0,1.0,0.0,0.42710526315789477,0.0618421052631579,0.08789473684210526,0.35473684210526313,0.06842105263157895,win,4.002796007209117,3.8539773141723535
moead,zcat19,fixed_de,fixed,5,28.94098454342431,1.3186160803788245,160.33810000080848,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline,0.0,1.0
moead,zcat19,fixed_sbx,fixed,5,31.86306728977194,0.8137193420752151,148.01147999969544,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,2.9220827463476304,0.9231210797617604
moead,zcat6,adaptive_flat_operator,adaptive,5,27.435691356129478,0.7017879392873516,642.983359999198,0.33101672999852294,0.314292473690569,0.8294646814404432,1.0,1.0,56.8,0.0,0.0,22.976059924985748,0.7845599830034189,0.7580799545394257,14.018219980061986,6.005600008938927,1.4095999984419905,46.939880048739724,81.08189999475144,35.06251999497181,218.4365200213506,642.2791999968467,0.09552631578947368,0.9044736842105262,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,win,3.175617362777494,4.2056904005550875
moead,zcat6,adaptive_flat_parameter,adaptive,5,29.646630887147428,0.5177026285588312,634.6915599991917,0.3515755182915638,0.3071746052572914,1.0,1.0,0.393112188365651,0.0,177.6,0.0,24.238140031229705,0.7813200179953128,0.6519799790112302,15.117659996030852,6.269440053438302,1.4177399847540073,41.77891994040692,74.11186003009789,34.734600034425966,215.28887993335957,633.9958400014439,1.0,0.0,0.0,1.0,0.0,0.4821052631578947,0.041842105263157896,0.047368421052631574,0.38842105263157894,0.04026315789473684,win,5.386556893795444,4.1514545589566465
moead,zcat6,adaptive_hierarchical_joint,adaptive,5,27.336398966828796,0.7348763953778702,638.3010800011107,0.289703819098608,0.3054947631914585,0.7657001385041551,0.9922610803324099,0.43402423822714686,59.8,206.4,2.0,30.426240038650576,0.7857800534111448,0.7155200102715753,20.406219964206684,7.130179993691854,1.3885400170693174,36.64596002345206,83.94471996143693,35.20416000683326,215.29517998278607,637.6922000024933,0.13605263157894737,0.8639473684210526,0.0,0.9960526315789474,0.003947368421052632,0.37763157894736843,0.06157894736842105,0.10473684210526316,0.39263157894736844,0.06342105263157895,win,3.0763249734768117,4.17506407137498
moead,zcat6,adaptive_hierarchical_joint_fixed_family_de,adaptive,5,26.964391772935176,0.7801679411154946,643.5719200002495,0.28198741532266336,0.3062720000640471,1.0,0.9968670360110803,0.33803670360110805,0.0,209.6,0.8,25.232159992447123,0.831199943786487,0.6995199495577253,15.718779993767384,6.518120066903066,1.4645400384324603,37.32534003211185,84.76443999825278,35.2959200317855,218.92932004702743,642.8877000027569,0.0,1.0,0.0,0.998421052631579,0.0015789473684210526,0.3331578947368421,0.07710526315789475,0.1131578947368421,0.42105263157894735,0.05552631578947369,win,2.7043177795831923,4.209540113161299
moead,zcat6,adaptive_hierarchical_joint_fixed_family_sbx,adaptive,5,29.646630887147428,0.5177026285588312,645.0681799993617,0.3515755182915638,0.3147694736827888,1.0,1.0,0.393112188365651,0.0,177.6,0.0,25.38083996187197,0.8233599961386062,0.7049200270557776,15.708440012531355,6.703359952371102,1.4407599737751298,42.36831994930981,75.97941994463326,36.78938000666676,221.80739999748766,644.3351000008988,1.0,0.0,0.0,1.0,0.0,0.4821052631578947,0.041842105263157896,0.047368421052631574,0.38842105263157894,0.04026315789473684,win,5.386556893795444,4.219327001448748
moead,zcat6,adaptive_hierarchical_joint_no_regime,adaptive,5,26.728955610314557,0.7805749795694609,652.68597999966,0.2879849276028977,0.3093079999081582,0.764924515235457,1.0,0.4224729916897507,59.6,207.0,0.0,30.85213998419931,0.7972199804498814,0.3195999888703227,21.043539965467062,7.280760011053644,1.4110200383584015,38.30743994039949,85.74683997867396,35.919500049203634,216.2645400079782,651.991740000085,0.13657894736842105,0.8634210526315789,0.0,1.0,0.0,0.39815789473684216,0.06,0.10184210526315789,0.38026315789473686,0.05973684210526316,win,2.468881616962573,4.269154275881857
moead,zcat6,fixed_de,fixed,5,24.260073993351984,1.0768027308998787,152.88414000096964,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline,0.0,1.0
moead,zcat6,fixed_sbx,fixed,5,25.71017204161165,0.7839889874425774,148.3403599995654,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,1.4500980482596653,0.970279585564759
nsgaii,zcat1,adaptive_flat_operator,adaptive,5,37.2036024115213,0.4880754324690361,59.19508000079077,0.20863320392206358,0.2940810525998179,0.5412742382271468,0.8515235457063712,1.0,10.4,0.0,2.0,0.8172799949534237,0.02980001299874857,0.02121999132214114,0.48565999895799905,0.220159997115843,0.06043999455869198,1.1650599975837395,4.419439999037422,19.0930000069784,10.035939996305387,59.026579999772366,0.3578947368421052,0.6421052631578947,0.0,0.9157894736842105,0.08421052631578947,0.0,1.0,0.0,0.0,0.0,loss,-0.8302408496326166,1.255194115387991
