problem,algorithm,algorithm_label,runs,hv_mean,hv_std,hv_median,igd_plus_mean,igd_plus_std,igd_plus_median,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_median
zcat16,gces_nocomp,gces-noComp,21,0.9895941068777411,0.0006839205749709528,0.9896277290743543,0.0038680945888975395,0.0002388510454418169,0.0038263000939188926,8.879580104760992,0.21179326034143314,8.8993521000084
zcat16,gces_nogeo,gces-noGeo,21,0.9898709315546831,0.0005929252655580557,0.9899718060944313,0.0038181197121494852,0.00020859280546857385,0.0037815437429395034,4.441001990477422,0.07789881090521127,4.433104800002184
zcat16,gces,gces,21,0.9900137487405231,0.0004475280167023553,0.9900093984737743,0.003762491265214323,0.0001693892595104315,0.0037196625230921394,5.056340338096821,0.14763028622009222,5.071973500016611
zcat17,nsgaii,nsgaii,21,0.9941313553427928,0.00039518027973897707,0.99411969483355,0.004476479808114327,0.00030488937584666117,0.0045068159784926705,2.205052047615893,0.09758509814980235,2.1943727000034414
zcat17,gces_nocomp,gces-noComp,21,0.9954268235159656,0.000244848865525578,0.9954613206473002,0.0035556885622652743,0.00020271235275337804,0.0035123893048845272,8.509091438095007,0.1897899831236553,8.518754099990474
zcat17,gces_nogeo,gces-noGeo,21,0.9952710991809037,0.00023843914399017995,0.9953012873086947,0.004008486137027658,0.0002322278177427296,0.004004027564988055,5.004851466667051,0.09735047411108518,5.010633300000336
zcat17,gces,gces,21,0.9952828607094887,0.00025869545193194876,0.9952980817919534,0.003967331722947202,0.00033705994377921473,0.0038802140212831305,6.138190800001168,0.18052035614118508,6.087975899979938
zcat18,nsgaii,nsgaii,21,0.9821575572535879,0.022130518292052148,0.9890178321352501,0.0356363225328371,0.09770157079288437,0.004708122010876678,2.2016335333353796,0.07445888321075089,2.196636300010141
zcat18,gces_nocomp,gces-noComp,21,0.980577533334841,0.027665227962387285,0.9915823396158575,0.050830622165940635,0.11825104198530671,0.003743788106524763,9.302100814285776,0.49554275759769284,9.374825499980943
zcat18,gces_nogeo,gces-noGeo,21,0.9841392113779784,0.022762144992475867,0.9913719686520974,0.034970349359696895,0.09812269148347044,0.003916529544158909,5.09915230952486,0.14572172227115185,5.08033179998165
zcat18,gces,gces,21,0.9837783085544908,0.023097984280304698,0.9909748381459887,0.035463078694731594,0.09926502092507934,0.004067568956605343,6.1366405523842245,0.1389919221157398,6.147389000019757
