problem,problem_label,n_var,n_obj,algorithm,algorithm_base,engine,seed,evaluations,time_ms,hv,indicator_igd_plus,archive_subset_hv,archive_subset_igd_plus,archive_mode,archive_execution_mode,archive_survival_path,archive_size,archive_subset_size,hybrid_status,hybrid_fallback_reason,hybrid_split_front_mode,hybrid_split_front_reason,hybrid_generations,hybrid_archive_reference_generations,hybrid_local_only_generations,hybrid_no_split_generations,output_dir
wfg4,WFG4,22,2,nsgaii_archive_passive,nsgaii,numpy,5,18000,11362.96050600049,7.0541613941180845,0.010869030782301918,7.073276545315718,0.007736635725651033,passive,passive_archive,standard,651,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_passive/WFG4/nsgaii/numpy/seed_5
wfg4,WFG4,22,2,nsgaii_archive_passive,nsgaii,numpy,6,18000,11308.750391999638,7.114764527976757,0.012826833646524642,7.128543605178577,0.01080546486997077,passive,passive_archive,standard,651,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_passive/WFG4/nsgaii/numpy/seed_6
wfg4,WFG4,22,2,nsgaii_archive_passive,nsgaii,numpy,7,18000,11385.247051999613,7.062996765075017,0.011973592212487847,7.083912155500344,0.008192563934315085,passive,passive_archive,standard,650,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_passive/WFG4/nsgaii/numpy/seed_7
wfg4,WFG4,22,2,nsgaii_archive_passive,nsgaii,numpy,8,18000,11422.613056000046,7.1358186089134765,0.013518978636677286,7.159600676899632,0.008685113720909928,passive,passive_archive,standard,731,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_passive/WFG4/nsgaii/numpy/seed_8
wfg4,WFG4,22,2,nsgaii_archive_passive,nsgaii,numpy,9,18000,11377.38095900022,7.098863700476192,0.013073329575860411,7.115529191768734,0.009653806764147036,passive,passive_archive,standard,593,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_passive/WFG4/nsgaii/numpy/seed_9
wfg4,WFG4,22,2,nsgaii_archive_hybrid,nsgaii,numpy,0,18000,11552.674333999676,7.0708019341760515,0.02074129494188716,7.103455978010038,0.014408825581182453,hybrid_survival,hybrid_survival,hybrid,544,80,hybrid,,archive,,224,224,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_hybrid/WFG4/nsgaii/numpy/seed_0
wfg4,WFG4,22,2,nsgaii_archive_hybrid,nsgaii,numpy,1,18000,11694.379447999381,7.092891586278208,0.0156473503649989,7.123669666236799,0.00963138779923808,hybrid_survival,hybrid_survival,hybrid,591,80,hybrid,,archive,,224,224,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_hybrid/WFG4/nsgaii/numpy/seed_1
wfg4,WFG4,22,2,nsgaii_archive_hybrid,nsgaii,numpy,2,18000,11794.657007000751,6.9625568804772735,0.023232480011474363,7.023359253194699,0.011310336539301724,hybrid_survival,hybrid_survival,hybrid,729,80,hybrid,,archive,,224,224,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_hybrid/WFG4/nsgaii/numpy/seed_2
wfg4,WFG4,22,2,nsgaii_archive_hybrid,nsgaii,numpy,3,18000,11540.361817000303,7.087107115932713,0.016595835424825133,7.112334919649202,0.011635177843176886,hybrid_survival,hybrid_survival,hybrid,543,80,hybrid,,archive,,224,224,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_hybrid/WFG4/nsgaii/numpy/seed_3
wfg4,WFG4,22,2,nsgaii_archive_hybrid,nsgaii,numpy,4,18000,11624.280242999703,7.0791711837693,0.01615673913586823,7.114499139186292,0.009144774919037067,hybrid_survival,hybrid_survival,hybrid,598,80,hybrid,,archive,,224,224,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_hybrid/WFG4/nsgaii/numpy/seed_4
