algorithm,algorithm_base,archive_execution_mode,archive_mode,archive_present,archive_size,archive_subset_hv,archive_subset_hv_source,archive_subset_igd_plus,archive_subset_selector,archive_subset_size,archive_survival_path,backend_capabilities,backend_device,engine,evals_per_sec,evaluations,hv,hv_reference,hv_source,hybrid_archive_reference_generations,hybrid_fallback_reason,hybrid_generations,hybrid_local_only_generations,hybrid_no_split_generations,hybrid_split_front_mode,hybrid_split_front_reason,hybrid_status,indicator_igd_plus,n_obj,n_var,output_dir,problem,problem_label,seed,spread,time_ms
nsgaii_archive_passive,nsgaii,passive_archive,passive,True,127,4.037466104035493,NumPyKernel,0.6671160441247417,crowding,80,standard,cpu,cpu,numpy,1635.815855912811,18000,4.037258352684515,2.979504 4.552386,NumPyKernel,0,,0,0,0,inactive,,inactive,0.6670820940816036,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_passive/WFG1/nsgaii/numpy/seed_1,wfg1,WFG1,1,0.6913468626317232,11003.683535000164
nsgaii_archive_passive,nsgaii,passive_archive,passive,True,140,3.5634410910862733,NumPyKernel,0.7933216071079578,crowding,80,standard,cpu,cpu,numpy,1657.1705003040158,18000,3.5632637969817846,2.979504 4.552386,NumPyKernel,0,,0,0,0,inactive,,inactive,0.7933269747629749,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_passive/WFG1/nsgaii/numpy/seed_2,wfg1,WFG1,2,0.6289389948320105,10861.887776000003
nsgaii_archive_passive,nsgaii,passive_archive,passive,True,135,3.7379677657078285,NumPyKernel,0.7531650806722812,crowding,80,standard,cpu,cpu,numpy,1636.959175058443,18000,3.737516109878362,2.979504 4.552386,NumPyKernel,0,,0,0,0,inactive,,inactive,0.7531695647389594,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_passive/WFG1/nsgaii/numpy/seed_3,wfg1,WFG1,3,0.6405271243624473,10995.998112999587
nsgaii_archive_passive,nsgaii,passive_archive,passive,True,128,3.6586970636916556,NumPyKernel,0.7637264146096893,crowding,80,standard,cpu,cpu,numpy,1613.3821710259444,18000,3.6584611385294643,2.979504 4.552386,NumPyKernel,0,,0,0,0,inactive,,inactive,0.7637402404179098,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_passive/WFG1/nsgaii/numpy/seed_4,wfg1,WFG1,4,0.631028035964355,11156.687065999904
nsgaii_archive_passive,nsgaii,passive_archive,passive,True,189,3.948145187220692,NumPyKernel,0.6618663010834811,crowding,80,standard,cpu,cpu,numpy,1616.3673144491947,18000,3.9480258824151875,2.979504 4.552386,NumPyKernel,0,,0,0,0,inactive,,inactive,0.661790215542201,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_passive/WFG1/nsgaii/numpy/seed_5,wfg1,WFG1,5,0.8872731257620672,11136.082646000432
nsgaii_archive_passive,nsgaii,passive_archive,passive,True,92,3.807920454759654,NumPyKernel,0.7210037167546336,crowding,80,standard,cpu,cpu,numpy,1607.8668771571074,18000,3.8078908320023968,2.979504 4.552386,NumPyKernel,0,,0,0,0,inactive,,inactive,0.7210037167546336,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_passive/WFG1/nsgaii/numpy/seed_6,wfg1,WFG1,6,0.6916126464311712,11194.956657000148
nsgaii_archive_passive,nsgaii,passive_archive,passive,True,109,3.9561046709196175,NumPyKernel,0.6731527413809492,crowding,80,standard,cpu,cpu,numpy,1609.782397361182,18000,3.955985053331721,2.979504 4.552386,NumPyKernel,0,,0,0,0,inactive,,inactive,0.6731527413809492,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_passive/WFG1/nsgaii/numpy/seed_7,wfg1,WFG1,7,0.801255571986971,11181.63549900055
nsgaii_archive_passive,nsgaii,passive_archive,passive,True,138,3.6228978882400673,NumPyKernel,0.7624845256712809,crowding,80,standard,cpu,cpu,numpy,1608.3363392067179,18000,3.623147767824879,2.979504 4.552386,NumPyKernel,0,,0,0,0,inactive,,inactive,0.7624244482114668,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_passive/WFG1/nsgaii/numpy/seed_8,wfg1,WFG1,8,0.7083685442779477,11191.688928000076
nsgaii_archive_passive,nsgaii,passive_archive,passive,True,204,3.6660848243143658,NumPyKernel,0.7436827350969171,crowding,80,standard,cpu,cpu,numpy,1622.3640431779393,18000,3.665335052386877,2.979504 4.552386,NumPyKernel,0,,0,0,0,inactive,,inactive,0.7436380723910899,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_passive/WFG1/nsgaii/numpy/seed_9,wfg1,WFG1,9,0.786928186981906,11094.920450000245
nsgaii_archive_hybrid,nsgaii,hybrid_survival,hybrid_survival,True,72,3.8294140461628543,NumPyKernel,0.7101508772792939,crowding,72,hybrid,cpu,cpu,numpy,1627.3042837042453,18000,3.8294140461628543,2.979504 4.552386,NumPyKernel,224,,224,0,0,archive,,hybrid,0.7101508772792939,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_hybrid/WFG1/nsgaii/numpy/seed_0,wfg1,WFG1,0,0.7552786602549011,11061.238012000103
nsgaii_archive_hybrid,nsgaii,hybrid_survival,hybrid_survival,True,124,3.6409334880256243,NumPyKernel,0.7698278420858309,crowding,80,hybrid,cpu,cpu,numpy,1599.1277585359203,18000,3.640843970314563,2.979504 4.552386,NumPyKernel,224,,224,0,0,archive,,hybrid,0.7698000782978459,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_hybrid/WFG1/nsgaii/numpy/seed_1,wfg1,WFG1,1,0.6578250311143259,11256.136293000054
nsgaii_archive_hybrid,nsgaii,hybrid_survival,hybrid_survival,True,121,4.3846867961038996,NumPyKernel,0.5842258798603994,crowding,80,hybrid,cpu,cpu,numpy,1595.6959396961067,18000,4.384065002900584,2.979504 4.552386,NumPyKernel,224,,224,0,0,archive,,hybrid,0.5842356478561617,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_hybrid/WFG1/nsgaii/numpy/seed_2,wfg1,WFG1,2,0.7892763696676537,11280.344552000315
nsgaii_archive_hybrid,nsgaii,hybrid_survival,hybrid_survival,True,118,3.966899028598343,NumPyKernel,0.6754366612663375,crowding,80,hybrid,cpu,cpu,numpy,1609.5544104088617,18000,3.9668355352248525,2.979504 4.552386,NumPyKernel,224,,224,0,0,archive,,hybrid,0.6754299581354988,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_hybrid/WFG1/nsgaii/numpy/seed_3,wfg1,WFG1,3,0.7727353509296431,11183.219333000125
nsgaii_archive_hybrid,nsgaii,hybrid_survival,hybrid_survival,True,138,3.3175140153524247,NumPyKernel,0.8395154171252973,crowding,80,hybrid,cpu,cpu,numpy,1599.498419048902,18000,3.317376816024949,2.979504 4.552386,NumPyKernel,224,,224,0,0,archive,,hybrid,0.8395138483972632,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_hybrid/WFG1/nsgaii/numpy/seed_4,wfg1,WFG1,4,0.6610377221464288,11253.527847000441
nsgaii_archive_hybrid,nsgaii,hybrid_survival,hybrid_survival,True,169,3.831386325941553,NumPyKernel,0.6988678761375292,crowding,80,hybrid,cpu,cpu,numpy,1597.0035606733004,18000,3.830555612400981,2.979504 4.552386,NumPyKernel,224,,224,0,0,archive,,hybrid,0.6989525986386204,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_hybrid/WFG1/nsgaii/numpy/seed_5,wfg1,WFG1,5,0.841561754319553,11271.108245000505
