problem,algorithm,algorithm_label,runs,hv_mean,hv_std,hv_median,igd_plus_mean,igd_plus_std,igd_plus_median,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_median
zcat20,gces_nocomp,gces-noComp,21,0.9805720221084183,0.02767644879623936,0.9915813012382575,0.05083337659329801,0.1182378537183232,0.00376282278210963,8.514205428567948,0.5416406833274963,8.644089000008535
zcat20,gces_nogeo,gces-noGeo,21,0.9841352463899637,0.022771445997960084,0.9913712780960873,0.03497534540529155,0.09811457991796829,0.003910798761455982,4.711032395237236,0.16065904786321847,4.716513000021223
zcat20,gces,gces,21,0.9837740222922404,0.023107363676830556,0.9909736522703305,0.03546075053567812,0.09925441566309406,0.0040526796358808514,5.645919566662217,0.2232309294575363,5.629900599975372
zcat3,nsgaii,nsgaii,21,0.9816255170652437,0.0008681444991494137,0.9815676162481549,0.007885478795013773,0.00036240248607896007,0.007942992285993284,2.0814523238112175,0.04068283092973347,2.080980400001863
zcat3,nsga2_farthest,nsga2-farthest,21,0.9864357555032799,0.0009648200281575388,0.986511361760364,0.005875393559280613,0.0004027819502616868,0.005845043924296957,21.04727587142926,0.596653271866913,21.100174799998058
zcat3,gces_nocomp,gces-noComp,21,0.9859878969908973,0.0006237223302697594,0.9858938686575738,0.0060693932181974716,0.0002551287806591357,0.006109140813680246,8.423846080951902,0.14657333509796464,8.422378799994476
zcat3,gces_nogeo,gces-noGeo,21,0.9837030958332259,0.0006566628683753722,0.9838678174954679,0.007156486820192088,0.00025091329880436386,0.007186439496803337,4.531712176190922,0.1674230290035849,4.5542332000040915
zcat3,gces,gces,21,0.9836935490398374,0.0007227495738235708,0.9837793494618562,0.007173284272490155,0.0004199352745134174,0.007079453820975683,5.633938390474733,0.21451199376064334,5.671619600005215
zcat4,nsgaii,nsgaii,21,0.9816257956081552,0.0008682059985051522,0.9815679282066637,0.007892732211161317,0.0003718629420189733,0.007914702061687498,1.972673957146028,0.06379105254413227,1.9355559000105131
zcat4,nsga2_farthest,nsga2-farthest,21,0.9864362083005287,0.0009649274952864201,0.9865123262011243,0.005884475816221996,0.0003919089631793472,0.0058588794947705995,19.766190304760432,0.528248606302235,19.771058200014522
zcat4,gces_nocomp,gces-noComp,21,0.9859883715989518,0.0006237696758715941,0.9858943948161886,0.006074577727476927,0.00025673609755191395,0.00609391692856749,8.264935714282771,0.1844303091822202,8.28912699999637
zcat4,gces_nogeo,gces-noGeo,21,0.9837035875389281,0.0006565830679441779,0.9838685321257166,0.007133889271499696,0.00025076964383352244,0.0071667685805933455,4.3487171380922,0.18624594649767745,4.3114499999792315
