problem,algorithm,algorithm_label,seed,engine,pop_size,max_evaluations,n_var,n_obj,runtime_seconds,n_solutions,hypervolume,igd_plus
zcat11,nsga2_farthest,nsga2-farthest,3,numpy,100,25000,30,2,20.215813899994828,100,0.9912341039745532,0.0041444606529082864
zcat11,nsga2_farthest,nsga2-farthest,4,numpy,100,25000,30,2,19.905130400002236,100,0.9911679975557701,0.004191480494432575
zcat11,nsga2_farthest,nsga2-farthest,5,numpy,100,25000,30,2,20.049279700004263,100,0.9916317631681034,0.0040134636248927245
zcat11,nsga2_farthest,nsga2-farthest,6,numpy,100,25000,30,2,19.440391799987992,100,0.9919457370579259,0.0038514129534100118
zcat11,nsga2_farthest,nsga2-farthest,7,numpy,100,25000,30,2,19.724577200016938,100,0.9921315972892647,0.0036984539073739325
zcat11,nsga2_farthest,nsga2-farthest,8,numpy,100,25000,30,2,18.972196700022323,100,0.9911863932039672,0.00416632262629546
zcat11,nsga2_farthest,nsga2-farthest,9,numpy,100,25000,30,2,20.547336699994048,100,0.9907422543448221,0.004373256522369552
zcat11,nsga2_farthest,nsga2-farthest,10,numpy,100,25000,30,2,20.480921200010926,100,0.9917521006211865,0.0039160408014620295
zcat11,nsga2_farthest,nsga2-farthest,11,numpy,100,25000,30,2,21.05831700001727,100,0.9914045712178997,0.004060771327119458
zcat11,nsga2_farthest,nsga2-farthest,12,numpy,100,25000,30,2,19.89168199998676,100,0.9917748504253778,0.003923752591199775
zcat11,nsga2_farthest,nsga2-farthest,13,numpy,100,25000,30,2,20.100738699984504,100,0.9913739715700526,0.004036319772665008
zcat11,nsga2_farthest,nsga2-farthest,14,numpy,100,25000,30,2,20.322090100002242,100,0.9907605824869149,0.0043363790826350425
zcat11,nsga2_farthest,nsga2-farthest,15,numpy,100,25000,30,2,20.559133800008567,100,0.9917096840172086,0.003992514840353938
zcat11,nsga2_farthest,nsga2-farthest,16,numpy,100,25000,30,2,20.36047210000106,100,0.9916763324243649,0.003958085539695562
zcat11,nsga2_farthest,nsga2-farthest,17,numpy,100,25000,30,2,19.256909199990332,100,0.9915313309676633,0.003999769678288775
zcat11,nsga2_farthest,nsga2-farthest,18,numpy,100,25000,30,2,19.21725570000126,100,0.9911327226219958,0.004202844586105216
zcat11,nsga2_farthest,nsga2-farthest,19,numpy,100,25000,30,2,19.51807999997982,100,0.9914162934931152,0.004057468086016376
zcat11,nsga2_farthest,nsga2-farthest,20,numpy,100,25000,30,2,19.474594200000865,100,0.9918424185594572,0.0038953401258443087
zcat11,gces_nocomp,gces-noComp,0,numpy,100,25000,30,2,8.709757100004936,100,0.9913029403853665,0.004131233333234535
zcat11,gces_nocomp,gces-noComp,1,numpy,100,25000,30,2,8.706786800001282,100,0.9917333166412403,0.003917358336501958
zcat11,gces_nocomp,gces-noComp,2,numpy,100,25000,30,2,8.415410000015981,100,0.9920452563369246,0.00381114704583005
zcat11,gces_nocomp,gces-noComp,3,numpy,100,25000,30,2,8.988544899999397,100,0.9911244223602517,0.004216142252864619
zcat11,gces_nocomp,gces-noComp,4,numpy,100,25000,30,2,8.832452100003138,100,0.9922018527654299,0.0037450095026895064
zcat11,gces_nocomp,gces-noComp,5,numpy,100,25000,30,2,8.607279200019548,100,0.9920313430313826,0.0037540759348728
zcat11,gces_nocomp,gces-noComp,6,numpy,100,25000,30,2,8.97506909997901,100,0.9917774923357412,0.00387352844027103
zcat11,gces_nocomp,gces-noComp,7,numpy,100,25000,30,2,8.57010340000852,100,0.9914407749549261,0.004003198192830571
zcat11,gces_nocomp,gces-noComp,8,numpy,100,25000,30,2,8.59897349998937,100,0.9921409403730221,0.003741528056140495
zcat11,gces_nocomp,gces-noComp,9,numpy,100,25000,30,2,8.876963799993973,100,0.9916658266180629,0.0039642584252589
zcat11,gces_nocomp,gces-noComp,10,numpy,100,25000,30,2,8.521636199991917,100,0.9916700958296978,0.003976354169070586
zcat11,gces_nocomp,gces-noComp,11,numpy,100,25000,30,2,8.841896699974313,100,0.9914950421590067,0.004085081426146669
zcat11,gces_nocomp,gces-noComp,12,numpy,100,25000,30,2,8.634344300022349,100,0.9904342705395163,0.004463343533331155
zcat11,gces_nocomp,gces-noComp,13,numpy,100,25000,30,2,8.615336099988781,100,0.9916927404503286,0.00396213647192397
zcat11,gces_nocomp,gces-noComp,14,numpy,100,25000,30,2,9.039309899992077,100,0.9922837713683121,0.003746705386365458
zcat11,gces_nocomp,gces-noComp,15,numpy,100,25000,30,2,8.878343100019265,100,0.9924098743717202,0.0036698826610830192
zcat11,gces_nocomp,gces-noComp,16,numpy,100,25000,30,2,8.891247799998382,100,0.9921828109226057,0.0037083767130026203
zcat11,gces_nocomp,gces-noComp,17,numpy,100,25000,30,2,8.94011400002637,100,0.9916594158668223,0.0038847189383714167
zcat11,gces_nocomp,gces-noComp,18,numpy,100,25000,30,2,8.860778200003551,100,0.9917631162975441,0.0039322083808928975
zcat11,gces_nocomp,gces-noComp,19,numpy,100,25000,30,2,8.944541000004392,100,0.9919699481177667,0.0038050742895615686
zcat11,gces_nocomp,gces-noComp,20,numpy,100,25000,30,2,8.737239799986128,100,0.9911916190664145,0.004166905526678418
zcat11,gces_nogeo,gces-noGeo,0,numpy,100,25000,30,2,4.3679998999868985,100,0.9907789874462585,0.0042872435932727535
zcat11,gces_nogeo,gces-noGeo,1,numpy,100,25000,30,2,4.303957900003297,100,0.990870647309559,0.004082852124853502
zcat11,gces_nogeo,gces-noGeo,2,numpy,100,25000,30,2,3.9245710000104737,100,0.9914521658413675,0.0039749762637328176
zcat11,gces_nogeo,gces-noGeo,3,numpy,100,25000,30,2,4.275914600002579,100,0.9900872587693522,0.004465329344806834
zcat11,gces_nogeo,gces-noGeo,4,numpy,100,25000,30,2,4.024906699982239,100,0.9911220455862018,0.0040823429569727555
zcat11,gces_nogeo,gces-noGeo,5,numpy,100,25000,30,2,4.1251427000097465,100,0.9905764157423638,0.00439445692786631
zcat11,gces_nogeo,gces-noGeo,6,numpy,100,25000,30,2,4.114981099992292,100,0.9906252192532294,0.004248952672724258
