algorithm,algorithm_base,archive_execution_mode,archive_mode,archive_present,archive_size,archive_subset_hv,archive_subset_hv_source,archive_subset_igd_plus,archive_subset_selector,archive_subset_size,archive_survival_path,backend_capabilities,backend_device,engine,evals_per_sec,evaluations,hv,hv_reference,hv_source,hybrid_archive_reference_generations,hybrid_fallback_reason,hybrid_generations,hybrid_local_only_generations,hybrid_no_split_generations,hybrid_split_front_mode,hybrid_split_front_reason,hybrid_status,indicator_igd_plus,n_obj,n_var,output_dir,problem,problem_label,seed,spread,time_ms
nsgaii_archive_passive,nsgaii,passive_archive,passive,True,1150,5.026376579717552,NumPyKernel,0.002193222896947642,crowding,80,standard,cpu,cpu,numpy,1707.6937261946719,18000,5.026241467473605,1.157496 4.452585,NumPyKernel,0,,0,0,0,inactive,,inactive,0.00226410781201131,2,6,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_DTLZ/raw_runs/NSGAII_archive_family_DTLZ/nsgaii_archive_passive/DTLZ1/nsgaii/numpy/seed_1,dtlz1,DTLZ1,1,0.5014987437459197,10540.531784999985
nsgaii_archive_passive,nsgaii,passive_archive,passive,True,1097,5.025039378837028,NumPyKernel,0.0036045694774530634,crowding,80,standard,cpu,cpu,numpy,1698.1966346609913,18000,5.024764558842626,1.157496 4.452585,NumPyKernel,0,,0,0,0,inactive,,inactive,0.003885117142111374,2,6,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_DTLZ/raw_runs/NSGAII_archive_family_DTLZ/nsgaii_archive_passive/DTLZ1/nsgaii/numpy/seed_2,dtlz1,DTLZ1,2,0.5040536235152536,10599.479255000006
nsgaii_archive_passive,nsgaii,passive_archive,passive,True,1175,5.0270632221194305,NumPyKernel,0.0014279512983121554,crowding,80,standard,cpu,cpu,numpy,1680.872724672322,18000,5.026751544826803,1.157496 4.452585,NumPyKernel,0,,0,0,0,inactive,,inactive,0.0016233135952874419,2,6,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_DTLZ/raw_runs/NSGAII_archive_family_DTLZ/nsgaii_archive_passive/DTLZ1/nsgaii/numpy/seed_3,dtlz1,DTLZ1,3,0.5001072456013328,10708.722758000022
nsgaii_archive_passive,nsgaii,passive_archive,passive,True,1426,5.026885824728187,NumPyKernel,0.0016090911992430908,crowding,80,standard,cpu,cpu,numpy,1671.551953848162,18000,5.026706650168662,1.157496 4.452585,NumPyKernel,0,,0,0,0,inactive,,inactive,0.0016482823883220454,2,6,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_DTLZ/raw_runs/NSGAII_archive_family_DTLZ/nsgaii_archive_passive/DTLZ1/nsgaii/numpy/seed_4,dtlz1,DTLZ1,4,0.5004424133345815,10768.435858999965
nsgaii_archive_passive,nsgaii,passive_archive,passive,True,794,5.026483665080512,NumPyKernel,0.0020525670857413874,crowding,80,standard,cpu,cpu,numpy,1678.7740951832152,18000,5.026309360488363,1.157496 4.452585,NumPyKernel,0,,0,0,0,inactive,,inactive,0.002115909429624247,2,6,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_DTLZ/raw_runs/NSGAII_archive_family_DTLZ/nsgaii_archive_passive/DTLZ1/nsgaii/numpy/seed_5,dtlz1,DTLZ1,5,0.5006674137103384,10722.109693999982
nsgaii_archive_passive,nsgaii,passive_archive,passive,True,729,5.024460745993287,NumPyKernel,0.004279094613238956,crowding,80,standard,cpu,cpu,numpy,1698.4896601545122,18000,5.024225997719703,1.157496 4.452585,NumPyKernel,0,,0,0,0,inactive,,inactive,0.004454769510226854,2,6,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_DTLZ/raw_runs/NSGAII_archive_family_DTLZ/nsgaii_archive_passive/DTLZ1/nsgaii/numpy/seed_6,dtlz1,DTLZ1,6,0.5051670483745112,10597.650619999968
nsgaii_archive_passive,nsgaii,passive_archive,passive,True,930,5.026017241495913,NumPyKernel,0.00252499339169684,crowding,80,standard,cpu,cpu,numpy,1706.2107354504476,18000,5.025768019532739,1.157496 4.452585,NumPyKernel,0,,0,0,0,inactive,,inactive,0.0027957347773213035,2,6,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_DTLZ/raw_runs/NSGAII_archive_family_DTLZ/nsgaii_archive_passive/DTLZ1/nsgaii/numpy/seed_7,dtlz1,DTLZ1,7,0.5021339494733925,10549.69332099995
nsgaii_archive_passive,nsgaii,passive_archive,passive,True,567,5.024211419165334,NumPyKernel,0.004567474092458589,crowding,80,standard,cpu,cpu,numpy,1688.629654875546,18000,5.024085792218809,1.157496 4.452585,NumPyKernel,0,,0,0,0,inactive,,inactive,0.004647965933797691,2,6,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_DTLZ/raw_runs/NSGAII_archive_family_DTLZ/nsgaii_archive_passive/DTLZ1/nsgaii/numpy/seed_8,dtlz1,DTLZ1,8,0.5053980291080966,10659.530909000068
nsgaii_archive_passive,nsgaii,passive_archive,passive,True,350,5.025030882679221,NumPyKernel,0.0036374605349305624,crowding,80,standard,cpu,cpu,numpy,1672.6495221384325,18000,5.024880691536021,1.157496 4.452585,NumPyKernel,0,,0,0,0,inactive,,inactive,0.0037894924041652067,2,6,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_DTLZ/raw_runs/NSGAII_archive_family_DTLZ/nsgaii_archive_passive/DTLZ1/nsgaii/numpy/seed_9,dtlz1,DTLZ1,9,0.5059859570279163,10761.369767999895
nsgaii_archive_hybrid,nsgaii,hybrid_survival,hybrid_survival,True,1383,5.026483700403338,NumPyKernel,0.0020160788895897813,crowding,80,hybrid,cpu,cpu,numpy,1636.7151097740268,18000,5.026086920184947,1.157496 4.452585,NumPyKernel,224,,224,0,0,archive,,hybrid,0.002391112834882061,2,6,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_DTLZ/raw_runs/NSGAII_archive_family_DTLZ/nsgaii_archive_hybrid/DTLZ1/nsgaii/numpy/seed_0,dtlz1,DTLZ1,0,0.5011975890190179,10997.637825000083
