direction,role,mode,source_host,target_host,problem,seed,host,time_ms,average_bounded_reward,hv,igd_plus
moead_to_nsgaii,source,source,moead,nsgaii,zdt2,6,moead,299.3559999158606,0.3194393963825678,1.494599647545006,1.233067821864494
moead_to_nsgaii,target,cold,moead,nsgaii,zdt2,6,nsgaii,19.925800035707653,0.25250400361472547,1.2526090220270039,1.458811470195015
moead_to_nsgaii,target,warm,moead,nsgaii,zdt2,6,nsgaii,16.867499914951622,0.2546901425931327,0.8198906657890876,1.2056454447215206
moead_to_nsgaii,source,source,moead,nsgaii,zdt2,7,moead,288.18420006427914,0.3390327091559779,2.1201754695360737,1.1892699131531521
moead_to_nsgaii,target,cold,moead,nsgaii,zdt2,7,nsgaii,24.27200006786734,0.2548429515972185,1.8950687194849818,1.1610547811044898
moead_to_nsgaii,target,warm,moead,nsgaii,zdt2,7,nsgaii,26.169799966737628,0.2524004411330935,1.2032863843741384,1.9581871347374245
moead_to_nsgaii,source,source,moead,nsgaii,zdt2,8,moead,296.2765999836847,0.30111263420949863,0.952404814939107,1.8827398332472458
moead_to_nsgaii,target,cold,moead,nsgaii,zdt2,8,nsgaii,16.954799997620285,0.25172757830892306,1.4316069058016263,1.370297069529882
moead_to_nsgaii,target,warm,moead,nsgaii,zdt2,8,nsgaii,25.60209995135665,0.2595859296416177,0.8408930845812587,1.9516396225072923
moead_to_nsgaii,source,source,moead,nsgaii,zdt2,9,moead,319.31770010851324,0.339352228256008,1.6334514747091475,0.7538451010788505
moead_to_nsgaii,target,cold,moead,nsgaii,zdt2,9,nsgaii,23.374400101602077,0.23955906701662114,1.030974634461232,1.4623560310431565
moead_to_nsgaii,target,warm,moead,nsgaii,zdt2,9,nsgaii,19.552400102838874,0.24278901285855994,0.37617374128687087,2.0755985644115293
moead_to_nsgaii,source,source,moead,nsgaii,zdt3,0,moead,268.02209997549653,0.3462062282125432,1.6706258019058149,0.9156790131445811
moead_to_nsgaii,target,cold,moead,nsgaii,zdt3,0,nsgaii,27.324400027282536,0.24351928318027546,2.783317672959027,0.4462541041304583
moead_to_nsgaii,target,warm,moead,nsgaii,zdt3,0,nsgaii,16.79250004235655,0.24108333306374277,2.546795108906774,0.5859195159047094
moead_to_nsgaii,source,source,moead,nsgaii,zdt3,1,moead,297.0155000220984,0.311113887497034,2.233329686271864,0.9296130462318327
moead_to_nsgaii,target,cold,moead,nsgaii,zdt3,1,nsgaii,16.979599953629076,0.2376361170331525,2.274618600266899,0.7233100019484374
moead_to_nsgaii,target,warm,moead,nsgaii,zdt3,1,nsgaii,15.925600077025592,0.23976567740220936,2.1199235675735983,0.7588324305464533
moead_to_nsgaii,source,source,moead,nsgaii,zdt3,2,moead,320.27439994271845,0.2785411662265973,0.966113616658124,1.0659434068801896
moead_to_nsgaii,target,cold,moead,nsgaii,zdt3,2,nsgaii,25.78160003758967,0.23149994315348696,1.3996818573977567,0.5457328005805875
moead_to_nsgaii,target,warm,moead,nsgaii,zdt3,2,nsgaii,20.37319994997233,0.23177015795601388,1.42559626705016,0.45545418596531034
moead_to_nsgaii,source,source,moead,nsgaii,zdt3,3,moead,276.356799993664,0.30681769568984524,1.2739614852056036,1.095895729490915
moead_to_nsgaii,target,cold,moead,nsgaii,zdt3,3,nsgaii,18.931200029328465,0.22818968993571595,2.1446671218000843,0.5701102352171431
moead_to_nsgaii,target,warm,moead,nsgaii,zdt3,3,nsgaii,18.027700018137693,0.2352852003386378,1.8781079115265362,0.5467570692982484
moead_to_nsgaii,source,source,moead,nsgaii,zdt3,4,moead,285.1187000051141,0.32548686509973934,2.8646802342683206,0.7925135932990303
moead_to_nsgaii,target,cold,moead,nsgaii,zdt3,4,nsgaii,21.647500107064843,0.24974542167242259,2.9066488994559965,0.5987120708954126
