problem,problem_label,n_var,n_obj,algorithm,algorithm_base,engine,seed,evaluations,time_ms,hv,indicator_igd_plus,archive_subset_hv,archive_subset_igd_plus,archive_mode,archive_execution_mode,archive_survival_path,archive_size,archive_subset_size,hybrid_status,hybrid_fallback_reason,hybrid_split_front_mode,hybrid_split_front_reason,hybrid_generations,hybrid_archive_reference_generations,hybrid_local_only_generations,hybrid_no_split_generations,output_dir
zdt1,ZDT1,30,2,nsgaii_archive_passive,nsgaii,numpy,4,12000,6923.474629999987,0.9192547272602067,0.2730761949457904,0.9192234020908009,0.27326312515538254,passive,passive_archive,standard,437,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_passive/ZDT1/nsgaii/numpy/seed_4
zdt1,ZDT1,30,2,nsgaii_archive_passive,nsgaii,numpy,5,12000,6936.458579999964,0.9165828893709693,0.274604594928929,0.9169854597455497,0.2746913017143943,passive,passive_archive,standard,404,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_passive/ZDT1/nsgaii/numpy/seed_5
zdt1,ZDT1,30,2,nsgaii_archive_passive,nsgaii,numpy,6,12000,6836.003881000011,0.9170541549308009,0.2746006786479099,0.9181830565926462,0.27418478696949733,passive,passive_archive,standard,346,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_passive/ZDT1/nsgaii/numpy/seed_6
zdt1,ZDT1,30,2,nsgaii_archive_passive,nsgaii,numpy,7,12000,6950.592307000023,0.9175539722931724,0.2739417829361276,0.9182970644119971,0.2739311096939014,passive,passive_archive,standard,358,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_passive/ZDT1/nsgaii/numpy/seed_7
zdt1,ZDT1,30,2,nsgaii_archive_passive,nsgaii,numpy,8,12000,6884.022049999999,0.9178643072425973,0.2734150866261719,0.9189703592793836,0.27348273237093146,passive,passive_archive,standard,434,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_passive/ZDT1/nsgaii/numpy/seed_8
zdt1,ZDT1,30,2,nsgaii_archive_passive,nsgaii,numpy,9,12000,6924.131708000004,0.9178206746000332,0.27385103012924367,0.9178376915367392,0.27410196604902637,passive,passive_archive,standard,346,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_passive/ZDT1/nsgaii/numpy/seed_9
zdt1,ZDT1,30,2,nsgaii_archive_hybrid,nsgaii,numpy,0,12000,6972.802596000009,0.9168747548522868,0.27337830333089286,0.9185842871937101,0.273421320545038,hybrid_survival,hybrid_survival,hybrid,368,80,hybrid,,archive,,149,149,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_hybrid/ZDT1/nsgaii/numpy/seed_0
zdt1,ZDT1,30,2,nsgaii_archive_hybrid,nsgaii,numpy,1,12000,6972.687468000004,0.916662152021323,0.27363910051416573,0.9193676655615987,0.2733437060085208,hybrid_survival,hybrid_survival,hybrid,347,80,hybrid,,archive,,149,149,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_hybrid/ZDT1/nsgaii/numpy/seed_1
zdt1,ZDT1,30,2,nsgaii_archive_hybrid,nsgaii,numpy,2,12000,7023.111454999991,0.9171455301370348,0.27321462019608644,0.9207769431226301,0.27258869216706205,hybrid_survival,hybrid_survival,hybrid,391,80,hybrid,,archive,,149,149,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_hybrid/ZDT1/nsgaii/numpy/seed_2
zdt1,ZDT1,30,2,nsgaii_archive_hybrid,nsgaii,numpy,3,12000,7083.859827000026,0.9139691250121026,0.2751484549536282,0.9166081851782557,0.27472547702159766,hybrid_survival,hybrid_survival,hybrid,303,80,hybrid,,archive,,149,149,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_hybrid/ZDT1/nsgaii/numpy/seed_3
zdt1,ZDT1,30,2,nsgaii_archive_hybrid,nsgaii,numpy,4,12000,7167.353619999972,0.9161368597026874,0.2742116267405448,0.918213243151282,0.2741890113436868,hybrid_survival,hybrid_survival,hybrid,382,80,hybrid,,archive,,149,149,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_hybrid/ZDT1/nsgaii/numpy/seed_4
zdt1,ZDT1,30,2,nsgaii_archive_hybrid,nsgaii,numpy,5,12000,7174.033938999969,0.9179478590478678,0.27342919983582564,0.9191345387346931,0.2734636618277214,hybrid_survival,hybrid_survival,hybrid,394,80,hybrid,,archive,,149,149,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_hybrid/ZDT1/nsgaii/numpy/seed_5
