suite,problem,algorithm,engine,seed,metric,value,n_var,n_obj
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_passive,numpy,8,archive_subset_hv,0.9189703592793836,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_passive,numpy,8,archive_subset_igd_plus,0.2734827323709314,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_passive,numpy,9,hv,0.9178206746000332,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_passive,numpy,9,igd_plus,0.2738510301292436,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_passive,numpy,9,archive_subset_hv,0.9178376915367392,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_passive,numpy,9,archive_subset_igd_plus,0.2741019660490263,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,0,hv,0.9168747548522868,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,0,igd_plus,0.2733783033308928,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,0,archive_subset_hv,0.91858428719371,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,0,archive_subset_igd_plus,0.273421320545038,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,1,hv,0.916662152021323,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,1,igd_plus,0.2736391005141657,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,1,archive_subset_hv,0.9193676655615988,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,1,archive_subset_igd_plus,0.2733437060085208,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,2,hv,0.9171455301370348,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,2,igd_plus,0.2732146201960864,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,2,archive_subset_hv,0.92077694312263,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,2,archive_subset_igd_plus,0.272588692167062,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,3,hv,0.9139691250121026,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,3,igd_plus,0.2751484549536282,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,3,archive_subset_hv,0.9166081851782556,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,3,archive_subset_igd_plus,0.2747254770215976,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,4,hv,0.9161368597026874,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,4,igd_plus,0.2742116267405448,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,4,archive_subset_hv,0.918213243151282,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,4,archive_subset_igd_plus,0.2741890113436868,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,5,hv,0.9179478590478678,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,5,igd_plus,0.2734291998358256,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,5,archive_subset_hv,0.9191345387346932,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,5,archive_subset_igd_plus,0.2734636618277214,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,6,hv,0.919980331980926,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,6,igd_plus,0.2716793839012161,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,6,archive_subset_hv,0.9217421624688265,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,6,archive_subset_igd_plus,0.271741030293177,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,7,hv,0.9154691818164856,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,7,igd_plus,0.2744666734734796,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,7,archive_subset_hv,0.9177358629937664,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,7,archive_subset_igd_plus,0.2742120625302939,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,8,hv,0.917950834384474,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,8,igd_plus,0.273696945912167,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,8,archive_subset_hv,0.9188334476258468,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,8,archive_subset_igd_plus,0.2736852403373865,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,9,hv,0.915428552359985,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,9,igd_plus,0.2749287582985265,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,9,archive_subset_hv,0.9169438742431196,30,2
NSGAII_archive_family_ZDT,zdt1,nsgaii_archive_hybrid,numpy,9,archive_subset_igd_plus,0.2745974823471969,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_off,numpy,0,hv,0.5824097614619901,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_off,numpy,0,igd_plus,0.4411779034564455,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_off,numpy,1,hv,0.5777770240331701,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_off,numpy,1,igd_plus,0.445901490251667,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_off,numpy,2,hv,0.5811953539735701,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_off,numpy,2,igd_plus,0.4413423276431901,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_off,numpy,3,hv,0.5773617117923635,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_off,numpy,3,igd_plus,0.4433107583784419,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_off,numpy,4,hv,0.5751096430138537,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_off,numpy,4,igd_plus,0.4469649891079734,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_off,numpy,5,hv,0.5727445534306893,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_off,numpy,5,igd_plus,0.4468818064890374,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_off,numpy,6,hv,0.5832829039518899,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_off,numpy,6,igd_plus,0.439903851935779,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_off,numpy,7,hv,0.5844597026646677,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_off,numpy,7,igd_plus,0.440282032397956,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_off,numpy,8,hv,0.3638945815683536,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_off,numpy,8,igd_plus,0.7183638827605332,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_off,numpy,9,hv,0.5807414939383305,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_off,numpy,9,igd_plus,0.4412851503530319,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,0,hv,0.5824097614619901,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,0,igd_plus,0.4411779034564455,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,0,archive_subset_hv,0.5825135835809566,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,0,archive_subset_igd_plus,0.441328254527929,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,1,hv,0.5777770240331701,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,1,igd_plus,0.445901490251667,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,1,archive_subset_hv,0.5783405059672727,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,1,archive_subset_igd_plus,0.4460083533455769,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,2,hv,0.5811953539735701,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,2,igd_plus,0.4413423276431901,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,2,archive_subset_hv,0.5814069692027313,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,2,archive_subset_igd_plus,0.4414827366892199,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,3,hv,0.5773617117923635,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,3,igd_plus,0.4433107583784419,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,3,archive_subset_hv,0.5775546759443887,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,3,archive_subset_igd_plus,0.4436594948888688,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,4,hv,0.5751096430138537,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,4,igd_plus,0.4469649891079734,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,4,archive_subset_hv,0.5747908441510362,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,4,archive_subset_igd_plus,0.4471174400181777,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,5,hv,0.5727445534306893,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,5,igd_plus,0.4468818064890374,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,5,archive_subset_hv,0.573788063409395,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,5,archive_subset_igd_plus,0.4469766985848104,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,6,hv,0.5832829039518899,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,6,igd_plus,0.439903851935779,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,6,archive_subset_hv,0.5838823874983982,30,2
