algorithm,algorithm_base,archive_execution_mode,archive_mode,archive_present,archive_size,archive_subset_hv,archive_subset_hv_source,archive_subset_igd_plus,archive_subset_selector,archive_subset_size,archive_survival_path,backend_capabilities,backend_device,engine,evals_per_sec,evaluations,hv,hv_reference,hv_source,hybrid_archive_reference_generations,hybrid_fallback_reason,hybrid_generations,hybrid_local_only_generations,hybrid_no_split_generations,hybrid_split_front_mode,hybrid_split_front_reason,hybrid_status,indicator_igd_plus,n_obj,n_var,output_dir,problem,problem_label,seed,spread,time_ms
nsgaii_archive_hybrid,nsgaii,hybrid_survival,hybrid_survival,True,303,0.9166081851782557,NumPyKernel,0.27472547702159766,crowding,80,hybrid,cpu,cpu,numpy,1693.9917351642364,12000,0.9139691250121026,1.100000 1.152258,NumPyKernel,149,,149,0,0,archive,,hybrid,0.2751484549536282,2,30,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_hybrid/ZDT1/nsgaii/numpy/seed_3,zdt1,ZDT1,3,0.992319465958363,7083.859827000026
nsgaii_archive_hybrid,nsgaii,hybrid_survival,hybrid_survival,True,382,0.918213243151282,NumPyKernel,0.2741890113436868,crowding,80,hybrid,cpu,cpu,numpy,1674.25812039117,12000,0.9161368597026874,1.100000 1.152258,NumPyKernel,149,,149,0,0,archive,,hybrid,0.2742116267405448,2,30,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_hybrid/ZDT1/nsgaii/numpy/seed_4,zdt1,ZDT1,4,0.9975549429904823,7167.353619999972
nsgaii_archive_hybrid,nsgaii,hybrid_survival,hybrid_survival,True,394,0.9191345387346931,NumPyKernel,0.2734636618277214,crowding,80,hybrid,cpu,cpu,numpy,1672.6990842299738,12000,0.9179478590478678,1.100000 1.152258,NumPyKernel,149,,149,0,0,archive,,hybrid,0.27342919983582564,2,30,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_hybrid/ZDT1/nsgaii/numpy/seed_5,zdt1,ZDT1,5,0.9952087494525252,7174.033938999969
nsgaii_archive_hybrid,nsgaii,hybrid_survival,hybrid_survival,True,413,0.9217421624688263,NumPyKernel,0.271741030293177,crowding,80,hybrid,cpu,cpu,numpy,1679.8068858056158,12000,0.919980331980926,1.100000 1.152258,NumPyKernel,149,,149,0,0,archive,,hybrid,0.27167938390121615,2,30,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_hybrid/ZDT1/nsgaii/numpy/seed_6,zdt1,ZDT1,6,0.9995975957733438,7143.678301000023
nsgaii_archive_hybrid,nsgaii,hybrid_survival,hybrid_survival,True,352,0.9177358629937664,NumPyKernel,0.27421206253029395,crowding,80,hybrid,cpu,cpu,numpy,1688.1615106512536,12000,0.9154691818164856,1.100000 1.152258,NumPyKernel,149,,149,0,0,archive,,hybrid,0.27446667347347964,2,30,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_hybrid/ZDT1/nsgaii/numpy/seed_7,zdt1,ZDT1,7,0.9982885762218467,7108.324603000028
nsgaii_archive_hybrid,nsgaii,hybrid_survival,hybrid_survival,True,336,0.9188334476258468,NumPyKernel,0.2736852403373865,crowding,80,hybrid,cpu,cpu,numpy,1666.4021475444406,12000,0.9179508343844739,1.100000 1.152258,NumPyKernel,149,,149,0,0,archive,,hybrid,0.273696945912167,2,30,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_hybrid/ZDT1/nsgaii/numpy/seed_8,zdt1,ZDT1,8,0.999757854183749,7201.142903999994
nsgaii_archive_hybrid,nsgaii,hybrid_survival,hybrid_survival,True,378,0.9169438742431196,NumPyKernel,0.27459748234719694,crowding,80,hybrid,cpu,cpu,numpy,1684.0557368940845,12000,0.915428552359985,1.100000 1.152258,NumPyKernel,149,,149,0,0,archive,,hybrid,0.2749287582985265,2,30,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_hybrid/ZDT1/nsgaii/numpy/seed_9,zdt1,ZDT1,9,0.9980361882529126,7125.6548920000005
nsgaii_archive_off,nsgaii,standard,off,False,0,,none,,,0,standard,cpu,cpu,numpy,1739.0742150499411,12000,0.5824097614619901,1.100000 1.152258,NumPyKernel,0,,0,0,0,inactive,,inactive,0.44117790345644553,2,30,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_off/ZDT2/nsgaii/numpy/seed_0,zdt2,ZDT2,0,0.9996181024553769,6900.223059000041
nsgaii_archive_off,nsgaii,standard,off,False,0,,none,,,0,standard,cpu,cpu,numpy,1726.9297357659887,12000,0.5777770240331701,1.100000 1.152258,NumPyKernel,0,,0,0,0,inactive,,inactive,0.445901490251667,2,30,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_off/ZDT2/nsgaii/numpy/seed_1,zdt2,ZDT2,1,0.994568476799971,6948.748261999981
nsgaii_archive_off,nsgaii,standard,off,False,0,,none,,,0,standard,cpu,cpu,numpy,1745.5801155057327,12000,0.5811953539735701,1.100000 1.152258,NumPyKernel,0,,0,0,0,inactive,,inactive,0.4413423276431901,2,30,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_off/ZDT2/nsgaii/numpy/seed_2,zdt2,ZDT2,2,0.9992411545538765,6874.505440000007
